"Num_Acc";"catr";"voie";"v1";"v2";"circ";"nbv";"vosp";"prof";"pr";"pr1";"plan";"lartpc";"larrout";"surf";"infra";"situ";"vma"
"202100002335";"9";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";"4";"1";"0";"1";"50"
"202100002336";"3";"15";"0";"D";"2";"2";"0";"1";"17";"363";"1";"";"4";"1";"0";"1";"50"
"202100002337";"3";"N/A";" -1";"D";"2";"2";"0";"2";"0";"300";"1";"";" -1";"1";"0";"1";"80"
"202100002338";"3";"0";"0";"R";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100002339";"2";"13";"0";"N/A";"2";"3";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"90"
"202100002340";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";"4";"1";"0";"3";"80"
"202100002341";"1";"A51-Sens Marseille vers Aix en Provence";"0";"N/A";" -1";"4";"0";"1";"4";"949";"1";"";" -1";"1";"0";"1";"90"
"202100002342";"2";"RN346   34.850 A 36.215";"0";"N/A";"3";"4";"0";"1";"34";"900";"1";"";" -1";"2";"0";"1";"90"
"202100002343";"1";"AUTOROUTE A6";"0";"N/A";"3";"3";"0";"1";"12";"630";"1";"";" -1";"1";"0";"1";"110"
"202100002344";"2";"RN 104";"0";"N/A";"1";"2";"0";"2";"58";"500";"2";"";" -1";"1";"0";"1";"70"
"202100002345";"1";"AUTOROUTE A5A";"0";"N/A";"1";"2";"0";"1";"0";"500";"2";"";" -1";"1";"0";"1";"90"
"202100002346";"1";"A13";"0";"N/A";"1";"3";"0";"1";"30";"799";"1";"";" -1";"1";"0";"1";"130"
"202100002347";"1";"13";"0";"N/A";"1";"3";"0";"1";"4";"699";"1";"";" -1";"1";"0";"1";"90"
"202100002348";"1";"AUTOROUTE A3";"0";"N/A";"3";"10";"0";"1";"6";"699";"1";"";" -1";"1";"0";"1";"70"
"202100002349";"1";"AUTOROUTE A3";"0";"N/A";"3";"6";"0";"1";"11";"0";"1";"";" -1";"1";"0";"1";"90"
"202100002350";"2";"RN 104";"0";"N/A";"3";"4";"0";"1";"10";"600";"1";"";" -1";"1";"0";"1";"110"
"202100002351";"1";"A4";"0";"N/A";" -1";"4";"0";"1";"5";"700";"2";"";" -1";"1";"0";"1";"90"
"202100002352";"1";"A86 EXT";"0";"N/A";"1";"4";"0";"1";"37";"500";"1";"";" -1";"1";"0";"1";"90"
"202100002353";"1";"A104";"0";"N/A";"1";"2";"0";"1";"13";"500";"1";"";" -1";"1";"0";"2";"90"
"202100002354";"1";"A4";"0";"N/A";"3";"4";"0";"1";"14";"0";"1";"";" -1";"1";"0";"1";"110"
"202100002355";"1";"A104";"0";"N/A";"1";" -1";"0";"1";"28";"100";"3";"";" -1";"1";"0";"1";"90"
"202100002356";"3";"PONTS (RUE DES)";"0";"N/A";"2";"7";"0";"4";"6";"640";"1";"";" -1";"1";"5";"1";"50"
"202100002357";"3";"7";" -1";"D";"2";"2";"0";"1";"35";"385";"1";"";" -1";"2";"0";"3";"50"
"202100002358";"4";"PAUL BERNIERE (RUE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"9";"1";"30"
"202100002359";"4";"AUBER (RUE JULES)";"0";"N/A";"1";"1";"0";"2";"0";"0";"1";"";" -1";"1";"0";"4";"30"
"202100002360";"2";"GALMOT (AVENUE)";"0";"N/A";"1";"2";"0";"1";"0";"50";"1";"";" -1";"1";"9";"1";"50"
"202100002361";"4";"ETERNITE (DE L')                    (R )";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"4";"6";"30"
"202100002362";"4";"PROFESSEUR BEAUVISAGE (DU)          (R )";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"4";"30"
"202100002363";"4";"ALBERT THOMAS                       (CO)";"0";"N/A";"1";"2";"3";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"6";"50"
"202100002364";"4";"ANATOLE FRANCE                      (R )";"0";"N/A";"1";"1";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100002365";"4";"EMILE ZOLA (RUE)";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202100002366";"3";"MOUTTE (ROUTE DE)";"0";"N/A";"2";"2";"0";"2";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202100002367";"4";"EMILE ZOLA                          (R )";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100002368";"4";"ROMAIN ROLLAND                      (QU)";"0";"N/A";"1";"3";"1";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"5";"50"
"202100002369";"4";"GRAND REVOYET (DU)                  (CH)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"2";"";" -1";"2";"0";"4";"50"
"202100002370";"4";"ST CYR (DE)                         (R )";"0";"N/A";"2";"3";"3";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100002371";"3";"CAPITAINE THEN";"0";"N/A";"2";"2";"1";"1";"1";"0";"1";"";" -1";"1";"5";"1";"50"
"202100002372";"3";"CAPITAINE THEN";"0";"N/A";"2";"0";"0";"1";"1";"0";"1";"";" -1";"2";"0";"1";"50"
"202100002373";"2";"TOUTES RUES";"0";"N/A";"3";"4";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"110"
"202100002374";"4";"PAPIN DENIS (AVENUE)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100002375";"4";"RUE HELENE BOUCHER";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"9";"1";"50"
"202100002376";"3";"POMPIDOU (AVENUE GEORGES)";"0";"N/A";" -1";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100002377";"4";"BOIS (RUE DES)";"0";"N/A";" -1";"2";"0";"1";"0";"100";"1";"";" -1";"1";"0";"4";"30"
"202100002378";"4";"RUE CHATEAUBRIAND";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100002379";"4";"SAINT JACQUES (RUE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"5";"1";"50"
"202100002380";"4";"BELLES CROIX (RUE DES)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"3";"50"
"202100002381";"3";"NOTRE-DAME-DE LORETTE (RUE DE)";"0";"N/A";"2";"2";"0";"2";"30";"156";"1";"";" -1";"2";"0";"1";"50"
"202100002382";"4";"GARIBALDI (AVENUE)";"0";"N/A";"4";"3";"0";"2";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100002383";"3";"RAOUL FILHOS (RUE)";"0";"N/A";" -1";"2";"0";"2";"8";"1275";"4";"";" -1";"1";"9";"1";"50"
"202100002384";"4";"PIERRE LEFAUCHEUX (RUE)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"2";"";" -1";"1";"0";"1";"50"
"202100002385";"4";"LEFEBVRE AV FERNAND";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100002386";"3";"D.346";"0";"N/A";"2";"2";"0";"1";"2";"960";"2";"";" -1";"1";"0";"1";"70"
"202100002387";"2";"VOIE RAPIDE URBAINE";"0";"N/A";"3";"7";"0";"1";"4";"30";"1";"";" -1";"1";"0";"1";"90"
"202100002388";"4";"GASPERI ALCIDE DE (RUE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"5";"1";"50"
"202100002389";"3";"D68";"0";"N/A";"2";"2";"0";"1";"0";"740";"1";"";" -1";"1";"0";"1";"80"
"202100002390";"4";"GARIBALDI                           (AV)";"0";"N/A";"3";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100002391";"3";"SAULE D'OINGT (route du)";"0";"N/A";"2";"2";"0";"1";"3";"900";"2";"";" -1";"7";"0";"3";"80"
"202100002392";"4";"CALVAIRE (PLACE DU)";"0";"N/A";"3";"4";"1";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100002393";"4";"SALANQUE (AVENUE DE)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"70"
"202100002394";"4";"BOUCHAYE (RUE AIME)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"4";"1";"50"
"202100002395";"4";"RICHELIEU";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100002396";"4";"MARINES (AVENUE DES ALLEES)";"0";"N/A";"1";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202100002397";"4";"RESPLANDY (AVENUE DU CAPITAINE)";"0";"N/A";"2";"3";"1";"1";"0";"0";"1";"";" -1";"2";"0";"5";"50"
"202100002398";"4";"QUATRE SEPTEMBRE (AV. DU)";"0";"N/A";"1";"1";"1";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100002399";"4";"MONGE (GASPARD)";"0";"N/A";"2";"2";"0";"1";"0";"0";"3";"";" -1";"1";"0";"4";"50"
"202100002400";"7";"GAULLE (AVENUE DU GENERAL DE)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100002401";"7";"LILLE (RUE DE)";"0";"N/A";"2";"1";"0";"2";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100002402";"3";"MARZY";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202100002403";"4";"LE KEM (CHEMIN) - PAIR";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100002404";"3";"WENDEL (RUE DE)";"0";"N/A";"2";"2";"0";"2";"0";"0";"3";"";" -1";"2";"3";"1";"80"
"202100002405";"7";"RD 157B";"0";"N/A";"3";"4";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"70"
"202100002406";"4";"SELLIER (RUE)";"0";"N/A";"2";"2";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100002407";"2";"NIEPCE (AVENUE NICEPHORE)";"0";"N/A";"1";"2";"0";"1";"1";"0";"1";"";" -1";"1";"2";"8";"90"
"202100002408";"3";"LAON (AVENUE) DU N°343 AU 469 ET DU N° 3";"0";"N/A";"2";"2";"2";"1";"15";"300";"1";"";" -1";"1";"6";"1";"50"
"202100002409";"4";"MEDITERRANEE (RUE DE LA)";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100002410";"4";"GAMBETTA (RUE) DU N°1 AU 57 ET DU N° 2 A";"0";"N/A";"2";"3";"3";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"6";"30"
"202100002411";"2";"POMMERY (BOULEVARD)";"0";"N/A";"2";"2";"0";"1";"20";"50";"1";"";" -1";"1";"0";"1";"50"
"202100002412";"4";"FORUM (PLACE)";"0";"N/A";"1";"2";"1";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100002413";"4";"SAUXMARAIS (RUE DE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100002414";"1";"A87N";"0";"N/A";"3";"4";"0";"1";"3";"700";"1";"";" -1";"1";"0";"1";"90"
"202100002415";"4";"DOYENNE BOULEVARD ET PASSAGE";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100002416";"4";"GAMBETTA (BOULEVARD LEON) N°IMPAIR";"0";"N/A";"2";"3";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202100002417";"4";"MARECHAL JUIN (BD)";"0";"N/A";"3";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100002418";"7";"RD 29";"0";"N/A";"1";"1";"0";"1";"8";"200";"2";"";" -1";"1";"0";"1";"50"
"202100002419";"4";"MONSIEUR VINCENT";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"5";"30"
"202100002420";"4";"YOUGOSLAVIE (BD DE)";"0";"N/A";"3";"2";"2";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100002421";"7";"DODIN (AVENUE ROGER)";"0";"N/A";" -1";"2";"0";"1";"23";"450";"1";"";" -1";"1";"0";"1";"30"
"202100002422";"4";"METAIRIES (BOULEVARD DES)";"0";"N/A";"2";"1";"2";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100002423";"4";"LECLERC PHILIPPE MARECHAL (PROMENADE)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100002424";"4";"MARES (AVENUE HENRI)";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100002425";"4";"MILHAUD (BOULEVARD BENJAMIN)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100002426";"4";"EINSTEIN (AVENUE ALBERT";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100002427";"3";"PREMIERE ARMEE FRANCAISE (AVENUE DE LA)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100002428";"4";"RUE ANDRE VASSEUR";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"3";"";" -1";"1";"0";"1";"30"
"202100002429";"4";"AV EDOUARD BELIN";"0";"N/A";"1";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100002430";"4";"DE LATTRE DE TASSIGNY (AVENUE DU MAL)";"0";"N/A";"2";"2";"0";"2";"11";"60";"1";"";" -1";"1";"0";"4";"50"
"202100002431";"4";"BERRY (AVENUE DU)";"0";"N/A";"1";"2";"0";"2";"0";"0";"1";"";" -1";"1";"5";"1";"50"
"202100002432";"2";"RN12";"0";"N/A";"1";"1";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"70"
"202100002433";"4";"ANSALDI";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"5";"1";"50"
"202100002434";"4";"SAINT JEAN (RUE (DE 33 ET + ET 38 ET +)";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100002435";"7";"MITTERRAND (AVENUE FRANCOIS)";"0";"N/A";"2";"2";"0";"2";"0";"0";"2";"";" -1";"1";"0";"1";"50"
"202100002436";"4";"PRADO (AVENUE DU)";"0";"N/A";"2";"6";"0";"1";"0";"0";"1";"";" -1";"2";"0";"6";"50"
"202100002437";"4";"PIERRE GUERRE (ROND-POINT)";"0";"N/A";"1";"1";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100002438";"4";"SAKAKINI (BOULEVARD)";"0";"N/A";"4";"1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100002439";"3";"BUNAU VARILLA -AV-";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100002440";"4";"BARBES -ANCIENNE RUE NAPOLEON-";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100002441";"3";"ROCADE EST (RD 610)";"0";"N/A";"1";"1";"0";"2";"21";"0";"2";"";" -1";"1";"0";"2";"50"
"202100002442";"4";"GEORGES POMPIDOU (RUE)";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100002443";"3";"GENERAL LECLERC (RUE DU)";"0";"N/A";"2";"3";"0";"1";"2";"900";"1";"";" -1";"1";"0";"1";"50"
"202100002444";"2";"ROUTE NATIONALE 20 (VOIE RAPIDE)";"0";"N/A";"1";"1";"0";"2";"0";"0";"3";"";" -1";"1";"9";"1";"50"
"202100002445";"4";"JAURES (BD JEAN)";"0";"N/A";"2";"2";"3";"1";"0";"0";"1";"";" -1";"1";"0";"6";"50"
"202100002446";"7";"NICE AVENUE DE (RN7)";"0";"N/A";"2";"3";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100002447";"4";"N/A";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100002448";"3";"LIBERTE AV.DE LA";"0";"N/A";"2";"2";"0";"1";"18";"465";"1";"";" -1";"1";"0";"1";"50"
"202100002449";"2";"PROVENCE (AVENUE DE)";"0";"N/A";"2";"2";"0";"2";"40";"132";"1";"";" -1";"1";"0";"1";"50"
"202100002450";"4";"ROUTE FORESTIERE";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"2";"";" -1";"2";"0";"1";"70"
"202100002451";"4";"RUE DES PYRENEES";"0";"N/A";"2";"3";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100002452";"4";"RUE DE LA VILLETTE";"0";"N/A";"1";"1";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100002453";"4";"AVENUE DE LA PORTE DE SAINT OUEN";"0";"N/A";"2";"3";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100002454";"4";"BOULEVARD DE CLICHY";"0";"N/A";"1";"1";"1";"1";"(1)";"(1)";"1";"";" -1";"1";" -1";"5";"30"
"202100002455";"4";"AVENUE DE VILLIERS";"0";"N/A";"2";"4";"1";"1";"(1)";"(1)";"1";"";" -1";"1";" -1";"5";"30"
"202100002456";"4";"ALLEE DE LONGCHAMP";"0";"N/A";"3";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100002457";"4";"BOULEVARD MALESHERBES";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100002458";"4";"ALLEE DE LONGCHAMP";"0";"N/A";"2";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100002459";"4";"AVENUE EMILE ZOLA";"0";"N/A";" -1";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100002460";"4";"PONT MIRABEAU";"0";"N/A";"2";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"2";"1";"50"
"202100002461";"4";"AVENUE DAVID WEILL";"0";"N/A";"2";"2";"1";"1";"(1)";"(1)";"1";"";" -1";"1";" -1";"5";"30"
"202100002462";"4";"BOULEVARD MASSENA";"0";"N/A";"2";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100002463";"4";"BOULEVARD DE L HOPITAL";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100002464";"4";"AVENUE D ITALIE";"0";"N/A";"1";"2";"1";"1";"(1)";"(1)";"1";"";" -1";"1";" -1";"5";"30"
"202100002465";"4";"BOULEVARD DIDEROT";"0";"N/A";"1";"3";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100002466";"4";"BOULEVARD PERIPHERIQUE EXTERIEUR NORD  ";"0";"N/A";"3";"4";"0";"2";"(1)";"(1)";"2";"";" -1";"1";"0";"1";"70"
"202100002467";"4";"RUE SAINT MAUR";"0";"N/A";"1";"1";"2";"1";"(1)";"(1)";"1";"";" -1";"1";" -1";"5";"30"
"202100002468";"4";"AVENUE CESAR CAIRE";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100002469";"3";"FOCH (AV)";"0";"N/A";"2";"8";"0";"1";"1";"0";"1";"";" -1";"1";"5";"1";"30"
"202100002470";"2";"PARIS (R DE)";"0";"N/A";"3";"4";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100002471";"3";"CHAMPIGNY (BD DE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202100002472";"4";"CRETEIL (BD DE)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202100002473";"4";"R EDGAR QUINET ";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"30"
"202100002474";"3";"GEORGES GOSNAT (AV)";"0";"N/A";"1";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100002475";"4";"AV JEAN KIFFER ";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"30"
"202100002476";"3";"QU DE LA REVOLUTION ";"0";"N/A";"2";"3";"1";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100002477";"4";"VERSAILLES (AVENUE DE, DU 2 AU 28 ET DU";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100002478";"3";"HUGO (AVENUE VICTOR)";"0";"N/A";"3";"2";"0";"4";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100002479";"4";"PONT (CHEM. DU)";"0";"N/A";" -1";"2";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202100002480";"3";"61B";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100002481";"4";"986";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202100002482";"3";"17";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202100002483";"3";"910";"0";"N/A";"1";"3";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100002484";"3";"3";" -1";"N/A";"2";"2";"0";"1";"21";"710";"1";"";" -1";"2";"0";"3";"80"
"202100002485";"2";"1";" -1";"A";"2";"2";"0";"1";"23";"850";"2";"";" -1";"1";"0";"1";"70"
"202100002486";"3";"112";" -1";"N/A";"2";"2";"0";"1";"6";"936";"1";"";" -1";"1";"0";"1";"80"
"202100002487";"3";"31";"0";"A";"2";"2";"0";"1";"12";"280";"1";"";" -1";"1";"9";"1";"80"
"202100002488";"3";"9";"0";"N/A";"2";"2";"0";"1";"20";"675";"1";"";" -1";"7";"0";"3";"80"
"202100002489";"4";"N/A";" -1";"N/A";"2";"2";"0";"2";"(1)";"(1)";"4";"";"4";"1";"0";"1";"50"
"202100002490";"3";"rd 05";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"2";"";" -1";"1";"0";"1";"50"
"202100002491";"1";"7";"0";"N/A";"2";"5";"0";"1";"136";"1";"1";"";" -1";"1";"0";"1";"130"
"202100002492";"3";"653";" -1";"D";"2";"2";"0";"4";"129";"710";"1";"";" -1";"1";"5";"6";"50"
"202100002493";"3";"54";"0";"N/A";"2";"2";"0";"1";"3";"110";"1";"";" -1";"1";"0";"3";"90"
"202100002494";"7";"913";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";"4";"1";"0";"1";"80"
"202100002495";"3";"16";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"8";" -1"
"202100002496";"3";"980";" -1";"N/A";"2";"2";"0";"4";"22";"10";"1";"";" -1";"7";"0";"1";"50"
"202100002497";"3";"768";"0";"N/A";"3";"4";"0";"1";"63";"800";"1";"";" -1";"2";"0";"1";"110"
"202100002498";"4";"6";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"4";"";" -1";"1";"0";"3";"80"
"202100002499";"3";"D773";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"2";"";" -1";"1";"0";"1";"50"
"202100002500";"4";"7";"0";"D";"2";"2";"0";"1";"(1)";"(1)";"3";"";" -1";"1";"0";"1";"70"
"202100002501";"3";"101";"0";"N/A";"2";"2";"2";"2";"3";"237";"1";"";" -1";"1";"0";"3";"70"
"202100002502";"2";"4";" -1";"N/A";"2";"2";"0";"1";"54";"(1)";"1";"";" -1";"1";"0";"1";"70"
"202100002503";"2";"31";" -1";"N/A";"2";"2";"0";"1";"49";"800";"1";"";" -1";"1";"0";"1";"50"
"202100002504";"2";"22";"0";"T";"2";"2";"0";"1";"6";"650";"1";"";" -1";"1";"0";"1";"50"
"202100002505";"4";"N/A";" -1";"N/A";"1";"2";"0";"2";"(1)";"(1)";"1";"";"5";"1";"0";"1";"50"
"202100002506";"3";"835";" -1";"N/A";"2";"2";"0";"1";"6";"175";"1";"";" -1";"1";"0";"1";"50"
"202100002507";"3";"610";"0";"D";"4";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100002508";"7";"498";" -1";"N/A";"2";"2";"0";"1";"19";"850";"1";"";" -1";"9";"0";"8";"80"
"202100002509";"3";"96";"0";"N/A";"2";"2";"1";"1";"13";"500";"2";"";" -1";"1";"0";"3";"80"
"202100002510";"4";"N/A";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";"6";"1";"5";"1";"50"
"202100002511";"4";"N/A";" -1";"N/A";"2";"2";"0";"3";"(1)";"(1)";"1";"";"4";"2";"5";"3";"50"
"202100002512";"3";"7";" -1";"N/A";"2";"2";"0";"1";"46";"400";"1";"";" -1";"1";"0";"1";"80"
"202100002513";"3";"820";"0";"D";"3";"2";"0";"1";"57";"100";"1";"";" -1";"1";"0";"1";"50"
"202100002514";"3";"130";"0";"N/A";"2";"2";"0";"1";"14";"800";"1";"";" -1";"7";"0";"3";"80"
"202100002515";"3";"31";"0";"A";"2";"2";"0";"1";"0";"332";"1";"";"5";"7";"0";"1";"70"
"202100002516";"3";"944";"0";"D";"2";"2";"1";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100002517";"3";"145";" -1";"N/A";"2";"2";"0";"1";"8";"521";"1";"";" -1";"1";"0";"1";"80"
"202100002518";"3";"562";"0";"N/A";"2";"2";"0";"1";"45";"50";"2";"";" -1";"1";"0";"1";"80"
"202100002519";"3";"845";" -1";"N/A";"2";"2";"0";"1";"0";"700";"1";"";" -1";"2";"0";"5";"50"
"202100002520";"3";"32";"0";"N/A";"2";"2";"0";"2";"32";"0";"2";"";" -1";"1";"0";"3";"70"
"202100002521";"3";"4";" -1";"N/A";"2";"2";"0";"1";"18";"120";"3";"";" -1";"1";"0";"1";"80"
"202100002522";"3";"47";"0";"N/A";"2";"2";"0";"2";"13";"5";"3";"";" -1";"7";"0";"1";"80"
"202100002523";"3";"31";" -1";"D";"2";"2";"0";"4";"23";"70";"1";"";" -1";"2";"0";"3";"70"
"202100002524";"4";"N/A";" -1";"N/A";"2";"2";"0";"2";"(1)";"(1)";"1";"";"4";"1";"0";"1";"50"
"202100002525";"3";"14";"2";"N/A";"2";"2";"0";"1";"20";"(1)";"1";"";" -1";"2";"0";"1";"80"
"202100002526";"3";"30";"0";"N/A";"2";"2";"0";"1";"10";"800";"2";"";" -1";"1";"9";"1";"50"
"202100002527";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";"5,5";"1";"0";"1";"50"
"202100002528";"3";"45";" -1";"N/A";"2";"2";"0";"1";"20";"400";"1";"";" -1";"1";"0";"3";"80"
"202100002529";"1";"1";" -1";"N/A";"3";"3";"0";"1";"64";"700";"1";"";"13,5";"1";"0";"1";"130"
"202100002530";"2";"RT1";"0";"R";"2";"2";"0";"1";"171";"780";"1";"";" -1";"1";"0";"3";"110"
