"Num_Acc";"id_vehicule";"num_veh";"place";"catu";"grav";"sexe";"an_nais";"trajet";"secu1";"secu2";"secu3";"locp";"actp";"etatp"
"202100000202";"201 377";"A01";"1";"1";"1";"1";"1982";"1";"1";"8";" -1";" -1";" -1";" -1"
"202100000202";"201 378";"B01";"1";"1";"4";"1";"2007";"0";"2";"6";" -1";" -1";" -1";" -1"
"202100000203";"201 376";"A01";"1";"1";"3";"2";"1944";"5";"2";" -1";" -1";"0";"0";" -1"
"202100000204";"201 374";"B01";"1";"1";"3";"2";"1959";"3";"2";" -1";" -1";"0";"0";" -1"
"202100000204";"201 375";"A01";"1";"1";"1";"2";"1940";"5";"1";" -1";" -1";"0";"0";" -1"
"202100000205";"201 370";"A01";"1";"1";"4";"2";"1996";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202100000205";"201 371";"B01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202100000206";"201 368";"B01";"1";"1";"4";"2";"1979";"0";"2";"6";" -1";" -1";" -1";" -1"
"202100000206";"201 368";"B01";"2";"2";"4";"1";"2009";"0";"2";"6";" -1";" -1";" -1";" -1"
"202100000206";"201 369";"A01";"1";"1";"1";"2";"1955";"0";"8";"0";" -1";" -1";" -1";" -1"
"202100000207";"201 366";"B01";"1";"1";"4";"2";"1999";"3";"1";"0";" -1";" -1";" -1";" -1"
"202100000207";"201 366";"B01";"2";"2";"1";"1";"1996";"4";"1";"0";" -1";" -1";" -1";" -1"
"202100000207";"201 367";"A01";"2";"1";"3";"2";"2011";"5";"2";"8";" -1";" -1";" -1";" -1"
"202100000207";"201 367";"A01";"2";"2";"3";"2";"2011";"5";"2";"8";" -1";" -1";" -1";" -1"
"202100000208";"201 365";"A01";"1";"1";"4";"1";"1960";"5";"8";"0";" -1";" -1";" -1";" -1"
"202100000209";"201 364";"A01";"1";"1";"4";"1";"1999";"0";"1";"0";" -1";" -1";" -1";" -1"
"202100000209";"201 364";"A01";"2";"2";"1";"1";"1996";"5";"1";"0";" -1";" -1";" -1";" -1"
"202100000209";"201 364";"A01";"3";"2";"1";"1";"1996";"5";"1";"0";" -1";" -1";" -1";" -1"
"202100000209";"201 364";"A01";"4";"2";"4";"1";"1999";"0";"1";"0";" -1";" -1";" -1";" -1"
"202100000210";"201 363";"A01";"1";"1";"3";"1";"1980";"4";"2";"8";" -1";" -1";" -1";" -1"
"202100000210";"201 363";"A01";"10";"3";"3";"1";"1977";"0";"0";" -1";" -1";"9";"4";"2"
"202100000211";"201 361";"B01";"1";"1";"4";"1";"1961";"0";"1";"0";" -1";" -1";" -1";" -1"
"202100000211";"201 362";"A01";"2";"1";"4";"1";"2003";"0";"1";"0";" -1";" -1";" -1";" -1"
"202100000212";"201 360";"A01";"1";"1";"4";"1";"1990";"5";"0";" -1";" -1";"0";"0";" -1"
"202100000212";"201 360";"A01";"2";"2";"1";"1";"1982";"5";"1";" -1";" -1";"0";"0";" -1"
"202100000213";"201 357";"A01";"1";"1";"1";"1";"1997";"5";"1";" -1";" -1";"0";"0";" -1"
"202100000213";"201 357";"A01";"10";"3";"2";"1";"1986";"5";"0";" -1";" -1";"1";"1";"1"
"202100000213";"201 357";"A01";"2";"2";"1";"2";"2001";"5";"1";" -1";" -1";"0";"0";" -1"
"202100000214";"201 355";"A01";"1";"1";"1";"1";"1987";"5";"1";" -1";" -1";"0";"0";" -1"
"202100000214";"201 356";"B01";"1";"1";"4";"2";"2003";"5";"2";"6";" -1";"0";"0";" -1"
"202100000215";"201 354";"A01";"1";"1";"1";"1";"1982";"0";"1";"0";" -1";" -1";" -1";" -1"
"202100000215";"201 354";"A01";"10";"3";"4";"1";"1945";"0";"8";"8";" -1";"3";"3";"1"
"202100000216";"201 351";"C01";"1";"1";"1";"1";"1993";"5";"1";"0";" -1";" -1";" -1";" -1"
"202100000216";"201 352";"A01";"1";"1";"4";"2";"1993";"5";"1";"0";" -1";" -1";" -1";" -1"
"202100000216";"201 352";"A01";"2";"2";"4";"1";"1993";"5";"1";"0";" -1";" -1";" -1";" -1"
"202100000216";"201 352";"A01";"3";"2";"3";"2";"1958";"5";"1";"0";" -1";" -1";" -1";" -1"
"202100000216";"201 352";"A01";"4";"2";"4";"2";"2017";"5";"1";"0";" -1";" -1";" -1";" -1"
"202100000216";"201 352";"A01";"5";"2";"4";"1";"2016";"5";"1";"0";" -1";" -1";" -1";" -1"
"202100000216";"201 353";"B01";"1";"1";"1";"1";"1963";"4";"1";"0";" -1";" -1";" -1";" -1"
"202100000216";"201 353";"B01";"2";"2";"4";"1";"2005";"4";"1";"0";" -1";" -1";" -1";" -1"
"202100000216";"201 353";"B01";"6";"2";"4";"2";"1968";"4";"1";"0";" -1";" -1";" -1";" -1"
"202100000217";"201 350";"A01";"1";"1";"3";"2";"1970";"5";"2";" -1";" -1";" -1";" -1";" -1"
"202100000218";"201 348";"A01";"1";"1";"1";"2";"1954";"5";"1";" -1";" -1";" -1";" -1";" -1"
"202100000218";"201 349";"B01";"1";"1";"4";"1";"2004";"5";"8";" -1";" -1";" -1";" -1";" -1"
"202100000219";"201 346";"B01";"1";"1";"4";"1";"1992";"1";"2";" -1";" -1";" -1";" -1";" -1"
"202100000219";"201 347";"A01";"1";"1";"1";"1";"1992";"5";"1";"0";" -1";" -1";" -1";" -1"
"202100000220";"201 345";"A01";"1";"1";"1";"1";"1974";"4";"1";"0";" -1";"0";"0";" -1"
"202100000220";"201 345";"A01";"10";"3";"2";"1";"1990";"5";"8";"8";" -1";"1";"9";"1"
"202100000221";"201 343";"B01";"1";"1";"1";"1";"1982";"4";"0";"0";" -1";" -1";" -1";" -1"
"202100000221";"201 344";"A01";"1";"1";"2";"2";"1956";"3";"0";"0";" -1";"0";"0";" -1"
"202100000222";"201 342";"A01";"1";"1";"3";"1";"1999";"5";"8";"0";" -1";" -1";" -1";" -1"
"202100000222";"201 342";"A01";"2";"2";"4";"1";"1999";"5";"8";"0";" -1";" -1";" -1";" -1"
"202100000223";"201 339";"A01";"1";"1";"1";"2";"1996";"0";"1";"5";" -1";" -1";" -1";" -1"
"202100000223";"201 340";"B01";"1";"1";"4";"1";"1973";"0";"1";"0";" -1";" -1";" -1";" -1"
"202100000223";"201 341";"C01";"1";"1";"1";"1";"1961";"0";"1";"0";" -1";" -1";" -1";" -1"
"202100000223";"201 341";"C01";"2";"2";"4";"2";"1963";"0";"1";"0";" -1";" -1";" -1";" -1"
"202100000224";"201 333";"A01";"1";"1";"1";"2";"1992";"1";"1";"0";" -1";"0";"0";" -1"
"202100000224";"201 333";"A01";"10";"3";"3";"2";"1929";"3";"0";" -1";" -1";"3";"3";"1"
"202100000225";"201 331";"A01";"1";"1";"3";"2";"1952";"4";"1";"8";" -1";"0";"0";" -1"
"202100000225";"201 332";"B01";"1";"1";"1";"1";"1945";"9";"1";"8";" -1";"0";"0";" -1"
"202100000226";"201 327";"A01";"1";"1";"1";"1";"1967";"1";"8";" -1";" -1";"0";"0";" -1"
"202100000226";"201 328";"B01";"1";"1";"4";"1";"1960";"0";"2";" -1";" -1";"0";"0";" -1"
"202100000227";"201 322";"A01";"1";"1";"1";"2";"1991";"9";"1";"8";" -1";" -1";" -1";" -1"
"202100000227";"201 323";"B01";"1";"1";"1";"1";"1965";"9";"1";"8";" -1";" -1";" -1";" -1"
"202100000227";"201 323";"B01";"2";"2";"4";"2";"1970";"9";"1";"8";" -1";" -1";" -1";" -1"
"202100000227";"201 324";"C01";"1";"1";"1";"1";"1992";"0";"1";"0";" -1";" -1";" -1";" -1"
"202100000227";"201 325";"D01";"1";"1";"1";"2";"1992";"0";"1";"0";" -1";" -1";" -1";" -1"
"202100000227";"201 325";"D01";"2";"2";"4";"1";"2015";"9";"1";"8";" -1";" -1";" -1";" -1"
"202100000227";"201 326";"E01";"1";"1";"4";"1";"1998";"0";"1";"0";" -1";" -1";" -1";" -1"
"202100000228";"201 319";"C01";"1";"1";"1";"1";"1994";"9";"1";"8";" -1";" -1";" -1";" -1"
"202100000228";"201 320";"A01";"1";"1";"4";"1";"2008";"5";"8";"0";" -1";" -1";" -1";" -1"
"202100000228";"201 321";"B01";"1";"1";"4";"1";"2008";"5";"8";"0";" -1";" -1";" -1";" -1"
"202100000229";"201 317";"A01";"1";"1";"4";"1";"1985";"0";"1";"0";" -1";" -1";" -1";" -1"
"202100000229";"201 318";"C01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202100000230";"201 316";"A01";"1";"1";"1";"2";"1985";"5";"1";"0";" -1";"0";"0";" -1"
"202100000230";"201 316";"A01";"10";"3";"3";"1";"1959";"0";"0";" -1";" -1";"2";"3";"1"
"202100000231";"201 314";"A01";"1";"1";"1";"1";"1979";"0";"1";"7";" -1";"0";"0";" -1"
"202100000231";"201 314";"A01";"2";"2";"4";"1";"2011";"0";"1";"7";" -1";"0";"0";" -1"
"202100000231";"201 315";"B01";"1";"1";"1";"1";"1981";"0";"1";"0";" -1";"0";"0";" -1"
"202100000232";"201 312";"A01";"1";"1";"4";"1";"1965";"5";"2";"6";" -1";"0";"0";" -1"
"202100000232";"201 312";"A01";"2";"2";"4";"2";"1997";"5";"2";"6";" -1";"0";"0";" -1"
"202100000232";"201 313";"B01";"1";"1";"1";"1";"1970";"5";"1";"0";" -1";"0";"0";" -1"
"202100000233";"201 310";"B01";"1";"1";"1";"1";"1968";"0";"1";"0";" -1";"0";"0";" -1"
"202100000233";"201 311";"A01";"1";"1";"3";"2";"2001";"0";"2";"8";" -1";"0";"0";" -1"
"202100000234";"201 309";"A01";"1";"1";"1";"1";"1978";"5";"1";"0";" -1";"0";"0";" -1"
"202100000234";"201 309";"A01";"3";"2";"3";"2";"1976";"5";"1";"0";" -1";"0";"0";" -1"
"202100000234";"201 309";"A01";"4";"2";"1";"1";"2010";"5";"1";"0";" -1";"0";"0";" -1"
"202100000234";"201 309";"A01";"5";"2";"4";"1";"1981";"5";"1";"0";" -1";"0";"0";" -1"
"202100000235";"201 307";"B01";"1";"1";"3";"1";"2003";"0";"2";" -1";" -1";"0";"0";" -1"
"202100000235";"201 308";"A01";"1";"1";"1";"2";"1947";"0";"1";" -1";" -1";"0";"0";" -1"
"202100000236";"201 305";"B01";"1";"1";"4";"1";"1986";"0";"2";" -1";" -1";" -1";" -1";" -1"
"202100000236";"201 306";"A01";"1";"1";"1";"1";"1969";"0";"8";" -1";" -1";" -1";" -1";" -1"
"202100000237";"201 303";"B01";"1";"1";"4";"1";"1987";"0";"2";"8";" -1";" -1";" -1";" -1"
"202100000237";"201 303";"B01";"2";"2";"4";"2";"1985";"0";"2";"8";" -1";" -1";" -1";" -1"
"202100000237";"201 304";"A01";"1";"1";"1";"1";"1985";"0";"1";"8";" -1";" -1";" -1";" -1"
"202100000238";"201 301";"A01";"1";"1";"4";"1";"1992";"0";"1";"8";" -1";" -1";" -1";" -1"
"202100000239";"201 297";"A01";"1";"1";"4";"1";"2006";"5";"2";"6";" -1";" -1";" -1";" -1"
"202100000239";"201 297";"A01";"2";"2";"4";"1";"2004";"5";"2";"6";" -1";" -1";" -1";" -1"
"202100000239";"201 298";"B01";"1";"1";"1";"1";"2003";"0";"1";"0";" -1";" -1";" -1";" -1"
"202100000240";"201 293";"A01";"1";"1";"1";"1";"1999";"5";"1";"0";" -1";"0";"0";" -1"
"202100000240";"201 293";"A01";"2";"2";"1";"2";"1999";"5";"1";"0";" -1";"0";"0";" -1"
"202100000240";"201 294";"B01";"1";"1";"1";"1";"1994";"5";"2";"6";" -1";"0";"0";" -1"
"202100000240";"201 294";"B01";"2";"2";"4";"2";"1995";"5";"2";"6";" -1";"0";"0";" -1"
"202100000241";"201 292";"A01";"1";"1";"3";"1";"1998";"5";"2";" -1";" -1";"0";"0";" -1"
"202100000242";"201 290";"B01";"1";"1";"1";"1";"2000";"4";"1";" -1";" -1";" -1";" -1";" -1"
"202100000242";"201 291";"A01";"1";"1";"3";"1";"1958";"0";"2";"6";" -1";" -1";" -1";" -1"
"202100000243";"201 288";"B01";"1";"1";"4";"1";"1952";"5";"0";" -1";" -1";"0";"0";" -1"
"202100000243";"201 289";"A01";"1";"1";"1";"1";"1975";"4";"1";" -1";" -1";" -1";" -1";" -1"
"202100000244";"201 285";"A01";"1";"1";"1";"2";"1995";"2";"1";" -1";" -1";" -1";" -1";" -1"
"202100000244";"201 285";"A01";"10";"3";"4";"1";"1949";"3";"8";"8";" -1";"2";"3";"1"
"202100000245";"201 283";"A01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202100000245";"201 283";"A01";"2";"2";"2";"1";"1973";"5";"8";"0";" -1";" -1";" -1";" -1"
"202100000245";"201 284";"B01";"1";"1";"3";"1";"1949";"0";"1";"0";" -1";" -1";" -1";" -1"
"202100000246";"201 282";"B01";"1";"1";"1";"1";"1964";"9";"1";"0";" -1";" -1";"0";" -1"
"202100000246";"201 282";"B01";"10";"3";"3";"2";"2009";"2";"0";"0";"0";"4";"3";"1"
"202100000247";"201 281";"A01";"1";"1";"1";" -1";"";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202100000247";"201 281";"A01";"10";"3";"4";"1";"1980";"5";"0";" -1";" -1";"5";"0";" -1"
"202100000247";"201 281";"A01";"10";"3";"4";"1";"1980";"5";"0";" -1";" -1";"5";"B";"2"
"202100000248";"201 279";"A01";"1";"1";"4";"1";"2005";"5";"2";"6";" -1";"0";"0";" -1"
"202100000248";"201 279";"A01";"3";"2";"4";"1";"2006";"5";"2";"6";" -1";"0";"0";" -1"
"202100000248";"201 280";"B01";"1";"1";"1";"1";"1959";"0";"1";" -1";" -1";"0";"0";" -1"
"202100000249";"201 277";"A01";"1";"1";"4";"1";"1940";"5";"8";"0";" -1";" -1";" -1";" -1"
"202100000249";"201 278";"B01";"1";"1";"1";"1";"1992";"4";"1";"0";" -1";" -1";" -1";" -1"
"202100000250";"201 275";"A01";"1";"1";"1";"1";"1956";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202100000250";"201 276";"B01";"1";"1";"4";"2";"1966";"0";"2";"4";" -1";" -1";" -1";" -1"
"202100000251";"201 274";"A01";"1";"1";"1";" -1";"";" -1";"8";" -1";" -1";" -1";" -1";" -1"
"202100000251";"201 274";"A01";"10";"3";"4";"2";"1966";"0";"8";" -1";" -1";"1";"3";"1"
"202100000252";"201 273";"A01";"1";"1";"1";"1";"1966";"4";"8";"0";" -1";" -1";" -1";" -1"
"202100000252";"201 273";"A01";"10";"3";"3";"1";"2009";"2";"0";" -1";" -1";"3";"B";"1"
"202100000253";"201 271";"B01";"1";"1";"3";"1";"1959";"0";"2";"0";" -1";" -1";" -1";" -1"
"202100000253";"201 272";"A01";"1";"1";"1";"1";"1980";"4";"8";"0";" -1";" -1";" -1";" -1"
"202100000254";"201 270";"A01";"1";"1";"1";"1";"2001";"9";"2";"0";" -1";" -1";" -1";" -1"
"202100000254";"201 270";"A01";"10";"3";"3";"1";"1968";"5";"0";" -1";" -1";"8";"2";"1"
"202100000254";"201 270";"A01";"2";"2";"1";"1";"1997";"0";"2";"0";" -1";" -1";" -1";" -1"
"202100000255";"201 269";"A01";"1";"1";"4";"1";"1952";"5";"8";"0";" -1";" -1";" -1";" -1"
"202100000256";"201 267";"A01";"1";"1";"4";"1";"2002";"0";"1";"0";" -1";" -1";" -1";" -1"
"202100000256";"201 267";"A01";"2";"2";"1";"2";"2002";"5";"1";"0";" -1";" -1";" -1";" -1"
"202100000256";"201 267";"A01";"3";"2";"4";"2";"2005";"0";"1";"0";" -1";" -1";" -1";" -1"
"202100000257";"201 266";"A01";"1";"1";"3";"1";"1981";"0";"1";"0";" -1";"0";"0";" -1"
"202100000258";"201 265";"A01";"1";"1";"4";"1";"1951";"5";"1";"0";" -1";"0";"0";" -1"
"202100000259";"201 264";"A01";"1";"1";"4";"1";"1951";"5";"1";"0";" -1";"0";"0";" -1"
"202100000260";"201 260";"B01";"1";"1";"1";"1";"1954";" -1";" -1";" -1";" -1";" -1";" -1";" -1"
"202100000260";"201 261";"A01";"1";"1";"2";"1";"1962";"1";"1";" -1";" -1";" -1";" -1";" -1"
"202100000261";"201 258";"A01";"1";"1";"1";"1";"1951";"0";"1";"0";" -1";" -1";" -1";" -1"
"202100000261";"201 259";"B01";"1";"1";"3";"2";"2005";"0";"2";"0";" -1";" -1";" -1";" -1"
"202100000261";"201 259";"B01";"2";"2";"1";"2";"2004";"0";"2";"0";" -1";" -1";" -1";" -1"
"202100000262";"201 254";"B01";"1";"1";"4";"1";"2004";"0";"0";" -1";" -1";"0";"0";" -1"
"202100000262";"201 255";"A01";"1";"1";"3";"1";"1968";"1";"2";" -1";" -1";"0";" -1";" -1"
"202100000263";"201 252";"A01";"1";"1";"4";"1";"1986";"5";"2";"6";" -1";" -1";" -1";" -1"
"202100000263";"201 253";"B01";"1";"1";"1";"1";"1957";"4";"1";"0";" -1";" -1";" -1";" -1"
"202100000264";"201 250";"A01";"1";"1";"1";"1";"2004";"0";"1";"0";" -1";" -1";"0";" -1"
"202100000264";"201 251";"B01";"1";"1";"4";"2";"2000";"0";"1";"0";" -1";"0";"0";" -1"
"202100000265";"201 248";"B01";"1";"1";"4";"1";"1988";"0";"2";"6";" -1";" -1";" -1";" -1"
"202100000265";"201 249";"A01";"1";"1";"1";"1";"1996";"5";"1";"0";" -1";" -1";" -1";" -1"
"202100000266";"201 246";"A01";"1";"1";"1";"2";"1978";"4";"1";"0";" -1";"0";"0";" -1"
"202100000266";"201 247";"B01";"1";"1";"4";"1";"1994";"9";"2";"0";" -1";"0";"0";" -1"
"202100000267";"201 244";"B01";"1";"1";"1";"2";"1983";"5";"1";"0";" -1";"0";"0";" -1"
"202100000267";"201 245";"A01";"1";"1";"4";"1";"1992";"4";"2";"6";" -1";"0";"0";" -1"
"202100000268";"201 243";"A01";"1";"1";"4";"1";"1943";"5";"1";" -1";" -1";" -1";" -1";" -1"
"202100000269";"201 240";"A01";"1";"1";"2";"2";"2002";"5";"8";"0";" -1";" -1";" -1";" -1"
"202100000269";"201 240";"A01";"2";"2";"3";"1";"2002";"5";"8";"0";" -1";" -1";" -1";" -1"
"202100000269";"201 241";"C01";"1";"1";"4";"1";"1955";"4";"1";"0";" -1";" -1";" -1";" -1"
"202100000269";"201 242";"B01";"1";"1";"3";"1";"1976";"0";"8";"0";" -1";" -1";" -1";" -1"
"202100000270";"201 238";"B01";"1";"1";"1";"2";"1944";"5";"1";" -1";" -1";"0";"0";" -1"
