"Num_Acc";"jour";"mois";"an";"hrmn";"lum";"dep";"com";"agg";"int";"atm";"col";"adr";"lat";"long"
"202100000187";"25";"11";"2021";"17:50";"5";"13";"13215";"2";"1";"3";"1";"GAFFAREL (RUE)";"43,3490000000";"5,3617000000"
"202100000188";"12";"11";"2021";"10:53";"1";"61";"61116";"1";"1";"1";"7";"Lieu Dit le Rivray";"48,3965810000";"0,8674530000"
"202100000189";"9";"11";"2021";"13:55";"1";"13";"13098";"2";"1";"1";"2";"JEAN MOULIN BOULEVARD";"43,4489700000";"5,0200200000"
"202100000190";"9";"11";"2021";"07:50";"1";"13";"13063";"2";"3";"1";"3";"CHIRONS ROUTE DES";"43,5841099664";"5,0106133570"
"202100000191";"30";"11";"2021";"13:42";"1";"75";"75119";"2";"2";"8";"3";"AVENUE DE LAUMIERE";"48,8846000000";"2,3796500000"
"202100000192";"16";"12";"2021";"09:15";"1";"74";"74026";"2";"6";"8";"6";"Route de Choisy";"45,9637850000";"6,0435750000"
"202100000193";"17";"12";"2021";"13:50";"1";"74";"74073";"1";"1";"1";"1";"d32";"46,3463200000";"6,6312360000"
"202100000194";"26";"12";"2021";"19:29";"3";"74";"74220";"1";"9";"2";"6";"Route de la Pierre aux Fées";"46,1284410000";"6,2851910000"
"202100000195";"20";"12";"2021";"07:01";"2";"74";"74229";"2";"8";"1";"3";"D15";"46,2248290000";"6,3017860000"
"202100000196";"21";"12";"2021";"05:50";"3";"13";"13071";"1";"1";"1";"1";"A7-Sens Lyon vers Marseille";"43,4067560000";"5,3278240000"
"202100000197";"7";"06";"2021";"07:40";"1";"85";"85191";"2";"1";"1";"6";"Boulevard Édouard Branly";"46,6746600000";" -1,4416100000"
"202100000198";"26";"11";"2021";"22:20";"5";"33";"33529";"2";"1";"2";"6";"Rue Lagrua";"44,6421000000";" -1,1567100000"
"202100000199";"14";"10";"2021";"19:30";"2";"33";"33063";"2";"1";"1";"2";"Cours Victor Hugo";"44,8352900000";" -0,5698300000"
"202100000200";"29";"05";"2021";"18:00";"1";"62";"62041";"2";"1";"1";"6";"CARNOT ( BOULEVARD )";"50,2876390000";"2,7732550000"
"202100000201";"30";"11";"2021";"09:45";"1";"61";"61001";"2";"6";"2";"3";"CLAUDE BERNARD (RUE )";"48,4365200000";"0,1049600000"
"202100000202";"23";"11";"2021";"13:00";"1";"61";"61001";"2";"3";"1";"3";"BALZAC (RUE)";"48,4287980000";"0,0820650000"
"202100000203";"18";"10";"2021";"15:37";"1";"88";"88213";"1";"1";"1";"7";"Col du Las";"48,3397780000";"7,0583940000"
"202100000204";"5";"10";"2021";"14:20";"1";"88";"88445";"2";"6";"1";"3";"Giratoire RD415";"48,2373580000";"6,9520710000"
"202100000205";"23";"12";"2021";"23:00";"4";"33";"33550";"2";"1";"1";"2";"Rue du Docteur Schweitzer";"44,7734500000";" -0,5363100000"
"202100000206";"29";"11";"2021";"18:00";"5";"74";"74012";"2";"3";"8";"3";"EUROPE (AVENUE DE L')";"46,1835810000";"6,2312400000"
"202100000207";"30";"06";"2021";"11:20";"1";"13";"13102";"2";"5";"1";"3";"RENE CAILLOUX (BD )";"43,4232500000";"5,2410700000"
"202100000208";"5";"06";"2021";"12:25";"1";"13";"13117";"1";"4";"1";"7";"ROUTE DEPARTEMENTALE 20";"43,4243200000";"5,2371400000"
"202100000209";"10";"04";"2021";"00:15";"5";"13";"13043";"1";"1";"1";"1";"GEORGES POMPIDOU (AV )";"43,3853700000";"5,2181700000"
"202100000210";"3";"01";"2021";"16:40";"1";"13";"13001";"2";"1";"2";"1";"MIRABEAU (COURS)";"43,5267566969";"5,4489003786"
"202100000211";"21";"02";"2021";"08:45";"1";"13";"13209";"2";"2";"1";"3";"VALLON DE TOULOUSE (RUE)";"43,2677000000";"5,4202800000"
"202100000212";"18";"11";"2021";"18:45";"5";"33";"33207";"2";"1";"1";"6";"Rue du Sablonat";"44,9271080000";" -0,3604150000"
"202100000213";"2";"12";"2021";"01:30";"3";"01";"01034";"1";"1";"5";"6";"D 1504";"45,7638260000";"5,7045440000"
"202100000214";"9";"09";"2021";"20:25";"3";"29";"29245";"1";"1";"1";"2";"D25 - Pen Ar Forest Huella";"48,4599950000";" -4,3550810000"
"202100000215";"10";"11";"2021";"08:45";"1";"30";"30028";"2";"1";"1";"6";"JEAN PERRIN (AVENUE)";"44,1637510000";"4,6226700000"
"202100000216";"15";"12";"2021";"17:50";"3";"62";"62225";"2";"2";"1";"5";"SAINT-OMER (ROUTE DE...............)";"50,7648400000";"2,3808000000"
"202100000217";"14";"07";"2021";"19:30";"1";"61";"61159";"1";"1";"1";"7";"N/A";"48,6538460000";"0,4104350000"
"202100000218";"24";"07";"2021";"16:20";"1";"61";"61001";"2";"6";"2";"3";"N/A";"48,4343330000";"0,0935580000"
"202100000219";"30";"10";"2021";"16:20";"1";"74";"74298";"2";"1";"2";"3";"EUROPE (AVENUE DE L')";"46,1765810000";"6,2405400000"
"202100000220";"18";"09";"2021";"03:35";"3";"59";"59014";"2";"3";"1";"6";"LECALIEZ (RUE)";"50,3712812153";"3,5137865692"
"202100000221";"30";"08";"2021";"11:25";"1";"59";"59160";"2";"1";"1";"3";"DEPORTES (RUE DES)";"50,4129921000";"3,6625550000"
"202100000222";"8";"04";"2021";"04:10";"5";"59";"59616";"2";"1";"1";"6";"MARCEL SEMBAT (RUE)";"50,4690600000";"3,5735400000"
"202100000223";"13";"11";"2021";"09:00";"1";"13";"13204";"2";"1";"1";"2";"ALEX. FLEMING (BOULEVARD)";"43,3165335731";"5,3961287740"
"202100000224";"9";"11";"2021";"16:50";"1";"06";"06030";"1";"1";"1";"6";"MESANGES (ALLEE DES)";"43,5748900000";"7,0225780000"
"202100000225";"7";"11";"2021";"16:00";"1";"06";"06029";"2";"1";"1";"1";"ST PIERRE (QUAI)";"43,5505300000";"7,0121000000"
"202100000226";"4";"06";"2021";"11:30";"1";"73";"73065";"2";"3";"8";"3";"Avenue Maréchal Leclerc";"45,5703281257";"5,9167166719"
"202100000227";"13";"11";"2021";"10:50";"1";"974";"97416";"1";"1";"1";"5";"RN1 (ROUTE NATIONALE)";" -21,3316800000";"55,4572400000"
"202100000228";"17";"11";"2021";"17:01";"2";"36";"36044";"2";"2";"1";"5";"N/A";"46,8095700000";"1,6701700000"
"202100000229";"20";"02";"2021";"22:38";"5";"13";"13117";"2";"1";"1";"2";"CHEVILLES ( ALLEE DES )";"43,4646200000";"5,2319400000"
"202100000230";"13";"11";"2021";"11:20";"1";"06";"06088";"2";"1";"1";"6";"LEPANTE (R. DE)";"43,7063270000";"7,2686120000"
"202100000231";"10";"10";"2021";"14:20";"1";"06";"06088";"2";"1";"1";"2";"ARIANE (BD DE L')";"43,7331400000";"7,2889800000"
"202100000232";"19";"08";"2021";"18:25";"1";"06";"06088";"2";"3";"1";"3";"CESSOLE (BD DE) (JUSQU'AU N° 93-110)";"43,7126550000";"7,2552740000"
"202100000233";"18";"08";"2021";"17:40";"1";"06";"06088";"2";"1";"1";"2";"ANGLAIS (A PARTIR DU N° 351)";"43,6704100000";"7,2230800000"
"202100000234";"2";"08";"2021";"00:30";"5";"06";"06088";"2";"1";"1";"6";"BELLET (RTE DE)";"43,7329700000";"7,2164530000"
"202100000235";"21";"12";"2021";"19:15";"5";"29";"29075";"2";"6";"1";"3";"Rue Saint-Thudon";"48,4412941100";" -4,4008326500"
"202100000236";"30";"05";"2021";"11:35";"1";"73";"73065";"2";"1";"1";"3";"111 Avenue de Turin";"45,5691735490";"5,9315761864"
"202100000237";"22";"05";"2021";"16:23";"1";"976";"97611";"2";"1";"1";"3";"m'tsapere-Mosquée Maevantana (ruelle )";" -12,7929700000";"45,2173400000"
"202100000238";"13";"11";"2021";"15:20";"1";"974";"97411";"1";"9";"1";"7";"RN2/091";" -20,8942000000";"55,5024200000"
"202100000239";"24";"10";"2021";"12:10";"1";"28";"28134";"2";"1";"1";"2";"BOIS SABOT (RUE DU)";"48,7377000000";"1,3612400000"
"202100000240";"20";"11";"2021";"04:35";"5";"75";"75109";"2";"2";"1";"3";"BOULEVARD POISSONNIERE";"48,8706880000";"2,3479170000"
"202100000241";"30";"12";"2021";"19:00";"3";"2B";"2B080";"1";"1";"1";"1";"Restaurant";"42,5027670000";"9,1768290000"
"202100000242";"19";"10";"2021";"12:10";"1";"36";"36202";"1";"2";"1";"3";"217 Avenue de Tours";"46,8228300000";"1,6564300000"
"202100000243";"25";"09";"2021";"18:30";"1";"36";"36044";"2";"3";"1";"3";"Ferdinand de Lesseps";"46,8108900000";"1,7160900000"
"202100000244";"9";"11";"2021";"07:20";"2";"91";"91692";"2";"3";"1";"6";"BERRY (AVENUE DU)";"48,6824780000";"2,1711510000"
"202100000245";"16";"10";"2021";"16:30";"1";"13";"13043";"2";"3";"1";"3";"GEORGES POMPIDOU (AV )";"43,3874800000";"5,2145200000"
"202100000246";"15";"10";"2021";"16:30";"1";"59";"59512";"2";"2";"1";"6";"DOUAI (BOULEVARD DE)";"50,6812040000";"3,1680130000"
"202100000247";"14";"11";"2021";"02:30";"5";"59";"59122";"2";"1";"2";"6";"MOULIN (PLACE JEAN)";"50,1749456980";"3,2292988647"
"202100000248";"11";"11";"2021";"18:30";"5";"14";"14699";"2";"2";"1";"1";"D 677";"49,3401700000";"0,1031200000"
"202100000249";"14";"05";"2021";"12:21";"1";"78";"78172";"1";"1";"2";"2";"BRETELLE ACCES RD203/RN184 ";"49,0020710000";"2,0815830000"
"202100000250";"21";"10";"2021";"17:55";"1";"69";"69386";"2";"1";"1";"2";"CREQUI (DE) (R)";"45,7761264739";"4,8446971178"
"202100000251";"8";"10";"2021";"09:50";"1";"69";"69386";"2";"1";"1";"6";"MARECHAL LYAUTEY (PL)";"45,7677673652";"4,8423796892"
"202100000252";"4";"10";"2021";"07:48";"1";"74";"74119";"1";"9";"2";"6";"VERDANNES (ROUTE DES) ";"46,3900000000";"6,5800000000"
"202100000253";"29";"09";"2021";"11:48";"1";"74";"74119";"2";"2";"1";"3";"SAINT THOMAS (ROUTE DE)";"46,3887100000";"6,5900880000"
"202100000254";"19";"09";"2021";"19:10";"1";"74";"74010";"2";"1";"1";"6";"JULES PHILIPPE (QUAI)";"45,9003100000";"6,1284000000"
"202100000255";"13";"11";"2021";"21:40";"3";"18";"18205";"1";"6";"1";"7";"ORLEANS (ROUTE D')";"47,1099000000";"2,3777000000"
"202100000256";"13";"11";"2021";"22:20";"3";"38";"38544";"2";"1";"2";"7";"GUILLEMOTTES(RUE DES)";"45,5360907444";"4,8879256813"
"202100000257";"23";"11";"2021";"00:01";"5";"06";"06069";"1";"1";"1";"6";"DRAGUIGNAN (ROUTE DE) - D2562-";"43,6429100000";"6,9087100000"
"202100000258";"26";"12";"2021";"00:02";"5";"06";"06069";"2";"1";"1";"6";"SEMARD - LA GARE (AVENUE PIERRE)";"43,6549200000";"6,9272900000"
"202100000259";"23";"12";"2021";"18:44";"5";"06";"06069";"1";"1";"1";"6";"PLAN (ROUTE DU) -D304-";"43,6521919000";"6,9475085000"
"202100000260";"10";"02";"2021";"20:50";"3";"91";"91161";"1";"1";"1";"2";"AUTOROUTE A6";"48,6997400000";"2,3118450000"
"202100000261";"29";"05";"2021";"18:20";"1";"84";"84031";"2";"1";"1";"3";"GIRAUD BOULEVARD LOUIS";"44,0460900000";"5,0482100000"
"202100000262";"30";"07";"2021";"13:45";"1";"06";"06029";"2";"1";" -1";"2";"PERIER (BOULEVARD DU)";"43,5666400000";"6,9950500000"
"202100000263";"29";"07";"2021";"07:50";"1";"06";"06027";"2";"3";"1";"3";"LECLERCAVENUE GENERAL";"43,6583710000";"7,1634300000"
"202100000264";"30";"07";"2021";"22:00";"5";"06";"06027";"2";"5";"1";"3";"NICE AVENUE DE (RN7)";"43,6595991000";"7,1695870000"
"202100000265";"26";"07";"2021";"19:25";"1";"06";"06029";"2";"1";"1";"3";"MIDI (BOULEVARD DU)";"43,5451810000";"6,9701300000"
"202100000266";"25";"05";"2021";"06:10";"1";"06";"06027";"2";"3";"1";"3";"NICE AVENUE DE (RN7)";"43,6592780000";"7,1661790000"
"202100000267";"20";"04";"2021";"11:20";"1";"06";"06027";"2";"1";"1";"2";"BORD DE MER RN 98";"43,6567080000";"7,1642810000"
"202100000268";"7";"10";"2021";"09:45";"1";"69";"69383";"2";"1";"1";"6";"FEUILLAT (R)";"45,7450910000";"4,8747500000"
"202100000269";"24";"09";"2021";"23:30";"3";"13";"13117";"1";"4";"1";"5";"CD20 E";"43,4269400000";"5,2348000000"
"202100000270";"14";"10";"2021";"17:50";"1";"33";"33036";"2";"1";"1";"3";"Cours du Maréchal Foch";"44,4301140000";" -0,2142440000"
"202100000271";"12";"07";"2021";"18:15";"1";"91";"91207";"2";"8";"1";"6";"allée des joncs";"48,5843270000";"2,2283370000"
"202100000272";"8";"11";"2021";"18:30";"5";"74";"74200";"2";"1";"1";"3";"LAC (RUE DU)";"46,4029900000";"6,6141800000"
"202100000273";"18";"09";"2021";"21:00";"5";"38";"38544";"2";"3";"8";"3";"AQUEDUCS(CHEMIN DES) ";"45,5396791909";"4,8613938689"
"202100000274";"18";"09";"2021";"20:33";"2";"38";"38544";"2";"3";"1";"3";"VIADUC(RUE DU)";"45,5334100000";"4,8738200000"
"202100000275";"14";"09";"2021";"07:15";"1";"38";"38544";"2";"1";"1";"3";"CLAUDE BERNARD(QUAI)";"45,5399900000";"4,8601900000"
"202100000276";"22";"05";"2021";"10:27";"1";"44";"44135";"2";"5";"1";"3";"Bd Atlantique Rue Codan";"47,2694110000";" -2,4407170000"
"202100000277";"29";"10";"2021";"03:25";"3";"32";"32368";"1";"1";"1";"6";"N21";"43,7544270000";"0,6202450000"
"202100000278";"30";"12";"2021";"17:00";"2";"41";"41114";"1";"1";"7";"6";"A10";"47,7580430000";"1,5524350000"
"202100000279";"12";"08";"2021";"09:40";"1";"19";"19275";"2";"1";"7";"6";"THIERS (AVENUE) N° PAIRS";"45,5459500000";"2,3054800000"
"202100000280";"23";"04";"2021";"18:00";"1";"73";"73065";"2";"3";"1";"6";"Rue de Champagne";"45,5896362643";"5,9162860710"
"202100000281";"28";"04";"2021";"12:40";"1";"62";"62160";"2";"3";"1";"3";"CHATILLON (Bld de)";"50,7255120000";"1,5912310000"
"202100000282";"27";"09";"2021";"16:45";"1";"69";"69259";"2";"2";"1";"6";"PROSPER ALFARIC (R)";"45,7041900000";"4,8724900000"
"202100000283";"23";"09";"2021";"08:30";"1";"69";"69386";"2";"1";"1";"2";"CHARLES DE GAULLE (Q)";"45,7835510000";"4,8490600000"
"202100000284";"16";"09";"2021";"08:15";"1";"69";"69387";"2";"1";"1";"6";"UNIVERSITE (DE L') (R)";"45,7500210000";"4,8405300000"
"202100000285";"9";"09";"2021";"07:45";"1";"69";"69383";"2";"2";"8";"3";"CREQUI (DE) (R)";"45,7532410000";"4,8490000000"
"202100000286";"30";"12";"2021";"13:15";"1";"56";"56004";"1";"1";"1";"5";"N165 sens Nantes/Brest";"47,5389630000";" -2,4171420000"
"202100000287";"17";"11";"2021";"17:00";"1";"976";"97611";"2";"1";"1";"7";"mamamoudzou centre-Comndant Passot (Plac";" -12,7850907243";"45,2284882526"
"202100000288";"9";"07";"2021";"18:00";"1";"13";"13047";"1";"1";"1";"3";"LAVALDUC CHEMIN DE";"43,4878300000";"4,9658100000"
"202100000289";"17";"06";"2021";"16:40";"1";"13";"13063";"2";"1";"1";"3";"PAUL VAILLANT COUTURIER RUE";"43,5817000000";"5,0026500000"
"202100000290";"10";"05";"2021";"15:10";"1";"13";"13063";"2";"1";"3";"2";"THEODORE AUBANEL BOULEVARD";"43,5876300000";"5,0019900000"
"202100000291";"31";"12";"2021";"14:35";"1";"69";"69214";"2";"4";"1";"2";"D308";"46,0029760000";"4,3254480000"
"202100000292";"22";"10";"2021";"17:20";"1";"69";"69081";"1";"1";"1";"3";"M6   449.510 A 451.640";"45,7946674871";"4,7798171639"
"202100000293";"12";"11";"2021";"20:25";"5";"69";"69383";"2";"2";"1";"3";"GAMBETTA (CR)";"45,7562700000";"4,8403700000"
"202100000294";"13";"11";"2021";"16:30";"2";"69";"69386";"2";"1";"1";"3";"JULES FERRY (PL)";"45,7670000000";"4,8590000000"
"202100000295";"11";"11";"2021";"23:20";"5";"69";"69199";"2";"1";"1";"2";"CARNOT (R)";"45,7080000000";"4,8637400000"
"202100000296";"7";"11";"2021";"20:10";"5";"69";"69383";"2";"2";"1";"3";"LAFAYETTE                           (CO)";"45,7635500000";"4,8430200000"
"202100000297";"8";"11";"2021";"20:00";"5";"69";"69383";"2";"3";"1";"7";"LACASSAGNE (AV)";"45,7512000000";"4,8726100000"
"202100000298";"8";"11";"2021";"11:00";"1";"69";"69386";"2";"2";"1";"3";"EMERAUDES (DES) (R)";"45,7690200000";"4,8604800000"
"202100000299";"21";"07";"2021";"20:30";"3";"972";"97222";"1";"9";"1";"3";"Chemin Trou Man Lic, RN1";"14,7033100000";" -60,9411620000"
"202100000300";"1";"07";"2021";"17:10";"1";"972";"97207";"1";"6";"1";"2";"Route nationale 5";"14,5715800000";" -60,9818240000"
"202100000301";"17";"12";"2021";"16:10";"1";"69";"69093";"1";"1";"1";"6";"GRANDRIS (DE) (RTE)";"46,0366810000";"4,4815310000"
"202100000302";"10";"06";"2021";"22:30";"5";"33";"33063";"2";"1";" -1";"6";"Promenade Quai des Chartrons";"44,8535260000";" -0,5657060000"
"202100000303";"28";"11";"2021";"03:30";"5";"95";"95268";"2";"1";"1";"2";"AV DE STALINGRAD";"48,9658313804";"2,4084949493"
"202100000304";"18";"08";"2021";"14:30";"1";"35";"35093";"2";"1";"1";"6";"ROCHAID (PLACE)";"48,6322300000";" -2,0582700000"
"202100000305";"4";"11";"2021";"19:31";"5";"973";"97302";"2";"1";"1";"6";"JACARANDAS (CITE)";"4,9351410894";" -52,3162086010"
"202100000306";"12";"11";"2021";"15:20";"1";"62";"62427";"2";"1";"1";"6";"CARNOT (PL.)";"50,4204700000";"2,9486600000"
"202100000307";"22";"06";"2021";"14:50";"1";"36";"36044";"2";"6";"1";"3";"deschizeau";"46,8103200000";"1,6870300000"
"202100000308";"12";"07";"2021";"20:05";"1";"13";"13054";"2";"9";"1";"6";"DEPARTEMENTALE 48 (ROUTE )";"43,4050800000";"5,2231800000"
"202100000309";"11";"07";"2021";"18:50";"1";"13";"13054";"1";"1";"1";"1";"PLAGE (RTE DE LA )";"43,4348600000";"5,1972000000"
"202100000310";"10";"07";"2021";"02:40";"3";"13";"13043";"1";"9";"1";"7";"GEORGES POMPIDOU (AV )";"43,3938400000";"5,2026200000"
"202100000311";"8";"07";"2021";"09:30";"1";"13";"13019";"2";"6";"1";"3";"ROUTE D’APT";"43,4651100000";"5,3536000000"
"202100000312";"2";"07";"2021";"18:30";"1";"13";"13043";"1";"1";"7";"3";"ROVE (AV DU )";"43,3830300000";"5,2203900000"
"202100000313";"31";"05";"2021";"15:30";"1";"13";"13071";"1";"1";"1";"3";"ROUTE NATIONALE 368 (PLAN DES PENNES)";"43,4074731754";"5,2941481628"
"202100000314";"3";"05";"2021";"18:30";"1";"13";"13071";"2";"1";"1";"3";"ROUTE NATIONALE 113 - AGAVON";"43,4154900000";"5,2964500000"
"202100000315";"28";"03";"2021";"16:05";"1";"13";"13117";"2";"3";"1";"3";"ALTADIS (BD DE L'EUROPE)";"43,4230244821";"5,2554774284"
"202100000316";"29";"07";"2021";"19:10";"1";"13";"13047";"2";"1";"1";"6";"FELIX GOUIN AVENUE";"43,4966800000";"4,9865400000"
"202100000317";"19";"07";"2021";"17:30";"1";"13";"13047";"2";"1";"1";"2";"RAYMOND FILIPPI AVENUE";"43,4986000000";"4,9808900000"
"202100000318";"10";"07";"2021";"15:30";"1";"13";"13098";"1";"9";"1";"7";"D.5";"43,4502400000";"5,0155700000"
"202100000319";"21";"06";"2021";"09:30";"1";"13";"13047";"2";"1";"1";"2";"ADRIEN BLANC ALL‚E";"43,4823470555";"4,9958238903"
"202100000320";"31";"12";"2021";"17:00";"1";"83";"83144";"2";"6";"1";"3";"PICOT (AVE DU COLONEL)";"43,1351800000";"5,9775500000"
"202100000321";"23";"12";"2021";"17:10";"5";"30";"30189";"2";"2";"1";"6";"SAUVE (RUE)";"43,8371000000";"4,3454000000"
"202100000322";"1";"04";"2021";"18:30";"1";"33";"33063";"2";"7";" -1";"3";"Place Paul Doumer";"44,8515900000";" -0,5740400000"
"202100000323";"28";"05";"2021";"19:40";"1";"33";"33397";"1";"2";"1";"3";"Avenue de Saint-Loubes";"44,9217814079";" -0,4760372800"
"202100000324";"11";"02";"2021";"18:15";"2";"33";"33080";"2";"2";"1";"3";"Chemin de Martillac";"44,7467100000";" -0,5638400000"
"202100000325";"1";"02";"2021";"07:30";"2";"33";"33063";"2";"2";" -1";"6";"Rue Pasteur";"44,8457500000";" -0,6177500000"
"202100000326";"19";"02";"2021";"06:30";"2";"73";"73011";"2";"8";"1";"6";"D990  PN 21";"45,6666896634";"6,3703257092"
"202100000327";"3";"09";"2021";"16:48";"1";"06";"06029";"2";"1";" -1";"6";"99 avenue Francis Tonner";"43,5495750000";"6,9760150000"
"202100000328";"28";"01";"2021";"16:30";"1";"33";"33063";"2";"3";"1";"7";"Rue de Saget";"44,8275200000";" -0,5579800000"
"202100000329";"19";"09";"2021";"20:45";"5";"67";"67304";"2";"1";"3";"5";"70 Rue Principale";"48,8219780000";"7,6237210000"
"202100000330";"11";"12";"2021";"09:50";"1";"77";"77295";"1";"1";"1";"6";"D215";"48,5694590000";"2,7571820000"
"202100000331";"10";"11";"2021";"18:30";"5";"81";"81140";"2";"1";"2";"6";"Allées Jean Jaurès";"43,6989450000";"1,8155070000"
"202100000332";"9";"12";"2021";"18:20";"3";"59";"59626";"1";"1";"1";"6";"D73";"50,2923550000";"3,6078930000"
"202100000333";"22";"11";"2021";"22:15";"3";"50";"50502";"1";"1";"9";"2";"RN 174  (2x2 ) Atlantique-route de Tessy";"49,0976000000";" -1,0605000000"
"202100000334";"28";"08";"2021";"21:00";"5";"38";"38382";"1";"8";"1";"6";"Rue de l'Industrie";"45,2207770000";"5,6814511000"
"202100000335";"25";"10";"2021";"16:40";"1";"74";"74014";"2";"1";"1";"6";"117 Route des Champs";"46,0412140000";"6,6320310000"
"202100000336";"8";"10";"2021";"14:00";"1";"74";"74225";"1";"1";"8";"1";"D240";"45,8261080000";"5,9648910000"
"202100000337";"10";"08";"2021";"13:50";"1";"73";"73008";"2";"2";"1";"1";"SIMOND ST AVENUE";"45,7081560000";"5,9158040000"
"202100000338";"29";"12";"2021";"19:20";"5";"95";"95680";"2";"1";"1";"3";"PARIS (RUE DE)";"49,0081617344";"2,3832768202"
"202100000339";"23";"10";"2021";"16:00";"1";"69";"69029";"1";"1";"1";"2";"A43   0.550 A 3.353";"45,7283597461";"4,9031102657"
"202100000340";"25";"04";"2021";"03:40";"5";"13";"13063";"2";"1";"1";"1";"ALBERT CAMUS  RUE";"43,5800000000";"5,0021000000"
"202100000341";"22";"12";"2021";"13:15";"1";"82";"82027";"1";"1";"1";"1";"Route des Vignes";"43,8980280000";"1,3286700000"
"202100000342";"27";"11";"2021";"21:00";"3";"42";"42330";"1";"1";"4";"2";"A72";"45,4721477048";"4,3633732795"
"202100000343";"29";"10";"2021";"19:10";"3";"67";"67482";"1";"1";"1";"6";"M352";"48,5710819152";"7,7329641581"
"202100000344";"27";"12";"2021";"14:10";"1";"33";"33063";"2";"2";"8";"3";"Avenue d'Arès";"44,8364600000";" -0,6011900000"
"202100000345";"24";"12";"2021";"19:20";"5";"13";"13055";"1";"1";"2";"3";"A507 sens Marseille - Aubagne";"43,2918034515";"5,4242679208"
"202100000346";"18";"01";"2021";"11:25";"1";"17";"17333";"2";"3";"8";"4";"Av Géneral Andrieu ";"45,6057450000";" -0,9647310000"
"202100000347";"23";"09";"2021";"07:30";"2";"69";"69383";"2";"2";"1";"5";"MARECHAL DE SAXE (AV)";"45,7626800000";"4,8451400000"
"202100000348";"13";"09";"2021";"10:20";"1";"02";"02691";"2";"1";"1";"6";"SCHUMAN (AV. ROBERT)";"49,8597903422";"3,2969641683"
"202100000349";"27";"10";"2021";"11:15";"1";"75";"75108";"2";"3";"1";"3";"BOULEVARD MALESHERBES";"48,8804910000";"2,3129920000"
"202100000350";"24";"12";"2021";"01:45";"3";"69";"69142";"1";"1";"1";"2";"M7";"45,7192041632";"4,8187065125"
"202100000351";"13";"11";"2021";"03:15";"5";"69";"69389";"2";"9";"1";"6";"BALMONT (DE) (BD)";"45,7862900000";"4,8012000000"
"202100000352";"12";"11";"2021";"10:25";"1";"87";"87048";"1";"3";"1";"1";"BREGERAS ( ROUTE DE)";"45,7775700000";"1,2405400000"
"202100000353";"10";"11";"2021";"17:00";"1";"87";"87085";"2";"1";"1";"6";"FOUGERAS (RUE DE)";"45,8695800000";"1,2977500000"
"202100000354";"24";"10";"2021";"12:52";"1";"87";"87085";"2";"1";"1";"3";"FRACHON ( ave Benoit)";"45,8532800000";"1,2958800000"
"202100000355";"11";"11";"2021";"19:30";"5";"77";"77131";"2";"1";"1";"7";"JEAN MOULIN (RUE)";"48,8084628681";"3,0777722016"
"202100000356";"12";"11";"2021";"18:00";"5";"69";"69264";"2";"1";"1";"6";"RONCEVAUX (R)";"45,9945900000";"4,7151700000"
"202100000357";"12";"09";"2021";"18:50";"1";"64";"64445";"1";"1";"1";"6";"OLOF PALME";"43,3339200000";" -0,3582000000"
"202100000358";"27";"10";"2021";"17:50";"1";"35";"35093";"2";"2";"1";"1";"MANOIR (AVENUE DU)";"48,6240600000";" -2,0337500000"
"202100000359";"21";"10";"2021";"10:55";"1";"32";"32013";"2";"6";"1";"2";"HUIT MAI";"43,6645000000";"0,5931000000"
"202100000360";"25";"07";"2021";"16:20";"1";"13";"13054";"2";"9";"1";"6";"FRANCIS GARNIER (RUE )";"43,4124600000";"5,2085700000"
"202100000361";"27";"06";"2021";"15:15";"1";"13";"13054";"2";"1";"1";"3";"8 MAI 1945 (AV DU )";"43,4170600000";"5,2266200000"
"202100000362";"4";"06";"2021";"13:00";"1";"13";"13117";"1";"1";"1";"2";"ROUTE NATIONALE 113-L'ANJOLY";"43,4231700000";"5,2663500000"
"202100000363";"5";"05";"2021";"19:50";"2";"13";"13102";"2";"1";"1";"3";"FELIX TURI (BD )";"43,4157589297";"5,2459273836"
"202100000364";"9";"02";"2021";"08:55";"1";"13";"13001";"1";"1";"1";"5";"STADIUM (CD9)";"43,4516000000";"5,3037400000"
"202100000365";"25";"01";"2021";"10:10";"1";"13";"13054";"2";"2";"1";"3";"JEAN MONNET (RUE )";"43,4029000000";"5,2164800000"
"202100000366";"11";"11";"2021";"14:10";"1";"13";"13213";"2";"1";"1";"3";"OLIVES (AVENUE DES)";"43,3294900000";"5,4302200000"
"202100000367";"9";"11";"2021";"08:15";"1";"13";"13213";"2";"1";"1";"1";"OLIVES (AVENUE DES)";"43,3262900000";"5,4392300000"
"202100000368";"13";"11";"2021";"17:00";"2";"06";"06069";"2";"6";"1";"2";"POISSONNIERS (CHEMIN DES)";"43,6471770000";"6,9401590000"
"202100000369";"12";"11";"2021";"18:25";"5";"06";"06069";"2";"1";"1";"6";"VICTOR HUGO  (BD)";"43,6548370000";"6,9187610000"
"202100000370";"9";"11";"2021";"09:30";"1";"06";"06027";"2";"1";"1";"2";"LECLERCAVENUE GENERAL";"43,6580890000";"7,1638370000"
"202100000371";"25";"10";"2021";"14:34";"1";"65";"65417";"2";"6";"1";"3";"Rue Edouard Dallas";"43,2237680000";"0,0941080000"
"202100000372";"1";"04";"2021";"23:42";"5";"63";"63113";"2";"1";"1";"6";"LIMOUSIN (AVENUE DU)";"45,7876600000";"3,0645400000"
