"Num_Acc";"jour";"mois";"an";"hrmn";"lum";"dep";"com";"agg";"int";"atm";"col";"adr";"lat";"long"
"201900000383";"12";"6";"2019";"11:20";"1";"93";"93055";"2";"1";"1";"6";"JEAN LOLIVE (AVENUE)(137/FIN ET 134/FIN)";"48,8932340";"2,4130980"
"201900000384";"13";"6";"2019";"17:20";"1";"93";"93053";"2";"1";"2";"6";"BREMENT (RUE DE) 109 A 235 - 110 A ...";"48,8866300";"2,4716400"
"201900000385";"13";"6";"2019";"13:45";"1";"93";"93053";"2";"1";"1";"4";"BOBIGNY (AVENUE DE)";"48,8937300";"2,4500700"
"201900000386";"9";"6";"2019";"05:05";"2";"93";"93053";"2";"1";"1";"6";"SAINT JUST (RUE)";"48,8948680";"2,4521510"
"201900000387";"2";"6";"2019";"02:56";"5";"93";"93053";"1";"3";"1";"7";"PARIS (RUE DE)";"48,9000000";"2,4600000"
"201900000388";"19";"6";"2019";"20:10";"1";"93";"93051";"2";"1";"1";"6";"GABRIEL PERI (AVENUE)";"48,8295913";"2,5674669"
"201900000389";"12";"6";"2019";"10:30";"1";"93";"93051";"2";"3";"1";"3";"RU DE NESLE (BOULEVARD)";"48,8425000";"2,5804400"
"201900000390";"7";"6";"2019";"19:15";"1";"93";"93051";"2";"2";"3";"3";"NEUILLY (ROUTE)";"48,8515000";"2,5340000"
"201900000391";"7";"6";"2019";"05:00";"2";"93";"93051";"2";"1";"1";"6";"UNIVERSITE";"48,8368950";"2,5545770"
"201900000392";"3";"6";"2019";"13:30";"1";"93";"93033";"2";"2";"1";"3";"BRAS SAINT ARNOULT";"48,8596440";"2,5707800"
"201900000393";"7";"6";"2019";"04:25";"5";"93";"93049";"2";"2";"1";"3";"PARMENTIER (RUE)";"48,8570100";"2,5014900"
"201900000394";"13";"6";"2019";"14:30";"1";"93";"93048";"2";"1";"1";"3";"PARIS (RUE DE)";"48,8578882";"2,4351291"
"201900000395";"13";"6";"2019";"14:00";"1";"93";"93048";"2";"1";"1";"6";"PARIS (RUE DE)";"48,8578700";"2,4342200"
"201900000396";"12";"6";"2019";"20:20";"2";"93";"93048";"2";"3";"2";"2";"VERT BOIS (RUE DU)";"48,8724400";"2,4365290"
"201900000397";"12";"6";"2019";"16:25";"1";"93";"93048";"2";"2";"3";"6";"ROSNY (RUE DE)";"48,8606600";"2,4436400"
"201900000398";"12";"6";"2019";"14:45";"1";"93";"93048";"2";"9";"3";"3";"BAUNE (RUE DE LA)";"48,8618400";"2,4369600"
"201900000399";"10";"6";"2019";"18:00";"1";"93";"93048";"2";"2";"1";"3";"MARCEAU (RUE)";"48,8507100";"2,4263500"
"201900000400";"5";"6";"2019";"19:15";"1";"93";"93048";"2";"1";"1";"1";"JAURES (AV. JEAN) 1 A 123";"48,8635650";"2,4675840"
"201900000401";"19";"6";"2019";"10:31";"1";"93";"93046";"2";"6";"1";"3";"COLONEL FABIEN AVENUE DU";"48,9152500";"2,5130000"
"201900000402";"19";"6";"2019";"09:37";"1";"93";"93046";"2";"3";"1";"3";"EUGENE MASSE RUE";"48,9263000";"2,5452700"
"201900000403";"18";"6";"2019";"19:20";"1";"93";"93015";"2";"2";"1";"3";"PASTEUR AVENUE";"48,9106900";"2,5839000"
"201900000404";"14";"6";"2019";"04:00";"3";"93";"93074";"1";"1";"1";"7";"Route Nationale 3";"48,9334300";"2,5931100"
"201900000405";"14";"6";"2019";"00:15";"5";"93";"93046";"2";"2";"1";"3";"EMILE GERARD AVENUE";"48,9187000";"2,5204100"
"201900000406";"7";"6";"2019";"20:50";"2";"93";"93015";"2";"9";"6";"2";"PALOMBIERE ALLEE DE LA";"48,9172600";"2,5637000"
"201900000407";"5";"6";"2019";"17:40";"1";"93";"93074";"2";"2";"2";"3";"LIMOUSIN RUE DU";"48,9383500";"2,5948600"
"201900000408";"17";"6";"2019";"08:55";"1";"93";"93045";"2";"1";"1";"6";"LANGEVIN PAUL RUE";"48,8837150";"2,4233490"
"201900000409";"11";"6";"2019";"20:15";"1";"93";"93045";"2";"1";"2";"6";"PARIS RUE DE";"48,8795811";"2,4157047"
"201900000410";"9";"6";"2019";"17:55";"1";"93";"93045";"2";"1";"1";"6";"PARIS RUE DE";"48,8791225";"2,4136448"
"201900000411";"15";"6";"2019";"22:35";"5";"93";"93032";"2";"1";"1";"4";"JEAN JAURES (AVENUE)";"48,8828600";"2,5264400"
"201900000412";"8";"6";"2019";"13:50";"1";"93";"93032";"2";"5";"1";"3";"PARMENTIER   (RUE)";"48,8828200";"2,5348900"
"201900000413";"7";"6";"2019";"08:45";"1";"93";"93032";"2";"3";"1";"6";"MONTGUICHET  (CHEMIN DE)";"48,8811700";"2,5478700"
"201900000414";"4";"6";"2019";"17:10";"1";"93";"93032";"2";"1";"1";"3";"JULES GUESDES  (RUE, DU 2 AU 96 ET DE 1";"48,8808300";"2,5426400"
"201900000415";"24";"5";"2019";"19:44";"1";"93";"93032";"2";"1";"1";"6";"ARISTIDE BRIAND (RUE)";"48,8771000";"2,5317600"
"201900000416";"14";"6";"2019";"17:10";"1";"93";"93031";"2";"1";"1";"6";"MARNE (AVENUE DE LA)";"48,9535890";"2,3272340"
"201900000417";"13";"6";"2019";"12:55";"1";"93";"93079";"2";"2";"1";"3";"SAINT LEU (ROUTE)";"48,9545500";"2,3344900"
"201900000418";"11";"6";"2019";"13:00";"1";"93";"93031";"2";"2";"1";"1";"REPUBLIQUE (AVENUE)";"48,9470000";"2,3427500"
"201900000419";"10";"6";"2019";"19:15";"1";"93";"93031";"2";"1";"1";"6";"FELIX MERLIN";"48,9552400";"2,2928900"
"201900000420";"9";"6";"2019";"16:59";"1";"93";"93031";"2";"2";"1";"3";"JARROW (AVENUE DE)";"48,9523200";"2,3319000"
"201900000421";"7";"6";"2019";"11:42";"1";"93";"93079";"2";"1";"2";"6";"DIVISION LECLERC (AV)";"48,9494000";"2,3422400"
"201900000422";"4";"6";"2019";"07:55";"1";"93";"93031";"2";"3";"1";"3";"SAINT LEU (ROUTE DE) 1 à 157";"48,9503400";"2,3405300"
"201900000423";"18";"6";"2019";"11:20";"1";"93";"93029";"2";"1";"1";"1";"REPUBLIQUE (DE LA) N° 1-161";"48,9224740";"2,4405160"
"201900000424";"4";"6";"2019";"17:55";"1";"93";"93029";"2";"1";"8";"4";"JEAN JAURES (AVENUE) N°";"48,9140600";"2,4616600"
"201900000425";"4";"6";"2019";"18:22";"1";"93";"93029";"2";"1";"3";"6";"ANATOLE FRANCE";"48,9309800";"2,4552800"
"201900000426";"4";"6";"2019";"09:40";"1";"93";"93029";"2";"3";"2";"3";"MARAT";"48,9197300";"2,4333300"
"201900000427";"31";"5";"2019";"15:30";"1";"93";"93029";"2";"2";"1";"5";"MARTYRS DE CHATEAUBRIANT (AV. DES)";"48,9168600";"2,4702300"
"201900000428";"1";"6";"2019";"14:20";"1";"93";"93029";"2";"1";"1";"6";"ROGER SALENGRO N° 94 - FIN";"48,9136700";"2,4362400"
"201900000429";"17";"6";"2019";"15:20";"1";"93";"93013";"2";"2";"1";"6";"LECLERC (AVENU DE LA DIVISION)";"48,9376300";"2,4283800"
"201900000430";"15";"6";"2019";"22:40";"5";"93";"93013";"2";"9";"1";"1";"VAILLANT (RUE EDOUARD)";"48,9369200";"2,4315000"
"201900000431";"15";"6";"2019";"16:45";"1";"93";"93027";"2";"1";"1";"6";"CONVENTION (RUE DE LA)";"48,9275900";"2,3920100"
"201900000432";"13";"6";"2019";"20:30";"1";"93";"93030";"2";"1";"1";"6";"HUIT-MAI-1945 (AVENUE DU)";"48,9486900";"2,4382200"
"201900000433";"12";"6";"2019";"17:30";"1";"93";"93027";"2";"1";"2";"6";"HUGO (AVENUE VICTOR)";"48,9253886";"2,3911141"
"201900000434";"12";"6";"2019";"10:51";"1";"93";"93027";"2";"1";"1";"6";"FERRY (RUE JULES)";"48,9266000";"2,3926390"
"201900000435";"8";"6";"2019";"15:00";"1";"93";"93027";"2";"2";"1";"3";"VAILLANT-COUTURIER (AVENUE PAUL)";"48,9181000";"2,4078100"
"201900000436";"7";"6";"2019";"14:00";"1";"93";"93027";"2";"3";"1";"3";"BERRI (RUE DU)";"48,9194800";"2,4048500"
"201900000437";"15";"6";"2019";"18:30";"1";"93";"93047";"2";"3";"1";"3";"JEAN JAURES (AVENUE)";"48,8978300";"2,5608500"
"201900000438";"13";"6";"2019";"21:50";"1";"93";"93047";"2";"1";"1";"3";"EUROPE (BOULEVARD DE L')";"48,8952910";"2,5706620"
"201900000439";"10";"6";"2019";"20:40";"1";"93";"93047";"2";"3";"1";"1";"COUBRON  (VIEUX CHEMIN DE)";"48,9051000";"2,5767000"
"201900000440";"7";"6";"2019";"15:10";"1";"93";"93047";"2";"1";"1";"1";"VAUQUELIN   (AVENUE)";"48,9076230";"2,5852800"
"201900000441";"2";"6";"2019";"23:05";"5";"93";"93047";"2";"1";"1";"6";"CALMETTE (RUE DU DR)";"48,9020000";"2,5789500"
"201900000442";"1";"6";"2019";"19:20";"1";"93";"93047";"2";"2";"1";"3";"GENERAL DE GAULLE (RUE DU)";"48,8993870";"2,5595230"
"201900000443";"18";"6";"2019";"19:15";"1";"93";"93057";"2";"1";"1";"3";"CASANOVA (AL. DANIELLE) 1 A 98";"48,9078200";"2,4945900"
"201900000444";"18";"6";"2019";"19:30";"1";"93";"93057";"2";"9";"1";"3";"JAURES (AV. JEAN) 1 A 123";"48,9056100";"2,5012400"
"201900000445";"15";"6";"2019";"15:50";"1";"93";"93010";"2";"1";"1";"6";"RENONCULES (AL. DES)";"48,9032200";"2,4860200"
"201900000446";"14";"6";"2019";"10:15";"1";"93";"93010";"2";"1";"1";"1";"QUATORZE-JUILLET (AV. DU)";"48,9096982";"2,4910051"
"201900000447";"12";"6";"2019";"18:30";"1";"93";"93057";"2";"9";"2";"3";"BARBUSSE ( AL. HENRI)";"48,9033820";"2,5096620"
"201900000448";"9";"6";"2019";"06:30";"2";"93";"93057";"2";"1";"1";"3";"BRIAND ( AV. ARISTIDE) 238 A 308";"48,9110000";"2,5186000"
"201900000449";"6";"6";"2019";"21:30";"2";"93";"93010";"2";"1";"1";"1";"GALLIENI (AV.) DE 111 A 175";"48,9066700";"2,4854200"
"201900000450";"6";"6";"2019";"03:56";"5";"93";"93010";"2";"3";"1";"3";"GALLIENI (AV.) DE 111 A 175";"48,9060600";"2,4803600"
"201900000451";"3";"6";"2019";"10:40";"1";"93";"93010";"2";"1";"2";"3";"GALLIENI (AV.) DE 177 A 211";"48,9075000";"2,4907900"
"201900000452";"2";"6";"2019";"19:20";"1";"93";"93010";"2";"1";"1";"1";"BUISSON (AV. SUZANNE)";"48,9138210";"2,4810090"
"201900000453";"16";"6";"2019";"06:15";"1";"93";"93008";"2";"1";"1";"6";"VAILLANT COUTURIER (AVENUE PAUL)";"48,9096800";"2,4477900"
"201900000454";"15";"6";"2019";"19:50";"1";"93";"93008";"2";"6";"1";"2";"PARIS (RUE DE)";"48,8955500";"2,4257500"
"201900000455";"15";"6";"2019";"22:07";"5";"93";"93007";"2";"9";"1";"1";"8 MAI 45 (AVENUE DU 1 AU 182)";"48,9505600";"2,4402000"
"201900000456";"15";"6";"2019";"11:50";"1";"93";"93007";"2";"3";"1";"3";"DIDEROT";"48,9450600";"2,4353300"
"201900000457";"14";"6";"2019";"15:20";"1";"93";"93007";"2";"3";"1";"3";"PLISSON (AVENUE)";"48,9429200";"2,4403600"
"201900000458";"11";"6";"2019";"16:05";"1";"93";"93007";"2";"1";"2";"2";"DE LA REPUBLIQUE (AVENUE)";"48,9350000";"2,4750000"
"201900000459";"5";"6";"2019";"22:40";"5";"93";"93007";"2";"1";"3";"1";"""REPUBLIQUE (AVENUE DE LA """"COTE PAIRS""""";"48,9352100";"2,4697900"
"201900000460";"1";"6";"2019";"11:00";"1";"93";"93007";"2";"6";"7";"6";"""DESCARTES (AVENUE """"DU 43AU 180"""")Z2""";"48,9500500";"2,4661500"
"201900000461";"19";"6";"2019";"15:00";"1";"93";"93005";"2";"1";"1";"2";"EUROPE (CARREFOUR DE L')";"48,9512000";"2,4854200"
"201900000462";"18";"6";"2019";"08:20";"1";"93";"93005";"2";"3";"7";"6";"QUATORZE JUILLET (AVENUE DU)";"48,9293160";"2,4968460"
"201900000463";"17";"6";"2019";"17:30";"1";"93";"93005";"2";"1";"1";"4";"RAOUL DUFY (AVENUE)";"48,9606800";"2,5012700"
"201900000464";"17";"6";"2019";"13:20";"1";"93";"93005";"2";"1";"7";"6";"PREFET CHALEIL (CD44) (RUE DU)";"48,9389975";"2,5074082"
"201900000465";"24";"10";"2019";"17:30";"2";"13";"13117";"2";"6";"1";"6";"RHIN DANUBE ( AVENUE )";"43,4221450";"5,2698040"
"201900000466";"24";"10";"2019";"18:30";"2";"13";"13208";"2";"1";"1";"6";"RAYMOND TEISSERE (RUE)";"43,2750900";"5,3963800"
"201900000467";"24";"10";"2019";"20:30";"5";"13";"13215";"2";"9";"1";"6";"LITTORAL (CHEMIN DU)";"43,3402705";"5,3480190"
"201900000468";"24";"10";"2019";"17:10";"1";"13";"13002";"2";"3";"1";"3";"SALVATORE ALLENDE (BOULEVARD)";"43,3526400";"5,4820900"
"201900000469";"24";"10";"2019";"18:05";"1";"13";"13209";"2";"1";"1";"2";"MICHELET (BOULEVARD)";"43,2584700";"5,3992800"
"201900000470";"23";"10";"2019";"21:00";"5";"13";"13002";"2";"1";"3";"6";"SALVATORE ALLENDE (BOULEVARD)";"43,3533860";"5,4840460"
"201900000471";"12";"10";"2019";"20:10";"3";"13";"13004";"1";"1";"1";"6";"RTE N113 MARSEILLE A BORBEAUX";"43,6726320";"4,6219070"
"201900000472";"24";"10";"2019";"16:45";"1";"3";"03185";"2";"3";"1";"1";"avenue de la République";"46,3457381";"2,5976328"
"201900000473";"24";"10";"2019";"20:50";"5";"75";"75117";"2";"4";"1";"3";"BD PERIPHEDIQUE EXTERIEUR";"48,8830744";"2,2837066"
"201900000474";"23";"10";"2019";"04:50";"5";"75";"75120";"2";"2";"1";"3";"COURS DE VINCENNES";"48,8470484";"2,4110571"
"201900000475";"23";"10";"2019";"15:25";"1";"75";"75120";"2";"2";"1";"6";"RUE DE GUEBRIANT";"48,8729280";"2,4086480"
"201900000476";"23";"10";"2019";"12:30";"1";"75";"75111";"2";"2";"1";"6";"BOULEVARD DE CHARONNE";"48,8565645";"2,3944381"
"201900000477";"24";"10";"2019";"08:35";"1";"75";"75119";"2";"1";"1";"2";"ROUTE DES PETITS PONTS";"48,8919220";"2,3983400"
"201900000478";"24";"10";"2019";"08:30";"1";"75";"75118";"2";"1";"1";"3";"RUE MARX DORMOY";"48,8881149";"2,3598786"
"201900000479";"24";"10";"2019";"18:05";"1";"75";"75117";"2";"3";"1";"3";"BOULEVARD DU BOIS LE PRETRE";"48,8989026";"2,3223972"
"201900000480";"24";"10";"2019";"19:55";"5";"75";"75115";"2";"2";"1";"6";"RUE OLIVIER DE SERRES";"48,8361386";"2,2972210"
"201900000481";"24";"10";"2019";"16:00";"1";"75";"75115";"2";"3";"1";"3";"RUE DE VAUGIRARD";"48,8362714";"2,2943778"
"201900000482";"24";"10";"2019";"16:35";"1";"75";"75113";"2";"1";"1";"3";"AVENUE D ITALIE";"48,8225998";"2,3584040"
"201900000483";"24";"10";"2019";"20:10";"5";"75";"75108";"2";"7";"1";"6";"PLACE SAINT AUGUSTIN";"48,8756728";"2,3195863"
"201900000484";"23";"10";"2019";"07:30";"2";"75";"75104";"2";"2";"1";"3";"RUE MORNAY";"48,8495100";"2,3656300"
"201900000485";"24";"10";"2019";"19:15";"5";"75";"75104";"2";"3";"8";"6";"BOULEVARD BEAUMARCHAIS";"48,8548110";"2,3687331"
"201900000486";"24";"10";"2019";"07:30";"2";"94";"94078";"2";"3";"1";"1";"CHOISY (AV DE)";"48,7355784";"2,4467332"
"201900000487";"24";"10";"2019";"02:50";"5";"94";"94019";"2";"3";"1";"6";"LIBERATION (RTE DE LA)";"48,8033900";"2,5378300"
"201900000488";"24";"10";"2019";"13:15";"1";"93";"93073";"2";"1";"1";"4";"CHAPIT RE ( RUE DU)";"49,0029480";"2,5368790"
"201900000489";"24";"10";"2019";"13:00";"1";"93";"93070";"2";"1";"1";"3";"MICHELET(AV):N°1AU 103";"48,9077400";"2,3442140"
"201900000490";"23";"10";"2019";"17:46";"1";"93";"93070";"2";"9";"2";"2";"MICHELET(AV):N°1AU 103";"48,9117700";"2,3441200"
"201900000491";"21";"10";"2019";"18:25";"1";"93";"93066";"2";"9";"1";"6";"RIMET JULES";"48,9232900";"2,3624800"
"201900000492";"24";"10";"2019";"12:15";"1";"93";"93077";"2";"1";"1";"6";"NEUILLY (RUE DE)";"48,8743000";"2,5286600"
"201900000493";"24";"10";"2019";"19:05";"5";"93";"93051";"2";"1";"2";"6";"DOCTEUR SUREAU";"48,8436200";"2,5509700"
"201900000494";"24";"10";"2019";"17:00";"1";"93";"93063";"2";"1";"1";"1";"REPUBLIQUE RUE DE LA";"48,8792000";"2,4338000"
"201900000495";"24";"10";"2019";"22:15";"5";"93";"93027";"2";"1";"1";"1";"CACHIN (AVENUE MARCEL)";"48,9282800";"2,3966200"
"201900000496";"24";"10";"2019";"17:10";"1";"93";"93010";"2";"1";"1";"6";"GALLIENI (AV.) CONFORAMA 53";"48,9060500";"2,4764080"
"201900000497";"23";"10";"2019";"17:09";"1";"92";"92072";"2";"1";"2";"3";"VILLE D'AVRAY (RUE DE )";"48,8258145";"2,2055540"
"201900000498";"24";"10";"2019";"18:25";"1";"92";"92064";"2";"1";"1";"6";"DAILLY";"48,8451000";"2,2176000"
"201900000499";"24";"10";"2019";"09:30";"1";"92";"92076";"2";"1";"1";"6";"CAZES";"48,8388800";"2,1643300"
"201900000500";"24";"10";"2019";"19:25";"5";"92";"92051";"2";"3";"1";"3";"CHATEAU (RUE DU)";"48,8868600";"2,2632700"
"201900000501";"24";"10";"2019";"20:00";"5";"92";"92050";"2";"3";"1";"5";"PICASSO PABLO AVENUE";"48,8903000";"2,2187200"
"201900000502";"23";"10";"2019";"19:20";"5";"92";"92049";"2";"1";"8";"3";"BRIAND AVENUE ARISTIDE AUTRES N°";"48,8147990";"2,3256940"
"201900000503";"23";"10";"2019";"15:00";"1";"92";"92049";"2";"1";"2";"7";"BROSSOLETTE AVENUE PIERRE";"48,8118895";"2,3006251"
"201900000504";"7";"7";"2019";"04:10";"1";"92";"92044";"2";"4";"1";"6";"TREZEL(RUE) 1A13 ET 2A10";"48,8943606";"2,2956479"
"201900000505";"24";"10";"2019";"15:20";"1";"92";"92036";"2";"3";"1";"6";"LAURENT CELY (AVENUE) (145/329)";"48,9244719";"2,3044535"
"201900000506";"21";"10";"2019";"15:10";"1";"92";"92036";"2";"6";"1";"3";"PRINCIPALE DU PORT (ROUTE) (1/17)";"48,9397300";"2,2867900"
"201900000507";"24";"10";"2019";"16:00";"1";"92";"92026";"2";"9";"1";"1";"MISSION MARCHAND (COTE PAIR)";"48,9013100";"2,2399400"
"201900000508";"24";"10";"2019";"19:00";"2";"92";"92012";"2";"1";"1";"6";"VIEUX PONT DE SEVRES (RUE DU) 100/170 -";"48,8313400";"2,2418400"
"201900000509";"25";"10";"2019";"13:30";"1";"54";"54364";"1";"1";"1";"3";"D331";"48,6005020";"6,1163960"
"201900000510";"24";"10";"2019";"06:15";"3";"1";"01333";"1";"1";"1";"3";"D4";"45,9260800";"4,9658630"
"201900000511";"18";"10";"2019";"18:36";"3";"68";"68020";"1";"4";"3";"4";"D39";"47,8173310";"7,5333460"
"201900000512";"25";"10";"2019";"09:50";"1";"22";"22389";"1";"1";"2";"4";"Yffiniac";"48,4820030";" -2,6853060"
"201900000513";"25";"10";"2019";"16:40";"1";"50";"50363";"1";"1";"1";"6";"La Longue Rue -mesnil Opac";"49,0208950";" -1,1162420"
"201900000514";"24";"10";"2019";"19:10";"4";"30";"30047";"1";"1";"1";"3";"D135";"43,8052760";"4,4087150"
"201900000515";"24";"10";"2019";"15:40";"1";"57";"57330";"2";"2";"1";"3";"31 Rue de la Source";"49,0163000";"6,9552910"
"201900000516";"25";"10";"2019";"05:00";"3";"51";"51588";"1";"1";"1";"1";"RD 3";"49,0716456";"4,8202181"
"201900000517";"24";"10";"2019";"18:40";"1";"56";"56193";"1";"4";"1";"1";"4 Rue Pierre-marie Jaffré";"47,7237062";" -3,3220381"
"201900000518";"24";"10";"2019";"11:40";"1";"76";"76318";"1";"2";"1";"3";"905 Route de Grandcamp";"49,5560600";"0,6001730"
"201900000519";"24";"10";"2019";"21:35";"3";"32";"32148";"1";"1";"2";"6";"N124";"43,6142470";"0,9388830"
"201900000520";"5";"3";"2019";"17:40";"1";"11";"11085";"2";"1";"1";"1";"impasse du chateau d eau";"43,1618460";"2,3496110"
"201900000521";"22";"10";"2019";"12:40";"1";"71";"71014";"2";"3";"8";"1";"Rue de Planoise";"46,9403110";"4,3150250"
"201900000522";"25";"10";"2019";"08:00";"5";"61";"61494";"2";"2";"2";"6";"Rue Louis Guene";"48,8431700";"0,0335490"
"201900000523";"25";"10";"2019";"08:33";"2";"47";"47021";"2";"1";"5";"1";"53 Route des Martinets";"44,1624850";"0,2861600"
"201900000524";"25";"10";"2019";"14:25";"1";"39";"39326";"1";"1";"1";"1";"N/A";"46,5929180";"5,6759960"
"201900000525";"24";"10";"2019";"17:30";"1";"38";"38463";"2";"3";"1";"3";"Le Village";"45,1745540";"5,3328370"
"201900000526";"11";"10";"2019";"16:40";"1";"38";"38039";"2";"1";"1";"1";"685 Chemin du Vivier";"45,2630800";"5,8645680"
"201900000527";"25";"10";"2019";"09:00";"1";"3";"03108";"1";"1";"1";"7";"N/A";"46,1847756";"2,9451283"
"201900000528";"24";"10";"2019";"14:40";"1";"3";"03082";"2";"2";"1";"3";"rue Aujame";"46,2949333";"2,7353721"
"201900000529";"24";"10";"2019";"10:50";"1";"15";"15253";"1";"1";"1";"6";"D9";"45,2147650";"2,8750550"
"201900000530";"25";"10";"2019";"11:50";"1";"1";"01093";"1";"3";"1";"1";"1 Lotissement Domaine Berthaud";"46,1073500";"4,9627720"
"201900000531";"24";"10";"2019";"21:50";"3";"58";"58273";"1";"1";"1";"7";"rd 981 pr6+600";"46,9631690";"3,2363190"
"201900000532";"25";"10";"2019";"09:25";"1";"58";"58095";"2";"1";"7";"6";"2 Place du Champ de Foire";"46,8302060";"3,4620860"
"201900000533";"24";"10";"2019";"14:15";"1";"66";"66124";"2";"4";"1";"6";"1 Avenue d'Espagne";"42,5042230";"2,0390290"
"201900000534";"22";"10";"2019";"13:28";"1";"50";"50376";"2";"3";"1";"7";"la maladrie";"49,0249890";" -1,4196000"
"201900000535";"25";"10";"2019";"17:30";"1";"50";"50297";"1";"1";"1";"6";"La Germainerie";"49,1840470";" -1,0972350"
"201900000536";"24";"10";"2019";"19:23";"3";"60";"60238";"1";"1";"1";"6";"D1017";"49,2489070";"2,5866000"
"201900000537";"21";"10";"2019";"11:20";"1";"18";"18118";"1";"1";"8";"2";"Rue des Mares";"47,0555840";"2,9838790"
"201900000538";"25";"10";"2019";"17:25";"1";"4";"04004";"1";"1";"1";"7";"RD 111";"43,7778290";"6,0276900"
"201900000539";"25";"10";"2019";"17:00";"1";"4";"04116";"1";"1";"1";"2";"RD 4";"44,0417260";"6,0051590"
"201900000540";"20";"10";"2019";"08:00";"2";"27";"27091";"2";"1";"1";"6";"9 Cité du Beau Soleil";"49,3599280";"0,8514530"
"201900000541";"25";"10";"2019";"07:50";"2";"23";"23093";"1";"1";"1";"6";"D997";"46,2123970";"2,2386630"
"201900000542";"25";"10";"2019";"10:35";"1";"37";"37218";"1";"1";"8";"7";"Départementale 41 PK/ PR:12+500";"46,9781637";"1,0305948"
"201900000543";"25";"10";"2019";"07:30";"3";"24";"24035";"1";"1";"5";"3";"D53";"44,7573980";"0,9800920"
"201900000544";"24";"10";"2019";"16:00";"1";"30";"30036";"1";"1";"1";"2";"Route Nationale 113";"43,7804619";"4,2930618"
"201900000545";"24";"10";"2019";"14:15";"1";"35";"35206";"2";"1";"1";"6";"17 Rue Paul Valéry";"48,0342650";" -1,6633870"
"201900000546";"28";"11";"2019";"19:28";"5";"13";"13211";"2";"1";"1";"1";"PARETTE (PLACE DE LA)";"43,2949490";"5,4233860"
"201900000547";"28";"11";"2019";"09:20";"1";"13";"13209";"2";"1";"1";"6";"JOSEPH AIGUIER (CHEMIN)";"43,2551800";"5,4066300"
"201900000548";"29";"11";"2019";"07:20";"2";"13";"13005";"1";"3";"1";"3";"PALUDS (AVENUE DES)";"43,2894390";"5,5980710"
"201900000549";"28";"11";"2019";"11:05";"1";"11";"11262";"2";"1";"1";"6";"FERROUL (BOULEVARD DU DOCTEUR)";"43,1803500";"3,0044200"
"201900000550";"29";"11";"2019";"16:15";"1";"10";"10325";"1";"1";"8";"4";"ROCADE OUEST (RD 610)";"48,2610174";"4,0945591"
"201900000551";"29";"11";"2019";"21:50";"4";"7";"07316";"1";"1";"2";"6";"LONES (PONT DES)";"44,9171900";"4,8632700"
"201900000552";"30";"11";"2019";"00:05";"5";"6";"06088";"2";"3";"1";"6";"ANGLAIS (DU N° 45 AU N° 112)";"43,6937880";"7,2565650"
"201900000553";"29";"11";"2019";"12:00";"1";"6";"06088";"2";"1";"1";"2";"CIMIEZ (BD) A PARTIR DU 16-17";"43,7151970";"7,2718620"
"201900000554";"29";"11";"2019";"01:25";"5";"5";"05061";"1";"6";"1";"7";"plaine de lachaup";"44,5095876";"6,0455006"
"201900000555";"29";"11";"2019";"19:40";"5";"3";"03190";"2";"1";"1";"6";"route de Clermont";"46,5562249";"3,3211499"
"201900000556";"29";"11";"2019";"17:00";"1";"75";"75112";"2";"1";"1";"3";"BD PERIPHERIQUE EXTERIEUR";"48,8377373";"2,4129528"
"201900000557";"28";"11";"2019";"09:20";"1";"75";"75112";"2";"1";"1";"4";"RUE DE DIJON";"48,8356010";"2,3859110"
"201900000558";"29";"11";"2019";"19:26";"5";"75";"75105";"2";"2";"1";"6";"BOULEVARD SAINT MARCEL";"48,8384763";"2,3570239"
"201900000559";"27";"11";"2019";"13:20";"1";"75";"75106";"2";"4";"2";"3";"BOULEVARD SAINT MICHEL";"48,8412519";"2,3374696"
"201900000560";"29";"11";"2019";"14:50";"1";"75";"75117";"2";"1";"1";"3";"AVENUE DE VILLIERS";"48,8852650";"2,2947960"
"201900000561";"28";"11";"2019";"10:35";"1";"75";"75117";"2";"1";"1";"3";"BOULEVARD DE COURCELLES";"48,8799080";"2,3066330"
"201900000562";"28";"11";"2019";"16:25";"1";"75";"75108";"2";"4";"8";"6";"AVENUE MARCEAU";"48,8660756";"2,2996588"
"201900000563";"29";"11";"2019";"19:30";"5";"75";"75112";"2";"1";"8";"6";"BOULEVARD DIDEROT";"48,8466734";"2,3809492"
"201900000564";"29";"11";"2019";"08:00";"1";"75";"75112";"2";"1";"2";"3";"AVENUE LEDRU ROLLIN";"48,8488190";"2,3728750"
"201900000565";"29";"11";"2019";"09:00";"1";"75";"75111";"2";"1";"8";"6";"RUE DE CRUSSOL";"48,8640800";"2,3677150"
"201900000566";"29";"11";"2019";"19:05";"5";"75";"75108";"2";"2";"1";"6";"COURS LA REINE";"48,8646810";"2,3136570"
"201900000567";"29";"11";"2019";"12:00";"1";"75";"75108";"2";"1";"1";"7";"RUE DE COURCELLES";"48,8732719";"2,3112966"
"201900000568";"29";"11";"2019";"09:30";"1";"75";"75108";"2";"3";"2";"2";"AVENUE MARCEAU";"48,8685250";"2,2989190"
"201900000569";"29";"11";"2019";"13:45";"1";"75";"75102";"2";"3";"2";"6";"RUE SAINT DENIS";"48,8667094";"2,3512489"
