"Num_Acc";"catr";"voie";"v1";"v2";"circ";"nbv";"vosp";"prof";"pr";"pr1";"plan";"lartpc";"larrout";"surf";"infra";"situ";"vma"
"201900000225";"3";"915";"";"";"2";"2";"0";"1";"75";"900";"1";"";"";"1";"0";"1";"80"
"201900000226";"2";"20";"";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"70"
"201900000227";"3";"38";"";"";"2";"2";"0";"3";"(1)";"(1)";"1";"";"";"1";"0";"1";"70"
"201900000228";"4";"0";"0";"";" -1";"2";"0";"1";"(1)";"(1)";"1";"";"";"9";"0";"3";"80"
"201900000229";"3";"162";"0";"E";"2";"2";"0";"1";"1";"625";"1";"";"";"1";"0";"3";"80"
"201900000230";"3";"146";"";"";"2";"2";"0";"1";"40";"40";"2";"";"";"1";"5";"1";"80"
"201900000231";"4";"rue du golfe Barbareu";"";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"5";"1";"50"
"201900000232";"4";"Rue Alsace Lorraine";"0";"";"1";"1";"0";"1";"(1)";"(1)";"1";"";"";"1";"5";"1";"50"
"201900000233";"6";"10";"";"N";" -1";" -1";"0";"1";"19";"0";"4";"";"";"1";"9";"8";"50"
"201900000234";"2";"141";"0";"";"2";"2";"0";"2";"74";"280";"2";"0";"7";"1";"9";"1";"70"
"201900000235";"3";"117";"";"";"2";"2";"0";"1";"0";"80";"1";"0";"4.79999999999999982";"1";"0";"1";"50"
"201900000236";"3";"1";"0";"";"2";"2";"0";"1";"87";"900";"1";"";"";"1";"0";"1";"80"
"201900000237";"3";"82";"0";"";"2";"2";"0";"2";"9";"(1)";"2";"";"";"1";"0";"3";"80"
"201900000238";"4";"AVENUE CHARLES MOUREU";"0";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"2";"0";"1";"50"
"201900000239";"4";"";"";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"50"
"201900000240";"1";"64";"0";"";"3";"2";"0";"1";"0";"0";"1";"";"";"2";"3";"1";"70"
"201900000241";"3";"1215";"";"";"2";"2";"0";"1";"32";"600";"1";"";"";"1";"0";"1";"80"
"201900000242";"3";"6E3";"3";"E";"2";"2";"0";"1";"1";"0";"1";"";"";"1";"9";"1";"50"
"201900000243";"3";"222";"";"";"2";"2";"0";"1";"2";"872";"1";"";"";"1";"0";"1";"80"
"201900000244";"3";"18";"";"";"2";"2";"0";"1";"32";"536";"3";"";"";"2";"0";"1";"50"
"201900000245";"3";"651";"";"";"2";"2";"0";"2";"8";"200";"4";"";"";"1";"0";"1";"50"
"201900000246";"3";"115E6";"0";"E";"2";"2";"0";"1";"3";"35";"3";"";"";"1";"0";"1";"50"
"201900000247";"3";"242";"0";"";"2";"2";"0";"1";"2";"202";"1";"";"";"1";"9";"1";"80"
"201900000248";"4";"9";"";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"2";"0";"1";"50"
"201900000249";"3";"250";"0";"";"2";"2";"0";"1";"0";"312";"2";"";"";"1";"0";"1";"50"
"201900000250";"4";"Route de Castelnau";"0";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"3";"80"
"201900000251";"4";"Allée de la Briqueterie";"";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"2";"0";"4";"50"
"201900000252";"3";"32";"0";"";"2";"2";"0";"1";"32";"0";"1";"";"";"1";"0";"1";"80"
"201900000253";"3";"53";"0";"";"2";"2";"0";"1";"18";"305";"3";"";"";"1";"0";"1";"50"
"201900000254";"3";"323";"0";" -";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"50"
"201900000255";"2";"249";"0";"N";"3";"4";"0";"2";"20";"600";"2";"";"";"1";"0";"3";"110"
"201900000256";"2";"249";"0";"";"3";"4";"3";"1";"11";"100";"1";"";"";"1";"0";"1";"110"
"201900000257";"4";"";"";"";"1";"1";"0";"1";"(1)";"(1)";"2";"";"";"1";"0";"1";"30"
"201900000258";"4";"";"";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"50"
"201900000259";"3";"104";"0";"D";"2";"2";"0";"1";"5";"900";"2";"";"";"1";"0";"3";"80"
"201900000260";"4";"";"0";"";"2";"2";"0";"1";"(1)";"(1)";"2";"";"";"1";"0";"3";"30"
"201900000261";"7";"209";"0";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"5";"1";"80"
"201900000262";"3";"1";"";"";"2";"2";"0";"3";"14";"100";"2";"";"";"1";"5";"3";"70"
"201900000263";"3";"51";"";"";"2";"2";"0";"1";"1";"0";"1";"";"";"2";"0";"1";"80"
"201900000264";"3";"39";"0";"";"2";"2";"0";"1";"3";"740";"2";"";"";"1";"0";"3";"80"
"201900000265";"9";"";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000266";"3";"187";"";"";"2";"2";"0";"2";"70";"0";"1";"";"";"2";"0";"1";"80"
"201900000267";"3";"613";"";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"80"
"201900000268";"3";"514";"";"";"2";"2";"0";"1";"13";"0";"1";"";"";"1";"0";"1";"70"
"201900000269";"2";"158";"";"";"3";"4";"0";"1";"12";"500";"1";"";"";"1";"0";"2";"110"
"201900000270";"3";"17";"";"";"2";"2";"0";"1";"4";"973";"1";"";"";"1";"0";"1";"50"
"201900000271";"3";"45";"0";"";"2";"2";"0";"1";"3";"800";"1";"";"";"1";"0";"1";"50"
"201900000272";"2";"165";"0";"";"3";"4";"0";"1";"44";"500";"1";"";"";"1";"0";"3";"110"
"201900000273";"3";"765";"";"";"2";"2";"0";"1";"77";"280";"3";"";"";"1";"0";"1";"80"
"201900000274";"3";"6";"";"";"2";"2";"0";"1";"43";"900";"1";"";"";"1";"0";"3";"80"
"201900000275";"3";"21";"0";"";"2";"2";"0";"1";"25";"500";"1";"";"";"1";"0";"1";"50"
"201900000276";"3";"767";"0";"";"2";"2";"0";"1";"18";"130";"4";"";"";"1";"0";"1";"80"
"201900000277";"4";"";"";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"2";"0";"1";"80"
"201900000278";"4";"";"0";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"50"
"201900000279";"4";"";"";"A";"2";"2";"0";"2";"(1)";"(1)";"1";"";"";"1";"0";"3";"80"
"201900000280";"4";"1";"0";"A";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000281";"3";"46";"";"";"2";"2";"0";"1";"19";"1750";"2";"";"";"1";"0";"3";"80"
"201900000282";"3";"786";"";"";"2";"2";"0";"1";"(1)";"(1)";"2";"";"";"1";"0";"1";"50"
"201900000283";"3";"14";"0";"";"2";"2";"0";"1";"16";"1000";"1";"";"";"1";"0";"1";"80"
"201900000284";"4";"14";"0";"";"2";"2";"0";"1";"0";"0";"2";"";"";"1";"0";"1";"80"
"201900000285";"4";"";"0";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"3";"80"
"201900000286";"3";"39";"0";"";"2";"2";"0";"3";"8";"200";"3";"";"";"1";"0";"3";"80"
"201900000287";"3";"873";"0";"";"2";"2";"0";"1";"7";"700";"1";"";"";"1";"5";"4";"70"
"201900000288";"3";"113";"0";"";"2";"2";"0";"1";"13";"950";"1";"";"";"9";"8";"3";"50"
"201900000289";"3";"794";"0";"";"2";"2";"0";"2";"40";"500";"1";"";"";"1";"0";"3";"50"
"201900000290";"2";"24";"";"";"3";"4";"0";"1";"5";"750";"1";"";"";"1";"0";"1";"110"
"201900000291";"3";"77";"0";"D";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"9";"3";"70"
"201900000292";"3";"321";"0";"";"3";"4";"0";"2";"5";"400";"1";"";"";"1";"5";"1";"50"
"201900000293";"3";"71";"0";"";"2";"2";"0";"2";"30";"900";"3";"";"";"1";"0";"5";"50"
"201900000294";"3";"1";"0";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"80"
"201900000295";"3";"135";"";"";"2";"2";"0";"1";"10";"600";"1";"";"";"1";"0";"3";"80"
"201900000296";"3";"57";"";"";"2";"2";"0";"2";"12";"(1)";"2";"";"";"1";"0";"3";"80"
"201900000297";"3";"830";"";"";"2";"2";"0";"1";"15";"300";"2";"";"";"1";"5";"1";"80"
"201900000298";"3";"929";"";"";"2";"2";"0";"1";"51";"500";"3";"";"";"1";"9";"8";"80"
"201900000299";"2";"2";"";"";"2";"4";"0";"1";"7";"500";"1";"";"";"2";"0";"1";"110"
"201900000300";"3";"98";"";"";"2";"2";"0";"1";"24";"600";"2";"";"";"1";"0";"8";"80"
"201900000301";"3";"137";"";"";"2";"2";"0";"2";"18";"0";"1";"";"";"1";"0";"1";"70"
"201900000302";"3";"916";"0";"A";"2";"2";"0";"1";"2";"400";"1";"";"";"2";"0";"1";"50"
"201900000303";"2";"31";"";"";"3";"4";"0";"1";"37";"900";"1";"";"";"1";"0";"1";"110"
"201900000304";"3";"943";"";"";"3";"2";"0";"1";"(1)";"(1)";"2";"";"";"1";"0";"3";"70"
"201900000305";"3";"75";"0";"D";"2";"2";"0";"4";"27";"28";"1";"";"";"1";"0";"1";"50"
"201900000306";"4";"SCHIRMECK (ROUTE DE)";"0";"";"2";"3";"1";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000307";"4";"DOCTEUR NETTER (RUE DU)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000308";"4";"BURKEL (ROUTE)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"9";"1";"30"
"201900000309";"4";"JEAN JAURES (AVENUE)";"0";"";"3";"6";"3";"1";"0";"0";"2";"";"";"1";"4";"1";"50"
"201900000310";"4";"GOUJON (RUE DU)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000311";"3";"29";"0";"";"2";"2";"0";"1";"2";"500";"1";"";"";"1";"0";"1";"80"
"201900000312";"4";"DESNOYE (BOULEVARD DR. JOSEPH)";"0";"";"1";"1";"0";"1";"0";"0";"2";"";"";"1";"0";"1";"50"
"201900000313";"3";"900";"0";"A";"3";"0";"0";"1";"4";"100";"1";"";"";"1";"0";"1";"110"
"201900000314";"4";"LARRAMENDY PIERRE (AVENUE)";"0";"";"2";"2";"0";"1";"0";"0";"3";"";"";"1";"0";"1";"50"
"201900000315";"4";"THIERS ADOLPHE (BOULEVARD)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000316";"3";"918";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"3";"50"
"201900000317";"4";"POULOU JEAN  (AVENUE)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000318";"4";"LECLERC (BOULEVARD DU GENERAL)";"0";"";"2";"2";"0";"1";"11";"500";"2";"";"";"1";"0";"1";"30"
"201900000319";"4";"LILAS DES";"0";"";"2";"2";"0";"1";"18";"(1)";"1";"";"";"1";"0";"1";"50"
"201900000320";"4";"JEAN DE LA FONTAINE";"0";"";"2";"1";"0";"2";"0";"0";"3";"";"";"1";"0";"1";"15"
"201900000321";"4";"VALERY MEUNIER";"0";"";"1";"2";"0";"1";"0";"0";"1";"";"";"2";"0";"1";"30"
"201900000322";"4";"PRINGLE (RUE)";"0";"";" -1";"0";"0";"1";"0";"0";"1";"";"";"2";"0";"1";"50"
"201900000323";"4";"COSTES (RUE DIEUDONNE)";"0";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"50"
"201900000324";"7";"LEON GARET (RUE)";"0";"";"1";"1";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000325";"4";"HAUT PONT (QUAI DU....)";"0";"";"2";"2";"0";"1";"0";"0";"2";"";"";"1";"1";"1";"50"
"201900000326";"3";"166";"0";"";"2";"2";"0";"1";"0";"0";"2";"";"";"2";"0";"1";"50"
"201900000327";"4";"SAINT-EXUPERY (RUE DE)_SUD";"0";"";"2";"2";"0";"1";"(1)";"(1)";"1";"";"";"1";"9";"1";"50"
"201900000328";"7";"JUILLET (RUE JULES)";"0";"";"1";"1";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000329";"4";"25ème RGA";"0";"";"1";"2";"0";"1";"0";"1";"2";"";"";"1";"5";"1";"50"
"201900000330";"2";"31";"0";"";" -1";"0";"0";"1";"7";"0";"1";"";"";"1";"0";"1";"50"
"201900000331";"4";"NATIONS UNIES (AVENUE DES)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000332";"7";"941";"0";"";"2";"2";"2";"1";"0";"0";"1";"";"";"1";"9";"1";"50"
"201900000333";"4";"ACACIAS AVENUE DES";"0";"";"3";"2";"1";"1";"0";"0";"1";"";"";"1";"5";"1";"50"
"201900000334";"9";"DUCORNET RUE";"0";"";" -1";"0";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"30"
"201900000335";"4";"ARDILLIERS";"0";"";"1";"1";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"30"
"201900000336";"4";"VERDUN (Avenue de)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"2";"0";"1";"50"
"201900000337";"4";"BLUM ( BD LEON )";"0";"";"2";"1";"1";"1";"(1)";"(1)";"3";"";"";"2";"5";"1";"30"
"201900000338";"3";"185";"0";"";"2";"2";"0";"1";"3";"790";"2";"";"";"1";"0";"1";"80"
"201900000339";"6";"FLOCH (PLACE GUSTAVE LE)";"0";"";" -1";" -1";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"30"
"201900000340";"4";"LE PORT (ROGER BOULEVARD)";"0";"";"1";"1";"0";"1";"(1)";"(1)";"2";"";"";"1";"5";"1";"30"
"201900000341";"3";"765";"0";"";"2";"2";"0";"1";"89";"565";"1";"";"";"1";"0";"1";"70"
"201900000342";"4";"FOCH (AVENUE)";"0";"";"3";"3";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000343";"4";"RD 570";"0";"";"3";"2";"0";"1";"0";"0";"1";"";"";"1";"9";"1";"30"
"201900000344";"4";"BARTHOU (BD LOUIS)";"0";"";" -1";"3";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000345";"4";"RUE DU RUISSELET";"0";"";"2";"0";"0";"1";"0";"0";"1";"";"";"1";"5";"1";"50"
"201900000346";"4";"BOULEVARD FRANCHET D'ESPEREY";"0";"";"1";"1";"0";"1";"0";"0";"3";"";"";"1";"9";"1";"50"
"201900000347";"2";"2013";"0";"";"3";"4";"0";"2";"(1)";"(1)";"1";"";"";"1";"5";"1";"50"
"201900000348";"3";"45";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000349";"4";"PASTEUR AVENUE";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000350";"4";"ARNAULD ( HENRI) BOULEVARD";"0";"";" -1";"1";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"30"
"201900000351";"4";"LEFORT";"0";"";" -1";"1";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"30"
"201900000352";"4";"ALLONNEAU(AUGUSTE) BOULEVARD";"0";"";"1";"1";"0";"1";"0";"0";"1";"";"";"1";"8";"1";"50"
"201900000353";"4";"LEKEU";"0";"";" -1";"1";"0";"1";"0";"0";"1";"";"";"2";"0";"1";"30"
"201900000354";"3";"656";"0";"";"2";"2";"0";"1";"43";"950";"1";"";"";"1";"0";"1";"50"
"201900000355";"4";"RUE DE L' EUROPE";"0";"";"2";"2";"0";"1";"1";"0";"3";"";"";"1";"0";"1";"50"
"201900000356";"3";"900720";"0";"";"1";"1";"0";"2";"2";"90";"3";"";"";"2";"3";"1";"30"
"201900000357";"4";"";"0";"";"2";"2";"0";"2";"0";"0";"1";"";"";"2";"0";"1";"50"
"201900000358";"4";"";"0";"";"2";"2";"0";"2";"1";"0";"3";"";"";"2";"0";"1";"50"
"201900000359";"4";"";"0";"";"2";"0";"0";"1";"1";"0";"1";"";"";"1";"0";"1";"50"
"201900000360";"4";"";"0";"";"1";"2";"0";"1";"0";"0";"2";"";"";"1";"0";"1";"50"
"201900000361";"3";"917";"0";"";" -1";"2";"0";"1";"43";"110";"1";"";"";"1";"0";"1";"30"
"201900000362";"4";"ANATOLE FRANCE(QUAI)";"0";"";"2";"2";"0";"1";"0";"0";"3";"";"";"1";"0";"1";"50"
"201900000363";"3";"88";"0";"";"3";"4";"0";"1";"15";"399";"1";"";"";"2";"0";"1";"90"
"201900000364";"9";"GANCE (BOULEVARD ABEL)";"0";"";"1";"2";"0";"1";"0";"0";"3";"";"";"2";"0";"1";"70"
"201900000365";"4";"JAURES (PLACE JEAN)";"0";"";"3";"3";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000366";"3";"37";"0";"";"3";"4";"0";"1";"10";"600";"1";"";"";"1";"0";"1";"90"
"201900000367";"7";"MAGINOT (AV. ANDRE)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000368";"4";"CHATEAUBRIAND (QUAI)";"0";"";"3";"2";"1";"2";"0";"0";"1";"";"";"2";"5";"1";"50"
"201900000369";"3";"137";"0";"";"3";"4";"0";"2";"53";"360";"3";"";"";"2";"3";"1";"90"
"201900000370";"2";"136";"0";"";"3";"4";"0";"1";"18";"86";"2";"";"";"2";"3";"1";"90"
"201900000371";"4";"GASCOGNE (SQUARE DE)";"0";"";" -1";"1";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"30"
"201900000372";"4";"MITTERAND (MAIL FRANCOIS)";"0";"";"2";"2";"1";"1";"0";"0";"1";"";"";"1";"0";"1";"30"
"201900000373";"3";"386";"0";"";"2";"4";"0";"1";"3";"650";"2";"";"";"2";"0";"1";"50"
"201900000374";"4";"DUGUAY TROUIN (QUAI)";"0";"";"1";"1";"1";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000375";"4";"VILAINE (COURS DE LA)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"2";"0";"1";"30"
"201900000376";"3";"2";"0";"";"2";"4";"1";"1";"40";"850";"1";"";"";"1";"5";"1";"50"
"201900000377";"4";"STRASBOURG (BOULEVARD DE)";"0";"";"1";"2";"3";"1";"0";"0";"1";"";"";"1";"9";"1";"50"
"201900000378";"4";"TOURNOI DES SIX NATIONS ( RUE DU )";"0";"";" -1";" -1";"3";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"50"
"201900000379";"4";"MAS ARGELLIERS (AVENUE DU)";"0";"";"2";"4";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"50"
"201900000380";"4";"CROIX VERTE (RUE DE LA)";"0";"";"1";" -1";"0";"1";"(1)";"(1)";"1";"";"";"1";"0";"1";"50"
"201900000381";"4";"GRASSET (AVENUE DU PROFESSEUR)";"0";"";"1";"1";"3";"1";"(1)";"(1)";"1";"";"";"1";"5";"1";"50"
"201900000382";"4";"RUE LOUIS NADOT";"0";"";"2";"2";"2";"2";"0";"0";"2";"";"";"1";"0";"1";"50"
"201900000383";"3";"933";"0";"";"2";"6";"0";"1";"0";"1";"1";"";"";"1";"9";"1";"10"
"201900000384";"3";"116";"0";"";"1";"2";"0";"1";"0";"0";"1";"";"";"2";"0";"1";"50"
"201900000385";"4";" AVENUE DE BOBIGNY";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"8";"1";"50"
"201900000386";"4";"SAINT JUST (RUE)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"30"
"201900000387";"3";"933";"0";"";"1";"2";"0";"1";"0";"0";"1";"";"";"1";"5";"1";"50"
"201900000388";"4";"GABRIEL PERI (AVENUE)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000389";"3";"970";"0";"";"2";"3";"0";"1";"1";"0";"1";"";"";"1";"8";"1";"50"
"201900000390";"3";"970";"0";"";"2";"2";"0";"2";"0";"0";"1";"";"";"2";"0";"3";"50"
"201900000391";"4";"UNIVERSITE";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"3";"50"
"201900000392";"4";"BRAS SAINT ARNOULT";"0";"";"2";"0";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000393";"4";"COMMANDANT RAYNAL (RUE)";"0";"";"1";"1";"0";"1";"1";"0";"1";"";"";"1";"0";"1";"50"
"201900000394";"3";"902";"0";"";" -1";"2";"0";"1";"0";"1";"1";"";"";"1";"0";"1";"50"
"201900000395";"3";"902";"0";"";"2";"2";"0";"1";"0";"1";"1";"";"";"1";"0";"1";"50"
"201900000396";"4";"VERT BOIS (RUE DU)";"0";"";"2";"2";"0";"2";"0";"1";"1";"";"";"1";"0";"1";"50"
"201900000397";"3";"37";"0";"";"2";"2";"0";"1";"0";"1";"1";"";"";"2";"0";"1";"50"
"201900000398";"4";"BAUNE (RUE DE LA)";"0";"";"2";"2";"0";"2";"1";"0";"1";"";"";"2";"0";"1";"50"
"201900000399";"4";"MARCEAU (RUE)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";" -1";"50"
"201900000400";"4";"THEOPHILE SUEUR 35 (BOULEVARD)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"2";"6";"1";"50"
"201900000401";"4";"COLONEL FABIEN AVENUE DU";"0";"";"2";"2";"0";"1";"100";"0";"1";"";"";"1";"0";"1";"50"
"201900000402";"4";"EUGENE MASSE RUE";"0";"";"2";"2";"0";"1";"0";"0";"4";"";"";"1";"0";"1";"50"
"201900000403";"4";"PASTEUR AVENUE";"0";"";"2";"2";"0";"1";"1";"0";"1";"";"";"1";"0";"1";"50"
"201900000404";"3";"933";"0";"";"3";"2";"0";"1";"21";"700";"1";"";"";"1";"0";"1";"110"
"201900000405";"4";"EMILE GERARD AVENUE";"0";"";"2";"0";"0";"1";"1";"0";"1";"";"";"1";"5";"2";"50"
"201900000406";"4";"PALOMBIERE ALLEE DE LA";"0";"";"2";"1";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"30"
"201900000407";"4";"LIMOUSIN RUE DU";"0";"";"2";"2";"0";"1";"1";"0";"1";"";"";"2";"0";"1";"50"
"201900000408";"4";"LANGEVIN PAUL RUE";"0";"";"2";"2";"0";"2";"0";"0";"2";"";"";"1";"0";"2";"50"
"201900000409";"3";"117";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"2";"0";"1";"50"
"201900000410";"3";"117";"0";"";"2";"2";"0";"1";"1";"0";"1";"";"";"1";"0";"1";"50"
"201900000411";"3";"902";"0";"";"2";"2";"0";"1";"1";"0";"1";"";"";"1";"0";"1";"50"
"201900000412";"3";"970";"0";"";"2";"2";"0";"1";"1";"0";"1";"";"";"1";"0";"1";"50"
"201900000413";"4";"MONTGUICHET  (CHEMIN DE)";"0";"";"2";"0";"0";"2";"1";"0";"1";"";"";"1";"0";"1";"50"
"201900000414";"3";"902";"0";"";"1";"1";"1";"1";"1";"0";"1";"";"";"1";"0";"1";"50"
"201900000415";"3";"970";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000416";"4";"MARNE (AVENUE DE LA)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000417";"3";"928";"0";"";"2";"2";"1";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000418";"3";"921";"0";"";"2";"8";"0";"1";"0";"0";"1";"";"";"1";"5";"1";"50"
"201900000419";"4";"FELIX MERLIN";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000420";"4";"JARROW (AVENUE DE)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"5";"1";"50"
"201900000421";"3";"24";"0";"";"2";"0";"0";"1";"0";"0";"1";"";"";"2";"9";"8";"30"
"201900000422";"3";"928";"0";"";"2";"2";"1";"1";"1";"0";"1";"";"";"1";"0";"1";"50"
"201900000423";"4";"REPUBLIQUE (DE LA) N° 1-161";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000424";"3";"30";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"2";"0";"1";"50"
"201900000425";"4";"ANATOLE FRANCE";"0";"";"2";"2";"0";"1";"0";"0";"3";"";"";"2";"0";"1";"50"
"201900000426";"4";"LOUISE MICHEL N° 70-FIN";"0";"";"1";"1";"0";"1";"0";"0";"1";"";"";"2";"0";"1";"50"
"201900000427";"4";"MARTYRS DE CHATEAUBRIANT (AV. DES)";"0";"";"2";"1";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000428";"4";"ROGER SALENGRO N° 94 - FIN";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000429";"3";"932";"0";"";"3";"4";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000430";"4";"VAILLANT (RUE EDOUARD)";"0";"";"2";"2";"1";"1";"0";"0";"1";"";"";"1";"9";"1";"50"
"201900000431";"3";"986";"0";"";"3";"4";"0";"1";"0";"1";"1";"";"";"1";"0";"1";"50"
"201900000432";"3";"917";"0";"";"3";"5";"0";"1";"0";"0";"2";"";"";"1";"0";"1";"50"
"201900000433";"4";"HUGO (AVENUE VICTOR)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"2";"0";"1";"50"
"201900000434";"4";"FERRY (RUE JULES)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000435";"3";"932";"0";"";"2";"4";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000436";"7";"BERRI (RUE DU)";"0";"";"2";"1";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000437";"3";"117";"0";"";"2";"2";"2";"1";"12";"0";"1";"";"";"1";"0";"1";"50"
"201900000438";"4";"EUROPE (BOULEVARD DE L')";"0";"";"2";"2";"0";"2";"0";"0";"1";"";"";"1";"0";"1";"30"
"201900000439";"4";"COUBRON  (VIEUX CHEMIN DE)";"0";"";"2";"2";"0";"2";"0";"0";"1";"";"";"1";"0";"1";"30"
"201900000440";"4";"VAUQUELIN   (AVENUE)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000441";"4";"CALMETTE (RUE DU DR)";"0";"";" -1";"0";"0";"1";"0";"0";"1";"";"";"1";"9";"1";"10"
"201900000442";"4";"GENERAL DE GAULLE (RUE DU)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000443";"3";"117";"0";"";"2";"2";"0";"1";"0";"0";"3";"";"";"1";"0";"1";"50"
"201900000444";"3";"117";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000445";"4";"RENONCULES (AL. DES)";"0";"";"2";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"30"
"201900000446";"3";"78";"0";"";"4";"2";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"30"
"201900000447";"7";"BARBUSSE ( AL. HENRI)";"0";"";"1";"2";"0";"1";"0";"0";"1";"";"";"2";"0";"1";"30"
"201900000448";"3";"933";"0";"";"3";"4";"0";"1";"0";"1";"1";"";"";"1";"0";"4";"50"
"201900000449";"3";"933";"0";"";"1";"3";"0";"1";"0";"0";"1";"";"";"1";"0";"1";"50"
"201900000450";"3";"933";"0";"";" -1";"6";"0";"1";"0";"0";"1";"";"";"2";"2";"1";"50"
