"Num_Acc";"id_vehicule";"num_veh";"place";"catu";"grav";"sexe";"an_nais";"trajet";"secu1";"secu2";"secu3";"locp";"actp";"etatp"
"202000000252";"154 741 824";"A01";"9";"2";"3";"1";"1992";"0";"8";" -1";" -1";"0";"0";" -1"
"202000000252";"154 741 824";"A01";"2";"2";"3";"1";"2000";"0";"8";" -1";" -1";"0";"0";" -1"
"202000000253";"154 741 823";"A01";"1";"1";"2";"1";"1997";"5";"2";" -1";" -1";"0";"0";" -1"
"202000000254";"154 741 822";"A01";"2";"2";"4";"2";"1999";"9";"1";" -1";" -1";"0";"0";" -1"
"202000000254";"154 741 822";"A01";"9";"2";"2";"2";"2000";"9";"1";" -1";" -1";"0";"0";" -1"
"202000000254";"154 741 822";"A01";"1";"1";"4";"1";"2000";"9";"1";" -1";" -1";"0";"0";" -1"
"202000000255";"154 741 820";"B01";"1";"1";"4";"1";"1985";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000255";"154 741 821";"A01";"1";"1";"1";"1";"1969";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000256";"154 741 818";"B01";"1";"1";"1";"1";"1987";"0";"1";" -1";" -1";"0";"0";" -1"
"202000000256";"154 741 819";"A01";"1";"1";"3";"1";"1995";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000257";"154 741 816";"B01";"1";"1";"4";"1";"1999";"1";"1";" -1";" -1";"0";"0";" -1"
"202000000257";"154 741 817";"A01";"1";"1";"3";"1";"1992";"1";"1";" -1";" -1";"0";"0";" -1"
"202000000258";"154 741 815";"A01";"1";"1";"3";"1";"1989";"5";"2";"6";" -1";"0";"0";" -1"
"202000000259";"154 741 814";"A01";"1";"1";"2";"1";"1994";"1";"1";" -1";" -1";"0";"0";" -1"
"202000000260";"154 741 813";"A01";"2";"2";"4";"1";"1992";"1";"1";" -1";" -1";"0";"0";" -1"
"202000000260";"154 741 813";"A01";"1";"1";"2";"1";"2001";"1";"1";" -1";" -1";"0";"0";" -1"
"202000000261";"154 741 811";"B01";"1";"1";"4";"2";"1969";"1";"2";"6";" -1";"0";"0";" -1"
"202000000261";"154 741 812";"A01";"1";"1";"1";"1";"1975";"1";"1";" -1";" -1";"0";"0";" -1"
"202000000262";"154 741 809";"A01";"1";"1";"3";"1";"1939";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000262";"154 741 810";"B01";"1";"1";"1";"1";"1968";"1";"1";" -1";" -1";"0";"0";" -1"
"202000000263";"154 741 808";"A01";"1";"1";"4";"1";"2000";"1";"2";"6";" -1";"0";"0";" -1"
"202000000264";"154 741 806";"B01";"1";"1";"4";"1";"1972";"1";"0";" -1";" -1";"0";"0";" -1"
"202000000264";"154 741 807";"A01";"1";"1";"1";"1";"1965";"1";"1";" -1";" -1";"0";"0";" -1"
"202000000265";"154 741 805";"A01";"1";"1";"1";"1";"2006";"2";"0";" -1";" -1";"0";"0";" -1"
"202000000265";"154 741 805";"A01";"10";"3";"3";"1";"1971";"4";"4";" -1";" -1";"1";"3";"1"
"202000000266";"154 741 803";"B01";"1";"1";"4";"1";"1968";"5";"0";" -1";" -1";"0";"0";" -1"
"202000000266";"154 741 804";"A01";"1";"1";"1";"1";"1996";"1";"1";" -1";" -1";"0";"0";" -1"
"202000000267";"154 741 802";"A01";"2";"2";"4";"2";"1971";"5";"2";"6";" -1";"0";"0";" -1"
"202000000267";"154 741 802";"A01";"1";"1";"4";"1";"1973";"5";"2";"6";" -1";"0";"0";" -1"
"202000000268";"154 741 801";"A01";"1";"1";"3";"1";"1967";"5";"2";"6";"9";"0";"0";" -1"
"202000000269";"154 741 800";"A01";"1";"1";"3";"1";"2002";"2";"1";" -1";" -1";"0";"0";" -1"
"202000000270";"154 741 799";"A01";"7";"2";"4";"2";"1987";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000270";"154 741 799";"A01";"2";"2";"4";"1";"1995";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000270";"154 741 799";"A01";"1";"1";"4";"1";"1985";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000271";"154 741 797";"A01";"1";"1";"4";"1";"1988";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000271";"154 741 797";"A01";"2";"2";"3";"2";"1988";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000271";"154 741 798";"B01";"1";"1";"4";"1";"1974";"4";"1";" -1";" -1";"0";"0";" -1"
"202000000272";"154 741 795";"B01";"1";"1";"1";"2";"1970";"4";"1";" -1";" -1";"0";"0";" -1"
"202000000272";"154 741 796";"A01";"1";"1";"2";"1";"1984";"1";"1";" -1";" -1";"0";"0";" -1"
"202000000273";"154 741 794";"A01";"2";"2";"3";"2";"1937";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000273";"154 741 794";"A01";"1";"1";"1";"1";"1936";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000274";"154 741 791";"A01";"1";"1";"1";"1";"1971";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000274";"154 741 791";"A01";"10";"3";"4";"2";"1975";"5";"0";" -1";" -1";"3";"3";"2"
"202000000275";"154 741 789";"A01";"1";"1";"3";"1";"1980";"5";"0";" -1";" -1";"0";"0";" -1"
"202000000276";"154 741 786";"C01";"2";"2";"4";"2";"2003";"5";"0";" -1";" -1";"0";"0";" -1"
"202000000276";"154 741 786";"C01";"1";"1";"2";"1";"1990";"5";"2";" -1";" -1";"0";"0";" -1"
"202000000276";"154 741 787";"B01";"1";"1";"1";"2";"1966";"2";"1";" -1";" -1";"0";"0";" -1"
"202000000276";"154 741 788";"A01";"1";"1";"1";"1";"1995";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000277";"154 741 785";"A01";"2";"2";"2";"2";"1998";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000277";"154 741 785";"A01";"1";"1";"4";"1";"1997";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000278";"154 741 784";"A01";"1";"1";"3";"1";"2003";"5";"2";"6";" -1";"0";"0";" -1"
"202000000279";"154 741 782";"A01";"1";"1";"1";"1";"1997";"5";"8";" -1";" -1";"0";"0";" -1"
"202000000279";"154 741 782";"A01";"2";"2";"1";"1";"2001";"5";"8";" -1";" -1";"0";"0";" -1"
"202000000279";"154 741 783";"B01";"1";"1";"2";"1";"2001";"0";"8";" -1";" -1";"0";"0";" -1"
"202000000280";"154 741 780";"B01";"1";"1";"1";"1";"1993";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000280";"154 741 780";"B01";"2";"2";"1";"2";"1997";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000280";"154 741 780";"B01";"7";"2";"1";"1";"1996";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000280";"154 741 780";"B01";"2";"2";"1";"2";"2000";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000280";"154 741 781";"A01";"1";"1";"3";"1";"2001";"9";"2";"6";" -1";"0";"0";" -1"
"202000000281";"154 741 778";"A01";"1";"1";"1";"1";"1974";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000281";"154 741 779";"B01";"1";"1";"3";"2";"1959";"5";"2";"6";"9";"0";"0";" -1"
"202000000282";"154 741 776";"A01";"1";"1";"2";"1";"1986";"5";"2";"6";"9";"0";"0";" -1"
"202000000282";"154 741 777";"B01";"1";"1";"1";"1";"1962";"5";"0";" -1";" -1";"0";"0";" -1"
"202000000283";"154 741 774";"A01";"1";"1";"1";"2";"1943";"3";"8";" -1";" -1";"0";"0";" -1"
"202000000283";"154 741 775";"B01";"1";"1";"3";"1";"1932";"3";"0";" -1";" -1";"0";"0";" -1"
"202000000284";"154 741 773";"A01";"10";"3";"3";"1";"2002";"2";"0";" -1";" -1";"3";"3";"1"
"202000000284";"154 741 773";"A01";"1";"1";"1";"1";"1927";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000285";"154 741 772";"A01";"1";"1";"4";"1";"2003";"5";"2";"6";" -1";"0";"0";" -1"
"202000000286";"154 741 770";"A01";"1";"1";"4";"1";"1980";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000286";"154 741 770";"A01";"2";"2";"3";"2";"1984";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000287";"154 741 768";"A01";"1";"1";"4";"1";"1985";"4";"1";" -1";" -1";"0";"0";" -1"
"202000000287";"154 741 768";"A01";"2";"2";"4";"2";"1996";"4";"1";" -1";" -1";"0";"0";" -1"
"202000000287";"154 741 769";"B01";"2";"2";"3";"1";"1998";"3";"8";" -1";" -1";"0";"0";" -1"
"202000000287";"154 741 769";"B01";"1";"1";"4";"1";"1998";"3";"8";" -1";" -1";"0";"0";" -1"
"202000000288";"154 741 766";"A01";"1";"1";"3";"1";"1971";"5";"8";" -1";" -1";"0";"0";" -1"
"202000000288";"154 741 766";"A01";"2";"2";"4";"1";"1997";"5";"8";" -1";" -1";"0";"0";" -1"
"202000000289";"154 741 764";"A01";"1";"1";"1";"2";"1990";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000289";"154 741 765";"B01";"1";"1";"3";"1";"1948";"5";"2";"6";"9";"0";"0";" -1"
"202000000290";"154 741 762";"A01";"1";"1";"1";"1";"1976";"5";"8";" -1";" -1";"0";"0";" -1"
"202000000290";"154 741 763";"B01";"1";"1";"2";"1";"2008";"2";"2";" -1";" -1";"0";"0";" -1"
"202000000291";"154 741 761";"A01";"1";"1";"1";"1";"1962";"1";"8";" -1";" -1";"0";"0";" -1"
"202000000291";"154 741 761";"A01";"10";"3";"3";"1";"1996";"3";"0";" -1";" -1";"3";"3";"1"
"202000000292";"154 741 760";"A01";"1";"1";"1";"1";"1986";"1";"1";" -1";" -1";"0";"0";" -1"
"202000000292";"154 741 760";"A01";"10";"3";"4";"1";"2009";"2";"0";" -1";" -1";"3";"3";"1"
"202000000293";"154 741 759";"A01";"1";"1";"3";"2";"1950";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000294";"154 741 758";"A01";"1";"1";"3";"2";"2000";"9";"1";" -1";" -1";"0";"0";" -1"
"202000000295";"154 741 756";"B01";"1";"1";"3";"1";"1997";"1";"2";"6";"9";"0";"0";" -1"
"202000000295";"154 741 757";"A01";"1";"1";"1";"1";"1979";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000296";"154 741 755";"A01";"1";"1";"3";"1";"1950";"0";"1";" -1";" -1";"0";"0";" -1"
"202000000296";"154 741 755";"A01";"2";"2";"4";"2";"1954";"0";"1";" -1";" -1";"0";"0";" -1"
"202000000297";"154 741 753";"A01";"2";"2";"4";"1";"2002";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000297";"154 741 753";"A01";"1";"1";"1";"1";"2002";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000297";"154 741 754";"B01";"1";"1";"1";"1";"1999";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000297";"154 741 754";"B01";"7";"2";"1";"1";"1999";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000297";"154 741 754";"B01";"9";"2";"1";"2";"1990";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000297";"154 741 754";"B01";"2";"2";"4";"2";"1999";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000298";"154 741 748";"E01";"4";"2";"1";"1";"1991";"9";"1";"8";" -1";" -1";" -1";" -1"
"202000000298";"154 741 748";"E01";"1";"1";"1";"1";"1992";"9";"1";"8";" -1";" -1";" -1";" -1"
"202000000298";"154 741 748";"E01";"2";"2";"1";"1";"1990";"9";"1";"8";" -1";" -1";" -1";" -1"
"202000000298";"154 741 749";"D01";"1";"1";"4";"1";"1987";"5";"1";"8";" -1";" -1";" -1";" -1"
"202000000298";"154 741 749";"D01";"2";"2";"4";"2";"1989";"5";"1";"8";" -1";" -1";" -1";" -1"
"202000000298";"154 741 749";"D01";"4";"2";"4";"2";"2019";"9";"1";"8";" -1";" -1";" -1";" -1"
"202000000298";"154 741 750";"C01";"1";"1";"4";"2";"1966";"5";"1";"8";" -1";" -1";" -1";" -1"
"202000000298";"154 741 750";"C01";"2";"2";"4";"1";"1967";"5";"1";"8";" -1";" -1";" -1";" -1"
"202000000298";"154 741 750";"C01";"4";"2";"4";"2";"1996";"5";"1";"8";" -1";" -1";" -1";" -1"
"202000000298";"154 741 751";"B01";"1";"1";"4";"1";"1999";"9";"1";"0";" -1";" -1";" -1";" -1"
"202000000298";"154 741 752";"A01";"1";"1";"1";"1";"2001";"0";"1";"0";" -1";" -1";" -1";" -1"
"202000000298";"154 741 752";"A01";"2";"2";"1";"1";"1998";"0";"1";"0";" -1";" -1";" -1";" -1"
"202000000299";"154 741 746";"A01";"1";"1";"1";"1";"1997";"0";"1";"0";" -1";" -1";" -1";" -1"
"202000000299";"154 741 747";"B01";"1";"1";"4";"1";"1966";"0";"1";"0";" -1";" -1";" -1";" -1"
"202000000299";"154 741 747";"B01";"2";"2";"4";"2";"1969";"0";"1";"0";" -1";" -1";" -1";" -1"
"202000000300";"154 741 745";"A01";"1";"1";"3";"1";"1981";"0";"2";"0";" -1";" -1";" -1";" -1"
"202000000301";"154 741 743";"B01";"1";"1";"4";"1";"1965";"1";"8";"0";" -1";"0";"0";" -1"
"202000000301";"154 741 744";"A01";"1";"1";"1";"1";"1949";"3";"1";"0";" -1";" -1";" -1";" -1"
"202000000302";"154 741 740";"C01";"1";"1";"4";"2";"1972";"0";"8";" -1";" -1";" -1";" -1";" -1"
"202000000302";"154 741 741";"B01";"1";"1";"4";"2";"1977";"0";"8";" -1";" -1";" -1";" -1";" -1"
"202000000302";"154 741 742";"A01";"1";"1";"4";"2";"1945";"0";"8";" -1";" -1";" -1";" -1";" -1"
"202000000303";"154 741 738";"A01";"1";"1";"4";"2";"1965";"5";"8";" -1";" -1";" -1";" -1";" -1"
"202000000303";"154 741 739";"Z01";"1";"1";"1";"1";"1988";" -1";"8";" -1";" -1";" -1";" -1";" -1"
"202000000304";"154 741 737";"A01";"10";"3";"4";"1";"1942";"0";"0";" -1";" -1";"1";"9";"2"
"202000000304";"154 741 737";"A01";"10";"3";"4";"2";"1942";"0";"0";" -1";" -1";"1";"9";"2"
"202000000304";"154 741 737";"A01";"1";"1";"1";"2";"1955";"0";"8";" -1";" -1";" -1";" -1";" -1"
"202000000305";"154 741 735";"B01";"1";"1";"1";"1";"1992";"9";"1";"0";" -1";" -1";" -1";" -1"
"202000000305";"154 741 736";"A01";"1";"1";"4";"2";"1985";"0";"2";"0";" -1";" -1";" -1";" -1"
"202000000306";"154 741 733";"B01";"1";"1";"1";"1";"1984";"4";"1";"0";" -1";" -1";" -1";" -1"
"202000000306";"154 741 734";"A01";"1";"1";"3";"1";"1955";"1";"2";"0";" -1";" -1";" -1";" -1"
"202000000307";"154 741 731";"A01";"1";"1";"4";"1";"1975";"0";"2";"6";" -1";" -1";" -1";" -1"
"202000000307";"154 741 732";"B01";"1";"1";"1";"2";"2001";"0";"1";"0";" -1";" -1";" -1";" -1"
"202000000308";"154 741 730";"A01";"1";"1";"1";"1";"1952";"4";"8";"0";" -1";" -1";" -1";" -1"
"202000000308";"154 741 730";"A01";"10";"3";"4";"1";"1964";"0";"8";"8";" -1";"5";"7";"1"
"202000000309";"154 741 729";"A01";"1";"1";"1";"1";"1987";"1";"1";"0";" -1";"0";" -1";" -1"
"202000000309";"154 741 729";"A01";"10";"3";"4";"1";"2008";"2";"0";" -1";" -1";"1";"5";"2"
"202000000310";"154 741 726";"B01";"3";"2";"1";"2";"1969";"5";"1";"0";" -1";"0";" -1";" -1"
"202000000310";"154 741 726";"B01";"2";"2";"1";"2";"1970";"5";"1";"0";" -1";"0";" -1";" -1"
"202000000310";"154 741 726";"B01";"1";"1";"4";"2";"1944";"5";"1";"0";" -1";"0";" -1";" -1"
"202000000310";"154 741 727";"A01";"1";"1";"4";"1";"1997";"5";"1";"0";" -1";"0";" -1";" -1"
"202000000310";"154 741 728";"C01";"1";"1";"1";"1";"1948";"5";"1";"0";" -1";"0";" -1";" -1"
"202000000310";"154 741 728";"C01";"2";"2";"1";"2";"1947";"5";"1";"0";" -1";"0";" -1";" -1"
"202000000311";"154 741 724";"B01";"1";"1";"3";"1";"1983";"5";"2";"0";" -1";" -1";" -1";" -1"
"202000000311";"154 741 725";"A01";"1";"1";"4";"1";"1995";"5";"1";"8";" -1";" -1";" -1";" -1"
"202000000312";"154 741 722";"B01";"1";"1";"1";"2";"1984";"5";"1";"8";" -1";" -1";" -1";" -1"
"202000000312";"154 741 723";"A01";"1";"1";"4";"1";"2005";"5";"2";"6";" -1";" -1";" -1";" -1"
"202000000313";"154 741 720";"A01";"1";"1";"1";"1";"1953";"5";"1";"8";" -1";" -1";" -1";" -1"
"202000000313";"154 741 721";"B01";"1";"1";"3";"1";"1965";"5";"2";"6";" -1";" -1";" -1";" -1"
"202000000314";"154 741 718";"B01";"1";"1";"1";"2";"1990";"5";"1";"0";" -1";" -1";" -1";" -1"
"202000000314";"154 741 718";"B01";"2";"2";"1";"2";"1987";"5";"1";"0";" -1";" -1";" -1";" -1"
"202000000314";"154 741 719";"A01";"1";"1";"4";"1";"1999";"0";"2";"6";" -1";" -1";" -1";" -1"
"202000000315";"154 741 717";"A01";"1";"1";"1";"2";"1970";"0";"1";"8";" -1";" -1";" -1";" -1"
"202000000315";"154 741 717";"A01";"10";"3";"4";"2";"1974";"0";"0";" -1";" -1";"2";"B";"1"
"202000000316";"154 741 715";"A01";"1";"1";"1";"1";"1997";"0";"1";"0";" -1";" -1";" -1";" -1"
"202000000316";"154 741 716";"B01";"1";"1";"4";"2";"1984";"0";"1";"0";" -1";" -1";" -1";" -1"
"202000000317";"154 741 713";"A01";"1";"1";"1";"1";"1963";"4";"1";"0";" -1";"0";"0";" -1"
"202000000317";"154 741 714";"B01";"1";"1";"4";"2";"1994";"5";"1";"0";" -1";"0";"0";" -1"
"202000000318";"154 741 711";"B01";"1";"1";"1";"1";"1995";"5";"1";"8";" -1";"0";"0";" -1"
"202000000318";"154 741 712";"A01";"1";"1";"4";"1";"1998";"5";"2";"8";" -1";"0";"0";" -1"
"202000000319";"154 741 709";"A01";"1";"1";"4";"1";"1994";"5";"8";"0";" -1";"0";"0";" -1"
"202000000319";"154 741 710";"B01";"1";"1";"1";"1";"1996";"4";"1";"8";" -1";"0";"0";" -1"
"202000000320";"154 741 707";"B01";"1";"1";"1";"1";"1980";"9";"1";"0";" -1";"0";"0";" -1"
"202000000320";"154 741 708";"A01";"1";"1";"4";"1";"1990";"9";"2";"6";" -1";"0";"0";" -1"
"202000000320";"154 741 708";"A01";"2";"2";"1";"1";"1983";"9";"2";"6";" -1";"0";"0";" -1"
"202000000321";"154 741 705";"A01";"1";"1";"4";"1";"1987";"9";"2";"6";" -1";"0";"0";" -1"
"202000000321";"154 741 706";"B01";"1";"1";"1";"1";"1979";"9";"2";"6";" -1";"0";"0";" -1"
"202000000322";"154 741 704";"A01";"1";"1";"4";"1";"1977";"9";"2";"0";" -1";"0";"0";" -1"
"202000000323";"154 741 701";"B01";"2";"2";"4";"2";"1998";"9";"2";"6";" -1";"0";"0";" -1"
"202000000323";"154 741 701";"B01";"1";"1";"1";"1";"1993";"9";"2";"6";" -1";"0";"0";" -1"
"202000000323";"154 741 702";"A01";"1";"1";"1";"1";"1985";"5";"1";"0";" -1";"0";"0";" -1"
"202000000324";"154 741 700";"Z01";"10";"3";"4";"2";"1934";"5";"0";" -1";" -1";"3";"3";"1"
"202000000325";"154 741 699";"A01";"1";"1";"4";"1";"1996";"5";"8";"0";" -1";"0";"0";" -1"
"202000000325";"154 741 699";"A01";"2";"2";"4";"2";"1999";"5";"8";"0";" -1";"0";"0";" -1"
"202000000326";"154 741 697";"A01";"1";"1";"1";"1";"2006";"9";"2";"6";" -1";"0";"0";" -1"
"202000000326";"154 741 697";"A01";"2";"2";"4";"1";"2005";"9";"2";"0";" -1";"0";"0";" -1"
"202000000327";"154 741 695";"A01";"1";"1";"1";"1";"1968";"9";"1";"0";" -1";"0";"0";" -1"
"202000000327";"154 741 696";"B01";"1";"1";"4";"2";"2002";"9";"2";"6";" -1";"0";"0";" -1"
"202000000328";"154 741 694";"A01";"10";"3";"4";"1";"1959";"5";"0";" -1";" -1";"4";"3";"1"
"202000000328";"154 741 694";"A01";"1";"1";"1";"1";"1987";"4";"1";"0";" -1";"0";"0";" -1"
"202000000329";"154 741 692";"B01";"1";"1";"4";"1";"1986";"4";"2";"0";" -1";"0";"0";" -1"
"202000000329";"154 741 693";"A01";"1";"1";"1";"1";"1942";"5";"1";"0";" -1";"0";"0";" -1"
"202000000330";"154 741 690";"B01";"1";"1";"4";"1";"1947";"1";"2";"6";" -1";"0";"0";" -1"
"202000000330";"154 741 691";"A01";"1";"1";"1";"1";"1970";"4";"1";"8";" -1";"0";"0";" -1"
"202000000331";"154 741 689";"A01";"1";"1";"4";"1";"1972";"9";"2";"6";" -1";"0";"0";" -1"
"202000000332";"154 741 688";"A01";"1";"1";"1";"1";"1968";"9";"1";"0";" -1";"0";"0";" -1"
"202000000332";"154 741 688";"A01";"10";"3";"4";"2";"1979";"9";"0";" -1";" -1";"2";"4";"1"
"202000000333";"154 741 686";"A01";"1";"1";"1";"1";"1969";"9";"1";"0";" -1";"0";"0";" -1"
"202000000333";"154 741 687";"B01";"1";"1";"4";"1";"1985";"4";"1";"0";" -1";"0";"0";" -1"
"202000000334";"154 741 685";"A01";"1";"1";"4";"1";"1980";"5";"8";"0";" -1";"0";"0";" -1"
"202000000335";"154 741 683";"B01";"1";"1";"4";"1";"1987";"1";"2";"6";" -1";"0";"0";" -1"
"202000000335";"154 741 684";"A01";"1";"1";"1";"1";"1997";"4";"1";"0";" -1";"0";"0";" -1"
"202000000336";"154 741 682";"A01";"1";"1";"1";"1";"1965";"4";"1";"0";" -1";"0";"0";" -1"
"202000000336";"154 741 682";"A01";"10";"3";"4";"2";"1983";"9";"0";" -1";" -1";"2";"3";"1"
"202000000337";"154 741 681";"A01";"2";"2";"1";"1";"1994";"1";"1";"0";" -1";"0";"0";" -1"
"202000000337";"154 741 681";"A01";"1";"1";"4";"2";"1983";"1";"1";"0";" -1";" -1";" -1";" -1"
"202000000338";"154 741 679";"B01";"1";"1";"4";"1";"1992";"9";"1";"0";" -1";" -1";" -1";" -1"
"202000000338";"154 741 679";"B01";"2";"2";"4";"1";"1995";"0";"1";"0";" -1";" -1";" -1";" -1"
"202000000338";"154 741 680";"A01";"1";"1";"1";"1";"1985";"4";"1";"0";" -1";" -1";" -1";" -1"
"202000000339";"154 741 678";"A01";"1";"1";"4";"1";"2002";"0";"2";"6";" -1";" -1";" -1";" -1"
"202000000340";"154 741 677";"A01";"10";"3";"3";"1";"1995";"0";"8";"8";" -1";"3";"0";"1"
"202000000341";"154 741 675";"B01";"1";"1";"1";"1";"1974";"0";"1";"0";" -1";" -1";" -1";" -1"
"202000000341";"154 741 676";"A01";"1";"1";"4";"1";"1989";"0";"2";"6";" -1";" -1";" -1";" -1"
"202000000342";"154 741 673";"A01";"1";"1";"1";"1";"1947";"5";"1";"0";" -1";" -1";" -1";" -1"
"202000000342";"154 741 674";"B01";"1";"1";"4";"2";"1964";"1";"1";"0";" -1";" -1";" -1";" -1"
"202000000343";"154 741 671";"B01";"2";"2";"1";"1";"1994";"0";"1";"0";" -1";" -1";" -1";" -1"
"202000000343";"154 741 671";"B01";"1";"1";"3";"1";"1992";"0";"1";" -1";" -1";" -1";" -1";" -1"
"202000000343";"154 741 672";"A01";"1";"1";"1";"1";"1969";"0";"8";" -1";" -1";" -1";" -1";" -1"
"202000000344";"154 741 669";"A01";"1";"1";"1";"1";"2000";"9";"1";"0";" -1";" -1";" -1";" -1"
"202000000344";"154 741 669";"A01";"2";"2";"1";"1";"2002";"0";"1";"0";" -1";" -1";" -1";" -1"
"202000000344";"154 741 669";"A01";"10";"3";"3";"1";"2012";"0";"0";" -1";" -1";"4";"3";"1"
"202000000345";"154 741 667";"B01";"1";"1";"1";"1";"1982";"4";"1";"0";" -1";" -1";" -1";" -1"
"202000000345";"154 741 668";"A01";"2";"2";"4";"1";"1982";"0";"1";"0";" -1";" -1";" -1";" -1"
"202000000345";"154 741 668";"A01";"1";"1";"4";"1";"1972";"4";"1";"0";" -1";" -1";" -1";" -1"
"202000000346";"154 741 666";"A01";"2";"2";"4";"2";"2001";"5";"1";"8";" -1";" -1";" -1";" -1"
"202000000346";"154 741 666";"A01";"2";"2";"4";"1";"2000";"5";"1";"8";" -1";" -1";" -1";" -1"
"202000000346";"154 741 666";"A01";"2";"2";"4";"1";"1998";"5";"1";"8";" -1";" -1";" -1";" -1"
"202000000347";"154 741 663";"C01";"1";"1";"1";"1";"1961";"4";"1";"0";" -1";" -1";" -1";" -1"
"202000000347";"154 741 664";"B01";"1";"1";"4";"1";"1975";"1";"2";"0";" -1";" -1";" -1";" -1"
"202000000347";"154 741 665";"A01";"2";"2";"1";"1";"1984";"9";"1";"0";" -1";" -1";" -1";" -1"
"202000000347";"154 741 665";"A01";"1";"1";"1";"1";"1988";"9";"1";"0";" -1";" -1";" -1";" -1"
"202000000348";"154 741 661";"A01";"1";"1";"4";"1";"1967";"0";"2";"6";" -1";" -1";" -1";" -1"
"202000000348";"154 741 662";"B01";"1";"1";"1";"1";"1949";"0";"1";"0";" -1";" -1";" -1";" -1"
"202000000349";"154 741 659";"B01";"1";"1";"1";"1";"1990";"4";"1";" -1";" -1";"0";"0";" -1"
"202000000349";"154 741 660";"A01";"1";"1";"4";"2";"1939";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000350";"154 741 657";"A01";"1";"1";"1";"1";"1999";"5";"8";" -1";" -1";"0";"0";" -1"
"202000000350";"154 741 658";"B01";"1";"1";"1";"1";"1990";"0";"8";" -1";" -1";"0";"0";" -1"
"202000000350";"154 741 658";"B01";"4";"2";"1";"1";"2015";"0";"8";" -1";" -1";"0";"0";" -1"
"202000000350";"154 741 658";"B01";"2";"2";"4";"2";"1995";"0";"8";" -1";" -1";"0";"0";" -1"
"202000000351";"154 741 655";"A01";"1";"1";"1";"1";"1987";"1";"1";" -1";" -1";"0";"0";" -1"
"202000000351";"154 741 656";"B01";"1";"1";"4";"1";"1958";"5";"0";" -1";" -1";"0";"0";" -1"
"202000000352";"154 741 654";"A01";"1";"1";"4";"2";"1997";"4";"1";" -1";" -1";"0";"0";" -1"
"202000000352";"154 741 654";"A01";"2";"2";"4";"2";"1988";"4";"1";" -1";" -1";"0";"0";" -1"
"202000000353";"154 741 653";"A01";"10";"3";"3";"1";"1930";"3";"0";" -1";" -1";"0";"3";"1"
"202000000353";"154 741 653";"A01";"1";"1";"1";"1";"1978";"3";"1";" -1";" -1";"0";"0";" -1"
"202000000354";"154 741 651";"A01";"1";"1";"2";"1";"1931";"0";"1";" -1";" -1";"0";"0";" -1"
"202000000354";"154 741 652";"B01";"1";"1";"4";"1";"1971";"0";"1";" -1";" -1";"0";"0";" -1"
"202000000355";"154 741 649";"B01";"1";"1";"3";"1";"1952";"0";"2";" -1";" -1";"0";"0";" -1"
"202000000355";"154 741 650";"A01";"1";"1";"1";"2";"1954";"0";"1";" -1";" -1";"0";"0";" -1"
"202000000356";"154 741 648";"A01";"2";"2";"4";"1";"1999";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000356";"154 741 648";"A01";"1";"1";"3";"1";"1987";"5";"1";" -1";" -1";"0";"0";" -1"
"202000000357";"154 741 647";"A01";"1";"1";"3";"1";"1979";"5";"0";" -1";" -1";"0";"0";" -1"
"202000000358";"154 741 645";"B01";"1";"1";"3";"1";"1990";"5";"2";"6";" -1";"0";"0";" -1"
"202000000358";"154 741 646";"A01";"1";"1";"1";"1";"1960";"1";"1";" -1";" -1";"0";"0";" -1"
