"Num_Acc";"jour";"mois";"an";"hrmn";"lum";"dep";"com";"agg";"int";"atm";"col";"adr";"lat";"long"
"202000001003";"30";"11";"2020";"05:45";"5";"75";"75110";"2";"2";"1";"3";"RUE LA FAYETTE";"48,8825510";"2,3702120"
"202000001004";"30";"11";"2020";"18:38";"5";"75";"75108";"2";"1";"1";"3";"RUE SAINT LAZARE";"48,8754160";"2,3254150"
"202000001005";"29";"11";"2020";"23:10";"3";"75";"75102";"2";"3";"1";"3";"BOULEVARD DE BONNE NOUVELLE";"48,8701480";"2,3504860"
"202000001006";"30";"11";"2020";"11:20";"1";"94";"94003";"2";"1";"1";"2";"ARISTIDE BRIAND (AV)";"48,8105700";"2,3268300"
"202000001007";"30";"11";"2020";"10:05";"1";"94";"94076";"2";"1";"1";"3";"VERDUN (R DE)";"48,7900000";"2,3500000"
"202000001008";"30";"11";"2020";"18:30";"5";"94";"94041";"2";"1";"1";"3";"HOCHE (R)";"48,8120600";"2,3716700"
"202000001009";"30";"11";"2020";"10:58";"1";"94";"94041";"2";"3";"1";"3";"COLONEL FABIEN - PONT D'IVRY (BD DU)";"48,8145300";"2,4071700"
"202000001010";"30";"11";"2020";"10:45";"1";"94";"94021";"2";"9";"1";"6";"GEORGES GUYNEMER (AV)";"48,7647200";"2,3383000"
"202000001011";"30";"11";"2020";"11:35";"1";"93";"93073";"2";"1";"1";"3";"CHAPIT RE ( RUE DU)";"48,9834900";"2,5412200"
"202000001012";"30";"11";"2020";"07:45";"1";"93";"93072";"2";"1";"1";"6";"STALINGRAD (AVENUE) DES N°2 AU N°100";"48,9499661";"2,3863748"
"202000001013";"30";"11";"2020";"13:50";"1";"93";"93047";"2";"1";"1";"6";"R DES JARDINS";"48,8992657";"2,5749103"
"202000001014";"30";"11";"2020";"08:25";"1";"93";"93014";"1";"1";"1";"6";"GAGNY (ALLEE DE)";"48,9025667";"2,5475597"
"202000001015";"30";"11";"2020";"14:30";"1";"93";"93010";"2";"1";"1";"6";"GALLIENI (AV.) DE 177 A 211";"48,9069700";"2,4869500"
"202000001016";"30";"11";"2020";"22:30";"5";"93";"93007";"2";"1";"2";" -1";"""MEYERBEER (RUE """"COTE IMPAIRS"""")""";"48,9378947";"2,4638225"
"202000001017";"30";"11";"2020";"11:40";"1";"93";"93001";"2";"1";"1";"6";"FERRAGUS (RUE)  => 5/6";"48,9140486";"2,3811626"
"202000001018";"30";"11";"2020";"17:40";"3";"22";"22304";"1";"1";"8";"7";"kerpierres";"48,5530490";" -3,0205750"
"202000001019";"1";"12";"2020";"14:20";"1";"68";"68112";"2";"2";"8";"2";"D430";"47,9035160";"7,2221430"
"202000001020";"1";"12";"2020";"07:40";"2";"58";"58227";"2";"1";"1";"1";"La Chapelle";"47,5346030";"3,0370010"
"202000001021";"30";"11";"2020";"06:30";"3";"44";"44129";"1";"1";"8";"7";"N165 PK 49+000";"47,4457150";" -2,0868230"
"202000001022";"30";"11";"2020";"17:15";"1";"33";"33290";"2";"2";"1";"1";"Route de Libourne";"44,9303010";" -0,1335040"
"202000001023";"30";"11";"2020";"10:00";"1";"69";"69248";"1";"1";"2";"7";"D8 E, Lieud dit: Le pont Gauthier, Mardore";"46,0628390";"4,3311450"
"202000001024";"28";"11";"2020";"16:15";"1";"89";"89419";"2";"1";"1";"2";"32 Boulevard Pierre Larousse";"47,7342250";"3,2978100"
"202000001025";"30";"11";"2020";"20:07";"3";"55";"55166";"1";"1";"2";"7";"D34";"49,0899720";"5,3944160"
"202000001026";"1";"12";"2020";"07:00";"2";"25";"25489";"1";"1";"4";"1";"Route de Bolandoz";"47,0101670";"6,1367820"
"202000001027";"29";"11";"2020";"20:45";"3";"35";"35133";"1";"2";"1";"3";"Le Bruchet";"48,1542030";" -2,0138760"
"202000001028";"1";"12";"2020";"09:30";"1";"31";"31135";"2";"2";"1";" -1";"Rue du 4 Septembre";"43,2054180";"1,0852270"
"202000001029";"30";"11";"2020";"22:25";"3";"58";"58250";"1";"1";"1";"6";"Route de la Machine";"46,8545710";"3,4562950"
"202000001030";"28";"11";"2020";"10:20";"1";"72";"72172";"2";"1";"7";"3";"33 Rue des Vignes";"48,0694380";"0,5876180"
"202000001031";"1";"12";"2020";"07:15";"3";"14";"14472";"1";"1";"1";"7";"D39";"48,9569960";"0,0497390"
"202000001032";"1";"12";"2020";"09:00";"2";"50";"50412";"2";"3";"1";"6";"Rue de la Graye";"49,3349600";" -1,6948990"
"202000001033";"1";"12";"2020";"11:43";"1";"50";"50410";"1";"1";"1";"2";"Route nationale 175";"48,5702110";" -1,4647010"
"202000001034";"1";"12";"2020";"09:15";"1";"60";"60497";"1";"1";"1";"7";"RD 938, PK 18.350";"49,4949880";"2,3237800"
"202000001035";"30";"11";"2020";"15:50";"2";"36";"36037";"2";"1";"1";"6";"16 Rue de la Mairie";"46,9411850";"1,8018010"
"202000001036";"30";"11";"2020";"21:30";"5";"24";"24352";"2";"9";"1";"6";"Route de Perigueux";"45,2525270";"0,3488160"
"202000001037";"30";"11";"2020";"17:15";"2";"04";"04079";"2";"1";"1";"6";"Rue de la grande fontaine";"44,0852110";"6,0251050"
"202000001038";"30";"11";"2020";"11:50";"2";"28";"28280";"2";"1";"1";"1";"Rue Abbé Beulé";"48,3216350";"0,8181700"
"202000001039";"30";"11";"2020";"19:20";"3";"28";"28324";"1";"1";"1";"3";"D24";"48,4849940";"1,2892900"
"202000001040";"1";"12";"2020";"10:50";"1";"17";"17218";"2";"7";"1";"6";"Place de la république";"46,3114300";" -0,9951100"
"202000001041";"30";"11";"2020";"01:00";"3";"24";"24035";"1";"1";"1";"6";"Le Moulin de Lastours";"44,7589690";"1,0160850"
"202000001042";"25";"11";"2020";"08:30";"1";"987";"98738";"1";"1";"3";" -1";"Route de Punavai Montagne";" -17,6184160";" -149,5708030"
"202000001043";"30";"11";"2020";"17:10";"5";"06";"06088";"1";"1";"1";"3";"A8 - PK 199+930 NORD";"43,7335540";"7,2833990"
"202000001044";"1";"12";"2020";"08:30";"1";"25";"25320";"1";"1";"4";"7";"D9";"46,7784790";"6,3065810"
"202000001045";"28";"11";"2020";"16:10";"1";"974";"97422";"2";"3";"1";"1";"Rue Jean de Fos du Rau";" -21,2280590";"55,5512130"
"202000001046";"7";"11";"2020";"18:00";"3";"972";"97228";"1";"1";"8";" -1";"Bon Air";"14,7480430";" -61,0043230"
"202000001047";"30";"11";"2020";"17:30";"2";"33";"33085";"1";"3";"1";"1";"Route de Creon";"44,7693200";" -0,4466200"
"202000001048";"23";"11";"2020";"19:25";"3";"84";"84092";"2";"1";"1";"1";"D28";"43,9527220";"4,8669810"
"202000001049";"30";"11";"2020";"17:55";"3";"13";"13107";"1";"1";"1";"2";"CD6";"43,4257220";"5,4447620"
"202000001050";"30";"11";"2020";"08:30";"2";"89";"89257";"2";"3";"1";"3";"D377";"47,9567840";"3,5050520"
"202000001051";"30";"11";"2020";"17:15";"2";"73";"73068";"1";"2";"1";"3";"RD 1006 et D204";"45,5621710";"6,2059240"
"202000001052";"30";"11";"2020";"08:00";"1";"44";"44201";"1";"1";"1";"7";"la marvilliere";"47,3266720";" -1,5371310"
"202000001053";"28";"11";"2020";"10:19";"1";"01";"01224";"2";"1";"1";"6";"Rue du Bugey";"45,7747370";"5,2065160"
"202000001054";"1";"12";"2020";"17:35";"3";"17";"17395";"1";"1";"1";"4";"N141";"45,7254460";" -0,5027320"
"202000001055";"27";"11";"2020";"14:38";"1";"17";"17240";"2";"1";"1";"6";"11 Rue du Bois des Granges";"45,2888860";" -0,4084250"
"202000001056";"27";"11";"2020";"08:40";"1";"33";"33165";"2";"3";"1";"1";"97 Avenue de l'Entre 2 Mers";"44,8254560";" -0,4376620"
"202000001057";"10";"11";"2020";"06:35";"3";"44";"44073";"1";"2";"2";"3";"Sainte Anne";"47,4275170";" -1,6022980"
"202000001058";"1";"12";"2020";"17:15";"3";"27";"27279";"1";"1";"1";"7";"Route départementale 7";"49,1175870";"1,6000400"
"202000001059";"1";"12";"2020";"07:20";"2";"59";"59471";"1";"1";"2";"1";"Route d'Aulnoy cd 73";"50,3191340";"3,5672520"
"202000001060";"30";"11";"2020";"16:10";"1";"13";"13005";"1";"1";"1";"6";"A50-Sens Aubagne vers Marseille";"43,2845300";"5,5722800"
"202000001061";"30";"11";"2020";"10:00";"1";"13";"13056";"1";"1";"1";"7";"A55-Sens Martigues vers Marseille";"43,3969405";"5,0710702"
"202000001062";"30";"11";"2020";"07:40";"3";"33";"33448";"1";"1";"1";"2";"AUTOROUTE A 62";"44,7003900";" -0,5017200"
"202000001063";"30";"11";"2020";"12:25";"1";"91";"91235";"1";"1";"1";"7";"RN 104";"48,6242000";"2,3670000"
"202000001064";"30";"11";"2020";"07:55";"3";"91";"91553";"1";"1";"1";"3";"RN 104";"48,6285000";"2,4804000"
"202000001065";"30";"11";"2020";"06:25";"3";"91";"91064";"1";"1";"1";"7";"RN 118";"48,7490000";"2,1857000"
"202000001066";"30";"11";"2020";"17:40";"5";"92";"92050";"1";"1";"1";"4";"A86";"48,9052190";"2,2087560"
"202000001067";"30";"11";"2020";"12:15";"1";"92";"92064";"1";"1";"1";"2";"A13";"48,8395693";"2,2020815"
"202000001068";"25";"2";"2020";"13:50";"1";"50";"50602";"1";"2";"2";"4";"EST (BOULEVARD DE L')";"49,6351300";" -1,5863800"
"202000001069";"5";"3";"2020";"05:52";"3";"49";"49007";"2";"1";"3";"4";"DUNANT BOULEVARD";"47,4877200";" -0,5410900"
"202000001070";"5";"3";"2020";"13:55";"1";"49";"49267";"2";"1";"3";"7";"MONTAIGNE AVENUE";"47,4664100";" -0,5159400"
"202000001071";"2";"3";"2020";"14:57";"1";"49";"49007";"2";"1";"1";"7";"GALLIENI BOULEVARD";"47,4861700";" -0,5298500"
"202000001072";"6";"3";"2020";"07:30";"2";"45";"45234";"2";"6";"7";"3";"Rue du Nécotin - Rue des Prateaux";"47,9277000";"1,9377300"
"202000001073";"5";"3";"2020";"13:05";"1";"44";"44184";"2";"1";"1";"6";"RD 92";"47,2565040";" -2,2582500"
"202000001074";"5";"3";"2020";"12:20";"1";"44";"44184";"1";"2";"2";"3";"D537";"47,2814810";" -2,2288160"
"202000001075";"5";"3";"2020";"20:40";"5";"38";"38563";"2";"1";"2";" -1";"Cours Senozan";"45,3652900";"5,5909400"
"202000001076";"6";"3";"2020";"16:25";"1";"37";"37261";"2";"1";"1";"4";"WAGNER (BOULEVARD RICHARD)";"47,3743879";"0,7043285"
"202000001077";"6";"3";"2020";"16:29";"1";"35";"35238";"2";"1";"2";"7";"VILLEBOIS MAREUIL (BD)";"48,1099800";" -1,6550700"
"202000001078";"6";"3";"2020";"07:55";"1";"35";"35238";"2";"1";"2";"3";"DONZELOT (AVENUE PIERRE)";"48,1233800";" -1,6395800"
"202000001079";"6";"3";"2020";"05:20";"5";"35";"35238";"2";"1";"8";"6";"VERN (DE)";"48,0946500";" -1,6497700"
"202000001080";"6";"3";"2020";"06:15";"1";"35";"35238";"2";"1";"1";"3";"RD 837";"48,0922000";" -1,6286200"
"202000001081";"6";"3";"2020";"01:45";"5";"35";"35238";"2";"1";"1";"2";"GUEHENNO (JEAN)";"48,1182300";" -1,6709000"
"202000001082";"8";"1";"2020";"09:30";"1";"35";"35238";"2";"2";"2";"6";"7 rue VANEAU";"48,1086159";" -1,6929775"
"202000001083";"4";"3";"2020";"23:10";"5";"34";"34172";"2";"5";"1";"2";"DUBOUT (AVENUE ALBERT)";"43,5969500";"3,8805700"
"202000001084";"6";"3";"2020";"09:50";"1";"33";"33063";"2";"1";"3";"2";"Rue de la Motte Picquet";"44,8732900";" -0,5606800"
"202000001085";"6";"3";"2020";"08:55";"1";"31";"31555";"1";"1";"2";"5";"VA007331 A620";"43,5931400";"1,3983100"
"202000001086";"5";"3";"2020";"16:00";"1";"31";"31149";"2";"1";"2";"3";"ALLEE DE BRESSE";"43,6210400";"1,3302300"
"202000001087";"4";"3";"2020";"14:45";"1";"31";"31555";"1";"1";"2";"6";"RD916";"43,5579000";"1,4946100"
"202000001088";"6";"3";"2020";"08:45";"1";"29";"29051";"1";"1";"2";"6";"Rue du Cimetiere";"47,9953000";" -4,0332800"
"202000001089";"5";"3";"2020";"17:10";"1";"29";"29232";"1";"1";"1";"2";"Route de Cuzon";"48,0129700";" -4,0760000"
"202000001090";"6";"3";"2020";"13:25";"1";"29";"29019";"2";"3";"1";"5";"Rue de Tréornou";"48,4111502";" -4,4996327"
"202000001091";"5";"3";"2020";"08:15";"1";"29";"29019";"2";"6";"1";"5";"Avenue Georges Pompidou";"48,4138840";" -4,4796002"
"202000001092";"6";"3";"2020";"11:30";"1";"27";"27681";"2";"9";"1";"2";"IVRY (ROUTE D')";"49,0794700";"1,4754800"
"202000001093";"6";"3";"2020";"18:10";"2";"25";"25634";"1";"1";"1";"1";"R-N 57.";"46,9342800";"6,3429200"
"202000001094";"5";"3";"2020";"13:50";"1";"22";"22278";"2";"1";"1";"7";"BEAUVALLON (ALL. DE)";"48,5031000";" -2,7542150"
"202000001095";"6";"3";"2020";"21:45";"5";"14";"14118";"1";"1";"1";"2";"DETOLLE (BOULEVARD ANDRE)";"49,1788750";" -0,3888340"
"202000001096";"6";"3";"2020";"14:45";"1";"14";"14118";"2";"1";"1";"6";"MONNET (AVENUE JEAN)";"49,2026703";" -0,3856617"
"202000001097";"6";"3";"2020";"09:22";"1";"14";"14167";"2";"1";"1";"2";"WILKIN (RUE DES FRERES)";"49,2059600";" -0,2991400"
"202000001098";"6";"3";"2020";"20:40";"5";"13";"13215";"2";"1";"1";"3";"VISTE (AVENUE DE LA)";"43,3590000";"5,3577000"
"202000001099";"6";"3";"2020";"19:10";"5";"13";"13207";"2";"1";"1";"1";"Corniche John Fitzgérald Kennedy";"43,2787930";"5,3542420"
"202000001100";"6";"3";"2020";"17:45";"1";"13";"13213";"2";"1";"1";"2";"JEAN PAUL SARTRE (AVENUE)";"43,3145100";"5,4070500"
"202000001101";"7";"3";"2020";"01:44";"5";"10";"10343";"2";"1";"1";"7";"CANAL (RUE DU)";"48,2731500";"4,0897900"
"202000001102";"6";"3";"2020";"13:00";"1";"08";"08105";"2";"9";"1";"6";"Rue André Joseph";"49,7379000";"4,7096000"
"202000001103";"6";"3";"2020";"06:15";"5";"06";"06088";"2";"2";"1";"3";"JOLY (CORNICHE ANDRE DE)";"43,7020000";"7,2947000"
"202000001104";"6";"3";"2020";"22:30";"5";"06";"06083";"2";"9";"1";"3";"SOLEIL (PROMENADE DU, N° 850 A 960)";"43,7715000";"7,4966000"
"202000001105";"6";"3";"2020";"20:00";"5";"75";"75120";"2";"1";"1";"5";"PORTE DE BAGNOLET";"48,8651530";"2,4132150"
"202000001106";"6";"3";"2020";"15:15";"1";"75";"75120";"2";"1";"1";"5";"PORTE DES LILAS";"48,8696430";"2,4132670"
"202000001107";"6";"3";"2020";"12:55";"1";"75";"75120";"2";"1";"8";" -1";"BD PERIPHERIQUE INTERIEUR";"48,8617120";"2,4136970"
"202000001108";"4";"3";"2020";"18:15";"3";"75";"75118";"2";"4";"1";"6";"AVENUE DE SAINT OUEN";"48,8904350";"2,3265870"
"202000001109";"5";"3";"2020";"20:45";"5";"75";"75106";"2";"1";"2";"3";"RUE DES SAINTS PERES";"48,8540310";"2,3301890"
"202000001110";"6";"3";"2020";"16:35";"1";"75";"75120";"2";"4";"1";"3";"RUE DES PARTANTS";"48,8651150";"2,3918690"
"202000001111";"6";"3";"2020";"14:18";"1";"75";"75120";"2";"4";"1";"6";"RUE DE BAGNOLET";"48,8626930";"2,4066700"
"202000001112";"5";"3";"2020";"13:45";"1";"75";"75120";"2";"1";"8";"3";"RUE HAXO";"48,8747390";"2,4030730"
"202000001113";"6";"3";"2020";"22:35";"5";"75";"75119";"2";"1";"1";"3";"AVENUE JEAN JAURES";"48,8833960";"2,3725750"
"202000001114";"6";"3";"2020";"14:00";"1";"75";"75118";"2";"4";"1";"5";"AVENUE DE LA PORTE DE MONTMARTRE";"48,8984620";"2,3368640"
"202000001115";"6";"3";"2020";"08:40";"1";"75";"75117";"2";"2";"8";"6";"RUE TARBE";"48,8863220";"2,3139710"
"202000001116";"5";"3";"2020";"15:00";"1";"75";"75116";"2";"1";"1";"3";"RUE CHARDON LAGACHE";"48,8444610";"2,2661530"
"202000001117";"6";"3";"2020";"20:50";"5";"75";"75115";"2";"3";"1";"3";"AVENUE DE SUFFREN";"48,8505200";"2,3020620"
"202000001118";"6";"3";"2020";"20:15";"5";"75";"75115";"2";"2";"1";"2";"RUE LOUIS ARMAND";"48,8334690";"2,2762020"
"202000001119";"6";"3";"2020";"14:20";"1";"75";"75115";"2";"2";"1";"6";"RUE DE LA CONVENTION";"48,8372340";"2,2964320"
"202000001120";"6";"3";"2020";"12:50";"1";"75";"75113";"2";"3";"1";"6";"RUE DU JAVELOT";"48,8268110";"2,3650450"
"202000001121";"6";"3";"2020";"12:58";"1";"75";"75112";"2";"1";"8";"6";"QUAI DE LA RAPEE";"48,8440140";"2,3693300"
"202000001122";"5";"3";"2020";"19:00";"5";"75";"75112";"2";"7";"3";"2";"PLACE FELIX EBOUE";"48,8393640";"2,3958010"
"202000001123";"6";"3";"2020";"12:00";"1";"75";"75110";"2";"3";"1";"6";"RUE DU FAUBOURG DU TEMPLE";"48,8710320";"2,3741250"
"202000001124";"6";"3";"2020";"09:00";"1";"75";"75110";"2";"3";"1";" -1";"RUE DES PETITES ECURIES";"48,8733964";"2,3526469"
"202000001125";"6";"3";"2020";"02:45";"5";"75";"75109";"2";"3";"1";" -1";"AVENUE TRUDAINE";"48,8807230";"2,3402564"
"202000001126";"6";"3";"2020";"02:15";"5";"75";"75110";"2";"2";"2";" -1";"BOULEVARD DE STRASBOURG";"48,8733370";"2,3565290"
"202000001127";"6";"3";"2020";"02:00";"5";"75";"75107";"2";"3";"2";"2";"QUAI D ORSAY";"48,8623310";"2,3074920"
"202000001128";"5";"3";"2020";"16:00";"1";"75";"75115";"2";"3";"2";"3";"AVENUE DE SUFFREN";"48,8539050";"2,2966320"
"202000001129";"5";"3";"2020";"20:15";"5";"75";"75104";"2";"3";"2";"6";"BOULEVARD HENRI IV";"48,8515390";"2,3636900"
"202000001130";"6";"3";"2020";"12:25";"1";"75";"75104";"2";"2";"1";"7";"RUE DES DEUX PONTS";"48,8518436";"2,3565483"
"202000001131";"5";"3";"2020";"09:25";"1";"94";"94081";"2";"1";"2";"6";"HENRI BARBUSSE (AV)";"48,7926700";"2,3892400"
"202000001132";"26";"2";"2020";"14:40";"1";"94";"94081";"2";"1";"1";"6";"CAMILLE GROULT (R)";"48,7891270";"2,4008160"
"202000001133";"6";"3";"2020";"16:05";"1";"94";"94067";"2";"1";"1";"6";"GENERAL DE GAULLE (AV DU)";"48,8372231";"2,4171431"
"202000001134";"6";"3";"2020";"20:55";"5";"94";"94074";"2";"2";"1";"6";"RU DE GIRONDE (AV DU)";"48,7420000";"2,4663000"
"202000001135";"3";"3";"2020";"11:35";"1";"94";"94058";"2";"1";"1";"5";"ALSACE LORRAINE (BD D)";"48,8500000";"2,5000000"
"202000001136";"6";"3";"2020";"07:00";"1";"94";"94003";"2";"1";"8";"4";"ARISTIDE BRIAND (AV)";"48,8054100";"2,3255000"
"202000001137";"6";"3";"2020";"12:00";"1";"94";"94028";"2";"1";"1";"3";"SEBASTIEN(VILLA)";"48,7891700";"2,4653600"
"202000001138";"6";"3";"2020";"08:00";"1";"94";"94028";"2";"1";"8";"2";"POINCARE.(RUE RAYMOND)";"48,7831500";"2,4434700"
"202000001139";"6";"3";"2020";"10:40";"1";"93";"93070";"2";"1";"1";"3";"DOCTEUR BAUER(RUE DU) :N°  75 AU 129";"48,9081806";"2,3404661"
"202000001140";"6";"3";"2020";"17:50";"1";"93";"93066";"2";"1";"1";"3";"FORT DE LA BRICHE";"48,9453685";"2,3427319"
"202000001141";"6";"3";"2020";"20:10";"5";"93";"93077";"2";"1";"1";"6";"R DE NEUILLY";"48,8776400";"2,5219200"
"202000001142";"6";"3";"2020";"17:25";"1";"93";"93055";"2";"2";"1";"6";"JEAN JAURES (AVENUE) (2/74)";"48,9035600";"2,3921200"
"202000001143";"6";"3";"2020";"10:15";"1";"93";"93050";"2";"1";"1";"3";"MARECHAL FOCH (AVENUE) COTE IMPAIR";"48,8552293";"2,5249887"
"202000001144";"5";"3";"2020";"07:50";"2";"93";"93079";"2";"1";"2";"6";"ROGER SALENGRO";"48,9628503";"2,3441062"
"202000001145";"3";"3";"2020";"15:40";"1";"93";"93031";"2";"9";"1";"5";"Route de Saint-Leu";"48,9487785";"2,3428120"
"202000001146";"6";"3";"2020";"08:25";"1";"93";"93029";"2";"1";"1";"6";"R ARMAND CARREL";"48,9229500";"2,4217100"
"202000001147";"6";"3";"2020";"19:00";"5";"93";"93014";"2";"1";"8";"6";"GAGNY (ALLEE DE)";"48,9059470";"2,5490443"
"202000001148";"6";"3";"2020";"20:30";"5";"93";"93010";"2";"1";"1";"6";"VAILLANT (RUE EDOUARD) 24 A 96";"48,8955927";"2,4880001"
"202000001149";"6";"3";"2020";"16:30";"1";"92";"92073";"2";"1";"1";"6";"VERDUN (RUE DE)";"48,8754850";"2,2315711"
"202000001150";"6";"3";"2020";"08:50";"1";"92";"92073";"2";"1";"1";"6";"REGNAULT (RUE HENRI)";"48,8609800";"2,2191400"
"202000001151";"6";"3";"2020";"00:05";"5";"92";"92063";"2";"2";"2";"3";"HUGO (AVENUE VICTOR)";"48,8868100";"2,1744300"
"202000001152";"5";"3";"2020";"15:00";"1";"92";"92040";"2";"1";"2";"7";"PONT D ISSY";"48,8303010";"2,2594170"
"202000001153";"5";"3";"2020";"13:40";"1";"92";"92040";"2";"9";"1";" -1";"RODIN (BOULEVARD)";"48,8186500";"2,2577700"
"202000001154";"6";"3";"2020";"07:40";"2";"92";"92036";"2";"3";"1";" -1";"LOUIS ROCHE (AVENUE) (1/45)";"48,9224800";"2,3230220"
"202000001155";"6";"3";"2020";"10:05";"1";"92";"92012";"2";"1";"8";"6";"THIERS (RUE) 1/65";"48,8374150";"2,2480650"
"202000001156";"5";"3";"2020";"23:30";"5";"92";"92009";"2";"9";"6";"2";"CHARLES-DE-GAULLE ( AVENUE )";"48,9194062";"2,2763777"
"202000001157";"5";"3";"2020";"17:00";"1";"92";"92004";"2";"1";"3";"2";"VOLTAIRE ( BD 16 A FIN )";"48,9170200";"2,2875600"
"202000001158";"7";"3";"2020";"02:20";"3";"10";"10240";"1";"1";"1";"6";"D660";"48,2771530";"3,9062390"
"202000001159";"6";"3";"2020";"15:35";"1";"44";"44051";"1";"1";"2";"7";"D537";"47,6917540";" -1,6905530"
"202000001160";"6";"3";"2020";"11:52";"1";"56";"56199";"1";"1";"1";"2";"Keranrous RD1";"48,1395160";" -3,6713650"
"202000001161";"3";"3";"2020";"13:30";"1";"74";"74256";"2";"2";"1";"3";"7 Rue Saint Joseph";"45,9372710";"6,6271090"
"202000001162";"6";"3";"2020";"15:20";"1";"65";"65138";"2";"4";"4";"6";"10 Avenue du Mamelon Vert";"42,8883030";" -0,1159950"
"202000001163";"6";"3";"2020";"23:00";"3";"32";"32305";"1";"1";"2";"6";"D152";"43,8227620";" -0,0867530"
"202000001164";"6";"3";"2020";"15:50";"1";"11";"11261";"1";"1";"6";"5";"D6113";"43,1833530";"2,6658900"
"202000001165";"6";"3";"2020";"02:15";"3";"89";"89481";"1";"1";"2";"2";"D200";"47,7825901";"4,0379203"
"202000001166";"7";"3";"2020";"10:30";"1";"63";"63110";"1";"1";"1";"7";"D80 - La Foret";"45,8388321";"2,6807147"
"202000001167";"6";"3";"2020";"22:50";"3";"63";"63040";"1";"1";"2";"1";"D212";"45,7240080";"3,2904050"
"202000001168";"6";"3";"2020";"18:15";"1";"39";"39081";"1";"1";"1";"5";"N/A";"46,8651660";"5,7150230"
"202000001169";"6";"3";"2020";"22:20";"1";"44";"44079";"1";"1";"2";"6";"N/A";"47,2194080";" -1,3072440"
"202000001170";"5";"3";"2020";"19:45";"1";"44";"44127";"1";"3";"2";"3";"ROUTE DE LA ROBERTIERE";"47,0141980";" -1,4402980"
"202000001171";"1";"3";"2020";"23:40";"3";"29";"29130";"2";"1";"3";"6";"Route de Plouzané";"48,3751240";" -4,6432940"
"202000001172";"2";"3";"2020";"23:10";"3";"13";"13036";"1";"1";"1";"2";"Route de Chateaurenard";"43,8447180";"4,8426210"
"202000001173";"6";"3";"2020";"18:20";"2";"15";"15221";"1";"1";"3";"1";"RN 122- Route de Figeac";"44,8808820";"2,3323000"
"202000001174";"7";"3";"2020";"08:30";"1";"06";"06079";"2";"2";"1";" -1";"Avenue de Cannes";"43,5408510";"6,9361360"
"202000001175";"7";"3";"2020";"16:45";"1";"05";"05046";"1";"1";"1";"5";"Route nationale 94";"44,5791730";"6,5113950"
"202000001176";"7";"3";"2020";"17:00";"1";"45";"45224";"1";"1";"1";"6";"D11 - PR  36 + 900";"48,0829890";"2,0540200"
"202000001177";"6";"3";"2020";"13:15";"1";"45";"45053";"1";"3";"8";"3";"D2007 - D50";"47,6081200";"2,7763090"
"202000001178";"2";"3";"2020";"06:30";"5";"64";"64443";"1";"1";"6";"6";"Départementale 2";"43,3576690";" -0,5827690"
"202000001179";"6";"3";"2020";"17:30";"1";"64";"64259";"1";"1";"4";"6";"CD 22";"43,2985650";" -1,2475920"
"202000001180";"29";"2";"2020";"15:00";"1";"43";"43212";"1";"3";"2";"3";"D12";"45,3534010";"3,9780910"
"202000001181";"7";"3";"2020";"03:30";"3";"16";"16106";"1";"1";"1";"6";"Ld Le Petit Negrat";"46,0373503";"0,6712218"
"202000001182";"7";"2";"2020";"16:40";"2";"16";"16016";"2";"3";"1";"3";"Route d'Angoulême";"45,9932130";"0,6433760"
"202000001183";"20";"2";"2020";"15:10";"1";"07";"07304";"2";"1";"1";"7";"Route de Barjac";"44,3945840";"4,3786740"
"202000001184";"7";"3";"2020";"01:15";"3";"27";"27638";"1";"1";"1";"6";"Route de la Saussaye";"49,2629460";"0,9702090"
"202000001185";"6";"3";"2020";"12:50";"1";"27";"27284";"2";"1";"1";"1";"D181";"49,2697650";"1,7861370"
"202000001186";"7";"3";"2020";"07:00";"2";"27";"27630";"2";"1";"1";"6";"Rue du Hery";"49,1524470";"0,7924590"
"202000001187";"7";"3";"2020";"13:30";"1";"28";"28385";"2";"1";"1";"6";"Rue le Blottier";"48,4057310";"1,1307390"
"202000001188";"6";"3";"2020";"18:50";"2";"37";"37167";"2";"2";"1";"1";"D766";"47,5466563";"0,5470538"
"202000001189";"7";"3";"2020";"01:00";"3";"30";"30114";"1";"9";"1";"4";"D6110";"43,8369700";"4,0981920"
"202000001190";"6";"3";"2020";"21:30";"3";"30";"30006";"1";"2";"1";"3";"N113";"43,6945040";"4,1680290"
"202000001191";"6";"3";"2020";"15:45";"1";"30";"30148";"1";"1";"1";"3";"D35";"43,8871120";"4,0045080"
"202000001192";"6";"3";"2020";"10:00";"1";"24";"24194";"2";"9";"1";"3";"Croisement D936 / D4";"44,8370170";"0,3328730"
"202000001193";"6";"3";"2020";"17:35";"1";"31";"31430";"1";"1";"4";"3";"A64";"43,1076880";"0,6106640"
"202000001194";"7";"3";"2020";"18:55";"3";"06";"06085";"1";"1";"1";"1";"Route de Vallauris";"43,6009060";"7,0347150"
"202000001195";"6";"3";"2020";"18:25";"3";"33";"33042";"1";"1";"3";"6";"A 63 PK 043.355";"44,4717600";" -0,8239100"
"202000001196";"14";"2";"2020";"16:50";"1";"86";"86083";"1";"1";"1";"4";"Autoroute A10";"46,5110900";"0,1512980"
"202000001197";"1";"3";"2020";"19:00";"3";"60";"60541";"1";"1";"2";"3";"Autoroute A1";"49,3044470";"2,6857280"
